id,title,siglum,mode,volpiano
711297,,FIN-Hy,2,1---cdA--cd--de-df-fedca---cd--ded--cdc---dc--d---f-f-fE--d---df-ec-fd7---df-gf-f-fE--d--df---fE--d--c-df---fe--de-fed---e-ed--dfed--dc-d---f--f--fgf-dc---cde-edc7---dfg-gf--fgf--f---cf--fgF--f---fgf--fc-df--fgf---fd-ffd--ded---d---dgf--fd---fdd7---cd-edc---dde-fede--ed---4
711304,,FIN-Hy,2,1---a--cd--d---dfd---d--ff--f--fe-f-gh-f-ef---d--dfd--d7---f--gf--dfe---fefd--d--dcd-ca---c---cegf--f-f-f--df--ded-cd--dc---7d--dcd--dcd-ca---dfc--d--f-f---f--fe-f-gh-fe-f---dfd--d---4
711305,,FIN-Hy,2,1---f--g--fe--f--eD--dfd---3
711367,,FIN-Hy,2,1---dfc--df--fe--fefd---fh--g---f---fg---gh---ge--fg--ed---fe---dcdedcde7--d---d--fdd--d--ghgh--fe---e---gh--ge--fgef---dcdcd--dca---c---egf--fegfef---ded--d---4
711402,,FIN-Hy,2,1---hg-ijhg-hf-hk---khgh--h---4
711403,,FIN-Hy,2,1---h--k7---6------6---kl-mlmkjhj-k-kl--onmlk--ml-k---lkmlk--mlklhg---k-klK--k--k---k---kj-klmkj7--lkjh-h--hkhg-hkjhkgf---f--f--f--fhgf--g--h---hkjh-kkh-jhj--gf---4
711410,,FIN-Hy,2,1---6------6---l---l--lm--mlkh-k-khk-k-kl-mlk-mlk-lh--h---k---k--kl--lkjg-hkjg-hk-jl-kjh--h--hkhg7---f--gh--hkjhj--gh---kh--kl-lmkjkl-gh-kmlkjhjh---4
711472,,FIN-Hy,2,1---a--cdc--d---dfd--dc---d---f--fff--d---c--dfd-ec--a---cF--fefd7--dfd--d---c---d---ff--f---gF--fgf-dfd---d--dg--gf--fgh---gf--e---eg7--g--fgf--d---fhG--hf-ge--fe--fd---dF--fed-dF-ge--fe--defede-ed---4
711473,,FIN-Hy,2,1---cdf--f--g--fdf--ec--dfd---4
711476,,FIN-Hy,2,1---cE--d-efed-d--cd--d-g-ge-fgfed-fe-cd-h-hg-hfedc-ced---3---d-efedd-cd--d---d--efg---gfgef-fdf--ecd--ed---fedc--de-ed---d--fe--fg---gF--efde7---e--fd--cd--d---c---e--gh---h--jhggfd-dc-dfde-ce-gh-jhgf--d-dc---dfde---e--ecd---cd--d---efd--d--e-efed-cd--d-eg-gefde---4
711487,,FIN-Hy,2,1--cde--d--d---df---fg--f--f---ff--fff--d---f--d---fgf--f---dfd7--dc---c---c---cfE--fg--gF-gh---gg--e---e--g--ed---dfe--cd7--d---f--g--ghg--g---f---fged--d---fe---fg--fg---6------6---hghg7--gefgfg--gf---d--dcd--c--a---dfcd--d---cd--dc---f--fge---d-efede--ed---4
711522,,FIN-Hy,2,1---cD--dfdefd--ecd-dfh-jhghgf-ggJ--h-dfhgfed-dhjhg-hgfed-dfhg---3---cD--dfde-fd-edc---cdfef-hge-fd--cd---dfe-fgF--efd---dca-cded-cdc---cdf--fgh--hgf--ghg-hj7--h---h-hgh--hg---ffG--gfed---d---cdc--f--gh7--hjghgf-ghdfedcd-dh-ijkjkjhg-hgfg--e---4
711527,,FIN-Hy,2,1---f--e-dF-fE--ed---a--cd--df7---fe--de--egefd-cde---e---ed--f--ef---dce--ege-fd-cde---g---gh--hg--fd---fe7---fgF--de---c--e---d--f--ed---e--fgF---dc--ef--d-egfec-de7---cd---d---df--fe--de--e---fg--gf--ed---efd---d--dgfedcde7---g--g--ghgf---ff--e---fg---gF--fe---d--d---cd---e--f--gf--decde7---ggfedc--f---efe---d--d---ccdefg---gh--hg--efE---d--cegfedc--dee---eD--6------6---4
711679,,FIN-Hy,2,1---df-fd-ff--ed---cd---cdfE--ffe--d--de-fed--dffff---c--d---f--g--f7---fghj--h---k-k--hkg---fg--gf---h--gf---g--f---f--d--d--gfg--ef7---d---dC--defed--dF-ff---fE---fghj--h---h--g---g---h--f--g--gf--ghgh7--h---hhgfefgfg--gf---f---ghg--h--khgf-fedf---fgh--hghfgfe--ed--defef--ed---4
711682,,FIN-Hy,2,1---f--gh--h--h--h--h---h--hkhgf---f--f--fe--d---4
712945,,FIN-Hy,2,1---ac-de--d---dC--de-fd--d---cf--f7--f--f---fgfe--fe-ede--ed---cf7---f--fff---dC---de-fd-ed-d--cd---de-fd-ed--dc---d---f7--fg--d---df-g---gF--fgfe--fe-ede--ed---4
713091,,FIN-Hy,2,1---cd--d--fg--g-f-fge-ed-fg-hg-cd-fdf-efc-ff-fd-fede-ed---3---d-dc--dfg-hg-geg--g-f-fded---defE--d---df-f-ghfd-gfec-d-fd7-f-fdec--c---d---c--d--d-dc-dcda-cd-fefdc-ff--gfe-fd---d---dfg--hg-gfg--g-f-fded---de---d--df-f-ghfd-gfec-d-fd-f-fd-ec7--dc--c---f--f--f--fg---gf-ghgh--h--hgfec-de-fd---4
713100,,FIN-Hy,2,1---a--ced--d---de--dc--a---c--d7--fef--dc--c---cegfe-gfe--e---d--fgf--fef---d---d--fE--fgf--fef---ddC7---dcdca---ce-cd--d---ff--d--c---dec--c---cegfe-fE--d7--dfd--d---4
714543,,FIN-Hy,2,1---ddC--cd--dffed-fc-ca---cd--ded--dc---dc--d---f--fgff7--d---cefec-ed---dfgf--ff--d---dff--d--cf---efe--ed---de7--dc--d---f--fgff--d---cefec-ed---dfg--gf--fgff---d--ffg--f7---fhg--ffd--dgfe---fefd--dc-ded---dC---cd--dgfe---fefd---d-cdedcd7---defef--ed---4
714808,,FIN-Hy,2,1---a--a--cde--c--ac---ac-dcd--dc---df-gf--fff--dC---d-fff--dC7---cd-ed-ec--ac---d---c---d--df--de---cf--fgef---dC--ff---dfdC--dc7---d---ff--fhg--ghff-ded---df--hgff--fff---df--fff7---fgffE---d--dfedefe---d---d---df--fgff---d--dc--df--fgf---d--cf---dfdcd--cd7---c--d--fgf--fff---fgff--d--dfd---cd---dfhg---fff--dfc--ac---d--a--c7--df--f--de---cfff--ecd---c---fff--f--d--dfff--dc--cdc---cdfhgf--f---f---fdff-dfd---6------6---4
715249,,FIN-Hy,2,1---d--cdca--cdc7-ddc-defefd-efefd---cdf--fe--fefd---d--d--fe--f--d7---dff--dc-eed-efgddc---cdf---fe--fe-fde---dcd-fg--feg7-hjg-gf---ffghfd---dgffc---dfe--ff-efgfg--dc--cf-fgec7-de-ed---4
715250,,FIN-Hy,2,1---c---d--fgffd-efeed-fgffe-ghgge-fgefd--d7---f--fed--d---gfg--ffef---c---cded-eed-efgddc---c7---c--ef--d---de--d---dc-dfg--fg--fef---fE--ghfed7--dgf-fef---c---cded-eed-efgd-dc---c--df---efgffed--deed---4
715251,,FIN-Hy,2,1---c---d--fg--d---dc-dfg--fef---f--f7--geg--fe--cd---ddfgfe-fed-gf-ded-dc---d--dc-dfgfe7--f--f---d--fe--fg---ghg-fgf-dfe-fgfed-ffd---4
715252,,FIN-Hy,2,1---d--da7---cde--d--dff-ghf-fe-gf-fe-ed-efef--ed---d--fdf---gfghgfe7--egfe-fed-ed---f--g---fgfdc-fgfdc-fed-gf-fed--dfd-dc7---c---ef--d---dcdfg--fe-fg-gf---c--df---f---f--ef-ghf777---6------6---d---dc-dff-ghgef-efhgf-fed---4
715253,,FIN-Hy,2,1---f--g--hg-gfg---gffded---d--fdf---gfghgfe--egfe7-fed-ed---fe---fg--fed--d---f---fde--dc-eed-efgd-dc---ef--d7---d--dc-dfg--fg---fefggf---fgffe--dc--ded--dc---f--efgfg7---d--de-ed---4
715254,,FIN-Hy,2,1---fg---g--gh--g---g--hg-gfg7--g-ffded---d--fdf--gfghg--fe--egfe-fed-ed---fg--fgfdc7-fgfd-dc-fed-gf-ded-dc---c--c---ef--d---dc-dfg--feg7-hjg-ge---fgf-fe--dc--ded--e---gfgfde-fhghfed--dcdff---4
1002406,,FIN-Hy,2,1---e--gh---6------6---h--hk--k--kjklmkjk---h--hkh--h7---6------6777---h--hghg--hghf-fd---hjg--g--gk---k--kjklmkjk---hjh--h---4
1002407,,FIN-Hy,2,
1002460,,FIN-Hy,2,
1002461,,FIN-Hy,2,
1002468,,FIN-Hy,2,
1002469,,FIN-Hy,2,
1002504,,FIN-Hy,2,1---d--dc-ca-b9-9a-bc7-de-fe-ed---d--ded--cd---dede--dc-eed-efgddc---c--c7---ef--d--d---dcd-fg--fe-fg-gf---cd--cf--efgf--fed--de-ed----4
1002506,,FIN-Hy,2,1---f---ghg-gF--ghg-hjgf-hg-hjgf-hhg-hgf-hhg-hgf-hg-gd7---fe--dc---f---fgh--hgfe-fede--ed---fe-fg--fe--dc--cd-ed-eed7-ef-gd-dc---c---c---ef--d---dcd-fg--fe-gh-jg-gf---fgf-fe--d--d7--df--f---f--ef-gf--fed--de-ed---4
1002507,,FIN-Hy,2,1---d---c--d--fgf-fd-efe-ed-fgf-fe-ghg-ge-fge-fd--d---f--fhjge7-ghf-fe-fc-fg-hgh-fh-ijg-ffd-gf-fed--dc--d---ffe--c---efg--f--fed7--de-ed---4
1002508,,FIN-Hy,2,1---cd--dfe-fdc-dcd---cd-fg7--f--f---fg--fgec--dfd--e---f---gfgfde-fhghfed--dcd-ff---4
1002512,,FIN-Hy,2,1---fg--gh--gf---ghG--hjhgf-hhg-hgf-hghg-gd7---d--dC--fgh--hgfe-fed--eed---fg---fgf-ddc-fed-gfedc---c---ef--d7---d--dcd-fg--fg--fe-fg-gf---g--c--d--f---fed--dc-dca-dc-de-ed---4
1002513,,FIN-Hy,2,1---c--d--fgf-fdf-fghf-fe-ed--e---ef---6------6---fdf--gfg-hge-e--gfe-fed-ed7---f---g---fgf-dc-fed-gf-fed--dfd-dc---d7--dcd--fg-fg--feg-hjg-gf---fgf-fc--dfd--e---gf-gfde-fhg-hfed--dc7-df-hge-fed-eed---4
1002532,,FIN-Hy,2,1---d--dedc--cd---df-fdf-fdc7-ec-de--d---d---d--c--d--df-gff--df--fgf-fe---df--fgf-fe7---dc---defedf--cdc---d---fdf---f--gfd--fe---fefc--acac7---9--a--cd--dc--d---f--ef-gfgfe---defef--ed---4
1002598,,FIN-Hy,2,1---c--d---cf--f--f--f---fg--g---fg--f---f---3---f--g--fd--f--eD--ded---4
1003037,,FIN-Hy,2,1---d--dcdcb-cdcd--f--df---f---fgf--ghg7--hijh--g---fe-fgfg--df---d---f---gh--g--f---g--fe7--fgf-fded---f-fe--fg-hgh---f--fefd--dc---d7--fe--fg--ge-gfedcd--cb-cdc-de--d---4
1003069,,FIN-Hy,2,1---ac-df-d--d--d---df-ge-fd-dC--d7---dff--f--fhg---gf-fdc-de-fd--d---dfc---ff--fhd7--ffhgf-fed--ed--d---df-gf-fE--d-ffdf---d--cB--fg-jhg7--gf---fd---fd--fg--gfhfed--dfd-dc---cd-ffg---hj777-gf--gf--fd-fgf-fd-ffd---4
1003079,,FIN-Hy,2,1---df-gf--ff--d---df--df---dC---d---ded7--dc--d---fe--fg---dedc---c---ce-gf--f---dff--dcc---dfc7--ff--gfef---d---4
1003080,,FIN-Hy,2,1---c--d---cf--fe--fg--g7---fg--f---f---df--f--f---f--f--f--f---g---fd--f7--ec--ded---3---c--d--cf---3---f--g--fd--f--ec--ded---4
1003086,,FIN-Hy,2,1---6------6---g---ffe--dc---cd-ed-eed-efgd-dc---c---c---ef--d--dc7-dfg--fe-fg-gf---g---c---d---f--fed--dcdca-dcd---4
1003087,,FIN-Hy,2,1---c--d---fgff-dff-ghf-fe-gf-fe-ed-efef7--ed---dg---g--gh---d---f---hghd-ffd-hgf7-fed--dceed-efgd-dc---c--ef--d--d---dc-dfg--fe7--fg-gf---g---c--d--f--fe---fed--de-ed---4
1003088,,FIN-Hy,2,1---f7--ff---d---fdf-g--fg-hg--fe---egfe-ed---d7--d--f--hg-hd-ffd-hgf-fede--de---dc-eed-ef7-gd-dc---c--ef--d---d---dcdfg--fg--fe-fg-gf---g7---c--d--f---fed--dcdca-dcde-ed---4
1003089,,FIN-Hy,2,1---f--g7--fgfd---fg---fg--gfe-fede--ed---fe--fg--fec--d---ede7--dc-eed-ef-gd-dc---c--c---ef--d--d---dcdfg--fe-fg-gf7---g--fec--d---fe---fed--de-ed---4
1003090,,FIN-Hy,2,1---f--d777---f--ff---f--f--f--f--f--ff---d---d--g--ffe7--dc---cd-ed-eed-ef-gd-dc---c--c--ef--d---dcd-fg--fe7-fg-gf---g--d--d--f---fed--d-eed---f---c--df---f7--f---ef-ghf-fd--d--de-fedc---d--df--gf-fe---d--dcdca7-dcde-ed---4
1003091,,FIN-Hy,2,1---fgh--gh--gf---ghg-hjgf-hhg-hgf7-hfhg-gd---f---fgh--hgfe-fed-ed---df-hg-gd-ffd-hgf7-fed--dc-eed-ef-gd-dc---c---d---ff--fg-hgfe-fede--ed7---de--d--d--dc-dfg--fefg-gf---fg--fe--dcd--cf--ef-gfg---d7--de-ed---4
1003092,,FIN-Hy,2,1---c---d--fg--d---fg--gfe-fede7--ed---fE--f--d---dff--dc-eed-ef-gd-dc---c--c--ef--d7---de--d---dcd-fg--fe-fg-gf---fg--fe--dcd--cf--ef-gfg7---fed--de-ed---4
1003099,,FIN-Hy,2,1---f--c--d--f--fg--d---fg7--gfe-fede--ed---d--f--f--fd--d---d--dff--dc-eed77-ef-gd-dc---c---c--ef--d--de--d---dcdfg--feg-hjg-gf7---fg--fgf-fc--ded--f---fd-eed-fgfe-fgdc-ffed7--de-ed---4
1003100,,FIN-Hy,2,1---cd--dc--d-ffd-cdcd---c---df--ffg7--f---fg---gf-fec--df---fe-fgfg--d--dcd7-ff-ghgef-ef-hge-fed-eed---4
1003162,,FIN-Hy,2,1---c--df-de-fd7-ecd-dhijhg-hgf--g--h-dfedcd-dhijhg-hgf-fed7--ecd-gc-dfed-edc-eed---3--cd---dfd-efd-ed7dc---cdf---ef-hge-fd--cd--dfefg--ed---dca---cd-fd--cdc7---cdf---fgh--hgf-ghghij--h---hjgh---hg--fg--gfe--eD---d7---dc---6------6---h---hjgh---hgf-fe--d---fe--cd--d--fgh--hf7-hijg-ffded---dca---cd-fd--cdc---cdf-ef-hge-fd--d7---f--gh--hijg-hge-fe-ed---4
1003178,,FIN-Hy,2,1---h--k--lm---m---6------6---4
1003183,,FIN-Hy,2,1---dacd--d---c---d7---de-fd--dcd---c--f--f--d---6------6---4
1003216,,FIN-Hy,2,1---d--cd--dfed--df7---fE--fg--fghgfg--gf---fg---f---fe--d--fdf7--fg-gf---d---dc--df--f--ed---dc--defed-ed--dc---d7--f--fgf--f---dc---defede--ed---f--g---gh-jh7--hg---fe---fg--gf---fe--defed-edcd--dc---d---fe7--ff-eg-gf-gf-fed-egfde--ed---de-fef--ed---4
1003268,,FIN-Hy,2,1---a---cd7---dbcd-bab---cd--c--df--fed--ed---efg--gf-fe---dC--cd7-ede-ed-efgd-dc---ef--dcd-fg--fg--fefg-gf---f--gh---hgh7--fd---dc---e--d--f--f-efgd-dc-ffed--de-ed---4
1003269,,FIN-Hy,2,1---6------6---fefg-gf---fg---fgfd-ffd-edcd--dc---d---c--df--fgdc-ff7-ed--de-ed---4
1003270,,FIN-Hy,2,1---dC---dfef-dedc---fgh--hf7---hgf-gf-fecd-dfe-fgfed-ed-dC--dc---de--d--dcd7-fg--fefg-gf---fe--dc--df---fef-ghf-fe-gf-fe-ed-efef77--ed---4
1003271,,FIN-Hy,2,1---fg--hg-gF--ghg-hjgf-hhg-hgf-hghg-gd--d7---fgh---hgfe-fede--ed---de---dcdfg--feg-hjg-gf---fgf7-fc---dfd---e--gfgfde-fhghfed--dcd-ff-ghgef-ef-hg7-efed-eed---4
1003307,,FIN-Hy,2,1---h--k--lm---mlkj-khg-jgh-kk-lmlm-km-nlk7-khg-hjhgh-lm-nmnmlm--ml--l---nl7-mnml--l---lm--mk-mlk-kh-kkhk-kkh-kl-mlk-mlk-lh7---h--kk--k--kl--lkjg--hkjg--hk--jl--mjh---h---6------6---3
1003316,,FIN-Hy,2,1---d--cdca--cdc-ddc-de-fefd-efefd---d---c7--d--cdca---cdf--f--ed---e--ce-fgd-dc---ef--d--d7---dcdfg--fe-fg-gf---c--ef---d--de--d---d--d--dc--de7--d---dcd-fg--fe-fg-gf---fe--fgfec--ded--f---fed--dc7-dca-dcde-ed----4
1003317,,FIN-Hy,2,1---dfe--fg--ghgf-gf-ffec-dc-de-fe7-ded---dc---f--fgh--hgfe-fede--ed---d--d--fe--f---6------6---4
1003390,,FIN-Hy,2,1---d---cdca--cdc777--df--f--fd--fg---ghgf-gf-ffec-dc-defede--ed---fg7--fed--d---fefg---gf-fe--dc--cd-ed-eed-ef-gd-dc---de-de-fec7--egfe-fed-ed---da--cdc--df--fd--fg---fe-ghfed--dfd-dc7---cd---fe--fg--gc-dfed---dfdcd-ffd-gf-fed--dfd-dc---c7---df--f--f---ef-ghf--d--d-gf-fe---dc--d--fe---fgec--c-ff7-gec-de-ed---4
1003391,,FIN-Hy,2,1---cd---fg---gf--fg-hgfe-fede--ed---da-cdf7--df--d---c--d--f---fed--d---f--fgF---hgfd-gf7-fed--dfd-dc---cd---fg---d--dgfe-fed-efef--ed---f---f--f7--fgf-fd-dc-fed-ffed--dfd-dc---c--ef---d--df--d--dcdfg7---feg-hijg-gf---fgf-fe--dc--dfd--f---fed--dcdca-dcde-ed---4
1003392,,FIN-Hy,2,1---cd-fdf--fec-dc-ded-efde--d---dfe--f--ghgf7-gfe-ffd-edc-defede--ed---cd---fg---d--df-gef--ed7---f---f--f--fgfd-dc-fed-gf-fed--dfd-dc---c--c77--ef--d---dcdfg--feg-hijg-gf---fgf-fe--dc--dfd--e7---gfgfde-fhghfed--dc-dff-ghgef-ef-hge-fed-eed---4
1003393,,FIN-Hy,2,1---c--d--df-fced--d---c---d--fgf--fgf7-fgf---fgf-fede--ed---fe---f--fhg--fhg---fe--d---c---d7--ffg--f---df--cd---df--fgf--gf-fdcd---c---d7--fgf--fgfg---ded-dc--c---fe---f--fhg-ffd-gfgf-f---6------67---ffed-ed---3---a--cdcd-efefed-de7-fed--de-fef--ed---4
1003466,,FIN-Hy,2,1---a--cd--d---dfd-dc7---d--f--f--fe-fg-hfef---ed--ded--d---f--gf--dfe7---fefd--cd--dcdca---c---cd-fe--f--df--dedcd--dc---d---6------6---ded--d---4
1003517,,FIN-Hy,2,1---ac--cd--d---df-fd-fhgf-gf7-fdc-dfd--d---dfde--cd---df-gf--d-ffdf---cd--fg--gh7---fh-ijh-hg---fg-hjh---hg--gf--ghg-ff-ded---ffg--hjg--fd7--dfdcd---df--f--fdf---fge--fg--gh-ijg---f---gf-fg7---ghg-ff-ded---ff--dgf--g-fhg-ffd-fgff--ff---dc777--d-ffd-ff-ded---4
1003919,,FIN-Hy,2,1---d--cdca7--cdc-ddc-de-fefd-efefd---d---c--d--cdca---cdf--f--ed7---e--ce-fgd-dc---ef--d--d---dcd-fg--fe-fg-gf---c--ef---d7---de--d--d--d--dc--de--d--dcd--fg--fe--fg--gf--fe7---fgfec--ded--f---fed--dceca-dc-de-ed---4
1003920,,FIN-Hy,2,1---dfe7--fg--ghgf-gf-f-fec-dc-de-fed-ed---dc7---f--fgh--hgfe-fede--ed---d--d--fe--f--d---d7--de--d---d--d--df-fede--dce-ed-ef-gd-dc---c--c---ef--d7--dc--de---d---d--d--dc--de--d--d---dc-dfg-fe--fg-gf77---f--f---fgf-fe--dcf--f---f--f---f--ef-gfg---d7--de-ed---4
1003921,,FIN-Hy,2,1---fg-hij--h--h---h---hg--gh---f7--fd--f--fgh---hgfe-fede--ed---d---d--fe---f--d7--d---de--d--d---d--dc---de--d--d---df-fede--d7--de---dc-eed-ef-gd-dc---c---c--ef--d--d---de--d---dc--de7--d---dcd-fg--feg-hijg-gf---fgf-fe--dc---dfd--e7---gfgfde-fhghfed--dc-dff-ghgef-efhge-fed-eed---4
1003968,,FIN-Hy,2,1---d---d7--cdca---6------6---d---6------6---fed--d---efg7--fe--dc--cd-ed---6------6---d--dcd7--fg--fef---g--c---6------6---de-ed---4
1003971,,FIN-Hy,2,1---6------6---edc-defede--ed---cd---fg---d--df-gef--ed---f7---f--f--fgfd-dc-fed-gf-fed--dfd-dc---c--c7--ef--d---dcd-fg--feg-hjg-gf---fgf-fe--dc--dfd--e7---gfgfde-fhghfed--dcd-ff-ghgef-efhge-fed-eed---4
1004021,,FIN-Hy,2,1---df-gf---fe--d7---f--ec--dfe---gF--f---f---fed--d---d---c--d7--d---d---c---d--ffg--d---de---c--d7--dfgfe-fgfg--fg---d--f--f---f---ef-gfg--fed7--d---d--fe--f--d---df---d---dfe--fg--gdgf7--fe---egfe-fed-efef---ed---4
1004022,,FIN-Hy,2,1---c--d--cf---f--f--f7---f--f---f--fe---fg---g--fg--f---f---f--df--f7---f--f---f---g--fd---f---ec--ded---3---c--d--cf---3---f--g--fd--f--ec--ded---4
1004804,,FIN-Hy,2,1---f--f--dfc7---f--fg--ggf--df-fE-ced---ded--d---c---d--de7--d--d---cd-fed--df---fE---fgf--ghg--hhg--fg---fg-gf7--f---g--eg---fed--dfd-dc---efg--gf--dff-ced---ded--d---4
1004878,,FIN-Hy,2,1---acd--d7--d---ded--c--d--c---ff--gfef---ded--d---c---d7--dg--f---fefd--cf--fefd--ded--d---dcdf--efec7---cdfed--cd---dc-ca---ac-de--d---df-fd-eca---a--cd7--dc---df--f---f--fgfe--e---c---df--f--f7---f--df--ff--d--cf---fgfe--e---f---g--f---fed--dfd-dc7---dfc--ff---gfef---d-cfed--ded--d---4
1004892,,FIN-Hy,2,1---c--dfde-fec-dfded--cB--d-fed-ggfed-efe7-ddc-dfed-ggfed-efed-dc-ddc-ffed-eed---cd--d7--d-ffd-ecd-efedcd---d---df---c--d--d--dg---gfg7-fdcd--d---gfgfed--d---fefec--dfed---d---d7---fe--fg--g-fgf-dfef-dedc-defedcd-de-fg-fgf-defedcd7-de-fg--dc--ca---cd---dfed---cd---6-------6---4
1005020,,FIN-Hy,2,1---a--cde--d---cd7---ffg--f--f---f--ff--d---f--d---fgf--fef7---ded-dC--dc---c---d---f--fg--g--fg---g--c---d7--fgf--ef---d--ded--d---f--gh--h--ghg---fe---fgd--d---fe7---fg--fed---f--f--fgh---hg-hfg--fe-fgfg--gf7---f--fef--d--c---decd--cdc-ca---cd--dc---dff--gefe7---defede--ed---4
152501,,GB-AB,2,
152502,,GB-AB,2,
152504,,GB-AB,2,
152506,,GB-AB,2,
153062,,GB-AB,2,
212918,,GB-Cu,2,
385079,,GB-Ob,2,
518868,,GB-WO,2,
519462,,GB-WO,2,
520153,,GB-WO,2,
520830,,GB-WO,2,
527580,,GB-WO,2,
528271,,GB-WO,2,
164504,,I-AO,2,
170279,,I-Ac,2,1---d--c--d---ef--g--fe---d--dc---f---h--g--h--gf--f---f---e--g--hg7--f---fg--e--f---d--cd--d---4---f--f--f--e--cd--d---3
170300,,I-Ac,2,1---a--cde--d---f---fef--de--dc---defedc--defgefe---defef--ed---f---fgh--hggeg--fg--efe-de--ed7---d---defedc--d--fefgf---fe-de--dcded---3---d--dca---c-de---d--d---d--d--dc-defgf-efgfg---gf---fgh---hgge--g7---fg--efe-de--ed---efe---c--cde--fdfe--defe-de--ed---4
170301,,I-Ac,2,1---d--cdef-g--f---f--f--gh--g---fe---fg7--ef---d--defe--ded---d---cd---d--defedc---d--fefgf---fede--dc---3---d--dca7---3
170309,,I-Ac,2,1---d--c---d---ef--g---fe--d7--d---c--d--f--d---c--e--ge---fe---c---d--f--e---c--e7--d---4---f--f--f--e--cd--d7---3
170314,,I-Ac,2,1---cB--cg--f---eD--cd--d---d--d--d--d---f--e--c--c--c---ec--d7--f---d--d--d---4---f--f--f--e--cd--d---3
170318,,I-Ac,2,1---fE--f--f--fe--d---dC--c--d--f--f---f--c--d---fg--f---fe--dc---d7--fe---d--d---4---f--f--f--e--c--d---3
170324,,I-Ac,2,1---cf-fe---f--d--ee--cd--d---d---d---de--d---d--d--d--ef---de--d--c---d7--cd--d---d---e--d---e--d---d---d--c---e--f--ghghjhhG---h--h--g7--f---f--f--g--ed---f--ed--d---f--e---f---d--ed--cd---dca7---cd--f---e--cB--e--d---4---f--f--f--e--cd--d---3
170325,,I-Ac,2,1---cf-fe----fd--ed--cd--d---d---d7---d--efd---e--dc--c---d---cd--d--d---d---e--d---e--f---e--d7---d--d--c--ef--ghghjh---h---h--g---f---f--f---f--g---e--f--d---f--f7---e---ff--d--e--cd---d---d---c--d--fe---c--e--d---4---f--f--f--e--cd--d7---3
170326,,I-Ac,2,1---cf-fe---fd--ed---cd--d---d---d---d---d--d---ef--de--d--c7---d--cd---d---d--d--de--d---e--d---c---ef--ghghjh7---h---h--g---f--fe--df--f--dc---f--f---e---fe--d--ed77--cd---dc---cd---f--fe---c--e--d---4---f--f--f--e--cd--d---3
170327,,I-Ac,2,1---cf-fe---fd--ed7---cd--d---d---de--d---d--fd---e--d--c---d---cd--d--d---d7---d--c---ef--ghghjh---h--g---f---fe--df---f--ded-cd--dc---f--e7---f---d--ed---cd--d---dc---d--f---fe--ded-cd--dc---f--e--f---d7---ed--cd--ddc---cd---fe--c---e--d---4---f--f--f--e--cd--d---3
170328,,I-Ac,2,1---cf-fe---fded--cd--d7---d--d---d--ef---de--d--c---d---cd---c--e--f--ghghjhh---h--ge---fe---df7--fe--dedcc---f--ff--e---d---ed--cd--ddca---cd---fe--c---e--d7---4---f--f--f--e--cd--d---3
170329,,I-Ac,2,1---cf-fe---fd---edd--cd--d---d---d--d--d--d--ef---de--dc--c7---d--cd--d---d--c--ef--ghghjh---h---h--g---f--fe--df---ff--dc---cf7--e---fE--d---ed--cd--ddca---c---f---f--fe---c--e--d---4---f--f--f--e--cd--d7---3
170330,,I-Ac,2,1---cf-fe---fd--ed--cd--d---d---d---ef--d--e---d--c---d--cd--d--d--c---e7--f--ghghjh---h---g--f--fe---df--fe--dc---ff--e---f---d--ed--cd777---d---d--c--d---fe--c---e--d---4---f--f--f--e--cd--d---3
170342,,I-Ac,2,1---d---d---c--d--ef---g7--fe---d---f--g--h---g---fg--f--f---f---f--g---e--f---d--c---ef7---g--fe--d--d---4---f--f--f--e--cd--d---3
170353,,I-Ac,2,1---d--d--c---d--f--e--d7--dc---f--g---h--g--fg--f---f---f--g--e---fe--d--d---4---f--f--f--e--cd--d7---3
170354,,I-Ac,2,1---def--d--d---dc--d--f---e--d---c---d--d--c--e--g--f---d--f7--f--ef---g--fE---d---3---f--f--f--e--cd--d---3
170374,,I-Ac,2,1---a)--cde--d---d--f---fef--de--dc---c--d--f--fedcde--defgefe---defede7--ed---3---f---fghghjhH--hg-ge---fg--fgefe-de--ed---cdf---fE--fg---gfe--d--fdfe---defe-de--ed7--4
170375,,I-Ac,2,1---d--cdef-fg--f---gh--g---fg--f--f---f--f--f--fe--fg--ef---defe7--ed---d---cd--d--d--d---defedc--d---fefgf---fe-de--dc---3---f---fghghjh777---3
170376,,I-Ac,2,1---a)--cde--d---d--f---fef--de--dc---c---d--f---fed-cde--defgefeeD---defe-de7--ed---3---f--fghghjh--g--fe--fg---fgefe-de--ed---cdf---fE--fg--gfe---d--fdfe7--defe-de--ed---4
170377,,I-Ac,2,1---d--cdef-fg--f---gh--g---fg--f--f---f--f--fe7--fg--ef---defe--ed---d---cd--d---d--de--d---d---d--d---defedc--d--fefgf7---fede--dc---3---f--ghjhjkj77---3
170378,,I-Ac,2,1---de--c--d--fg--gf---ghgh--ge---fg--efe-de--ed---f--fe---d--fgh7--fefg---gfedc--cdefe-de--ed---d--d---fgh--g---g--g---gfg--fgfed---d---d7--fgf--fd---fgh--hgf-efgfg--gf---3--d---fE--fg---g--gfed---cd---defef--ed7---4
170379,,I-Ac,2,1---cdef-fg---f--f---gh--g--f---fe--fg--ef---defef--ed---d--cd---de--d---d--d--defedc7--d---fefgf--fe-de--dc---3---d---fE---3
