col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
550175,,Beata Agatha ingressa carcerem expandit,090r,122,123713,001558,https://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2976033&order=1&view=SINGLE,4159,M,2183,8,Beata Agatha ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum jube me domine ad tuam misericordiam pervenire,Beata agathes ingressa carcerem expandit manus suas ad deum et dixit domine qui me fecisti vincere tormenta carnificum iube me domine ad tuam misericordiam pervenire,,"'1890':60A 'ad':13A,27A,38A,52A 'agath':7A 'agatha':2A,32A,62B 'beata':1A,6A,31A 'carcerem':4A,9A,34A 'carnificum':23A,48A 'deum':14A,39A 'dixit':16A,41A 'domin':17A,26A,42A,51A 'et':15A,40A 'expandit':5A,10A,35A 'fecisti':20A,45A 'ingressa':3A,8A,33A 'iub':24A 'jube':49A 'manus':11A,36A 'misericordiam':29A,54A 'musiksammlung':59A 'nationalbibliothek':58A 'pervenir':30A,55A 'qui':18A,43A 'sua':12A,37A 'tormenta':22A,47A 'tuam':28A,53A 'v2':63B 'vincer':21A,46A 'wien':56A 'österreichisch':57A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123713,10,Cod. 1890,10,Österreichische Nationalbibliothek,A-Wn,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2183,Agathae,"Agatha, Virgin Martyr"
554279,,Beata es Maria quae,006v,122,123715,001565,,4159,M,1606,8,,,,'2':19B '29':11A '32':16A 'adventus':20B 'august':7A 'beata':1A 'bibliothek':8A 'cod':9A 'dom':18B 'es':2A 'guelf':10A 'heinemann':14A 'heinemann-nr':13A 'helmst':12A 'herzog':6A 'maria':3A 'nr':15A 'quae':4A 'v2':21B 'wolfenbüttel':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123715,85,Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),85,Herzog August Bibliothek,D-W,Wolfenbüttel,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
554456,,Beatam me dicent omnes,016r,122,123715,001574,,4159,M,1721,8,,,,'2':19B '29':11A '32':16A '4':21B 'adv':22B 'august':7A 'beatam':1A 'bibliothek':8A 'cod':9A 'dicent':3A 'fer':18B 'guelf':10A 'hebd':20B 'heinemann':14A 'heinemann-nr':13A 'helmst':12A 'herzog':6A 'nr':15A 'omn':4A 'v2':23B 'wolfenbüttel':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123715,85,Cod. Guelf. 29 Helmst. (Heinemann-Nr. 32),85,Herzog August Bibliothek,D-W,Wolfenbüttel,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1721,Fer. 2 Hebd. 4 Adv.,"Monday, 4th week, Advent"
558207,,Beata es Maria quae,150r,122,123716,001565,,4159,M,2428,8,,,,"'28':11A '31':16A 'august':7A 'beata':1A 'bibliothek':8A 'cod':9A 'es':2A 'guelf':10A 'heinemann':14A 'heinemann-nr':13A 'helmst':12A 'herzog':6A 'maria':3A,19B 'nr':15A 'quae':4A 'v2':20B 'visitatio':18B 'wolfenbüttel':5A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123716,85,Cod. Guelf. 28 Helmst. (Heinemann-Nr. 31),85,Herzog August Bibliothek,D-W,Wolfenbüttel,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2428,Visitatio Mariae,Visitation of Mary
559097,,Beata es Maria quae credidisti,014v,122,123745,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':26B 'adventus':27B 'alleluia':20A 'antiphon':23A 'beata':1A,6A 'credidisti':5A,10A 'dicta':15A 'dom':25B 'domino':19A 'es':2A,7A 'maria':3A,8A 'perficientur':11A 'poissi':22A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':28B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123745,11,"096.1/R66A (""The Poissy Antiphonal"")",11,State Library of Victoria,AUS-Msl,Melbourne,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
559137,,Beata es Maria quae credidisti,022v,122,123745,001565,,4159,M,1834,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'3':28B '6':26B 'adv':29B 'alleluia':20A 'antiphon':23A 'beata':1A,6A 'credidisti':5A,10A 'dicta':15A 'domino':19A 'es':2A,7A 'fer':25B 'hebd':27B 'maria':3A,8A 'perficientur':11A 'poissi':22A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':30B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123745,11,"096.1/R66A (""The Poissy Antiphonal"")",11,State Library of Victoria,AUS-Msl,Melbourne,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1834,Fer. 6 Hebd. 3 Adv.,"Friday, 3rd week, Advent"
560411,,Beata es Maria quae credidisti,005v,122,123756,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia | ~Magnificat,,"'2':45B '503':42A 'adventus':46B 'alleluia':20A,36A 'beata':1A,6A,22A 'biblioteka':38A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':44B 'domino':19A,35A 'es':2A,7A,23A 'magnificat':21A 'maria':3A,8A,24A 'ms':40A 'perficientur':11A,27A 'quae':4A,9A,14A,25A,30A 'r':41A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'uniwersytecka':39A 'v2':47B 'wrocław':37A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123756,202,Ms. R 503,202,Biblioteka Uniwersytecka,PL-WRu,Wroclaw,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
560466,,Beatam me dicent omnes generationes,008r,122,123756,001574,,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus | ~Magnificat,,"'2':35B '3':37B '503':32A 'adv':38B 'ancillam':12A,23A 'beatam':1A,6A,17A 'biblioteka':28A 'dicent':3A,8A,19A 'dominus':15A,26A 'fer':34B 'generation':5A,10A,21A 'hebd':36B 'humilem':13A,24A 'magnificat':16A 'ms':30A 'omn':4A,9A,20A 'quia':11A,22A 'r':31A 'respexit':14A,25A 'uniwersytecka':29A 'v2':39B 'wrocław':27A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123756,202,Ms. R 503,202,Biblioteka Uniwersytecka,PL-WRu,Wroclaw,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
563678,,Beata Agnes in medio flammarum,134r,122,123756,001559,,4159,M,2116,8,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,,,"'503':52A 'ad':38A 'agn':2A,7A 'agneti':54B 'amavi':41A 'beata':1A,6A 'biblioteka':48A 'call':33A 'carni':30A 'colend':17A 'deprecor':15A 'ecc':36A 'et':29A,35A 'evasi':26A 'expansi':11A 'filium':23A 'flammarum':5A,10A 'immaculato':32A 'manibus':12A 'medio':4A,9A 'metuend':19A 'mina':25A 'ms':50A 'optavi':46A 'orabat':13A 'pater':18A 'per':21A 'quaesivi':43A 'quem':40A,42A,44A 'quia':20A 'r':51A 'sacrilegi':27A 'sanctum':22A 'semper':45A 'spurcitia':31A 'te':14A,39A 'transivi':34A 'tuum':24A 'tyranni':28A 'uniwersytecka':49A 'v2':55B 'venerand':16A 'venio':37A 'wrocław':47A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123756,202,Ms. R 503,202,Biblioteka Uniwersytecka,PL-WRu,Wroclaw,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
571658,,Beata es Maria quae credidisti,007v,122,123759,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia | ~Magnificat,,"'15489':42A '2':45B 'adventus':46B 'alleluia':20A,36A 'beata':1A,6A,22A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':44B 'domino':19A,35A 'es':2A,7A,23A 'magnificat':21A 'maria':3A,8A,24A 'mus.hs':41A 'musiksammlung':40A 'nationalbibliothek':39A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':47B 'wien':37A 'österreichisch':38A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123759,10,Mus.Hs.15489,10,Österreichische Nationalbibliothek,A-Wn,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
573862,,Beatam me dicent omnes generationes,126r,122,123759,001574,,4159,M,2211,8,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus | ~Magnificat,,"'15489':32A 'ancillam':12A,23A 'annuntiatio':34B 'beatam':1A,6A,17A 'dicent':3A,8A,19A 'dominus':15A,26A 'generation':5A,10A,21A 'humilem':13A,24A 'magnificat':16A 'maria':35B 'mus.hs':31A 'musiksammlung':30A 'nationalbibliothek':29A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'v2':36B 'wien':27A 'österreichisch':28A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123759,10,Mus.Hs.15489,10,Österreichische Nationalbibliothek,A-Wn,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2211,Annuntiatio Mariae,Annunciation of Mary (Lady Day)
574718,,Beata es Maria quae credidisti,017r,122,123762,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':27B 'adventus':28B 'alleluia':20A 'beata':1A,6A 'biblioteca':22A 'capitolar':23A 'credidisti':5A,10A 'dicta':15A 'dom':26B 'domino':19A 'es':2A,7A 'lxx':24A 'maria':3A,8A 'perficientur':11A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':29B 'vercelli':21A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123762,172,LXX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
574776,,Beatam me dicent omnes generationes,024r,122,123762,001574,,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,,"'2':22B '3':24B 'adv':25B 'ancillam':12A 'beatam':1A,6A 'biblioteca':17A 'capitolar':18A 'deus':15A 'dicent':3A,8A 'fer':21B 'generation':5A,10A 'hebd':23B 'humilem':13A 'lxx':19A 'omn':4A,9A 'quia':11A 'respexit':14A 'v2':26B 'vercelli':16A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123762,172,LXX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
578229,,Beata es Maria quae credidisti,006v,122,123764,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':27B 'adventus':28B 'alleluia':20A 'beata':1A,6A 'biblioteca':22A 'capitolar':23A 'credidisti':5A,10A 'dicta':15A 'dom':26B 'domino':19A 'es':2A,7A 'maria':3A,8A 'perficientur':11A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':29B 'vercelli':21A 'xxxvii':24A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123764,172,XXXVII,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
578311,,Beatam me dicent omnes generationes,012r,122,123764,001574,,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,,"'2':22B '3':24B 'adv':25B 'ancillam':12A 'beatam':1A,6A 'biblioteca':17A 'capitolar':18A 'deus':15A 'dicent':3A,8A 'fer':21B 'generation':5A,10A 'hebd':23B 'humilem':13A 'omn':4A,9A 'quia':11A 'respexit':14A 'v2':26B 'vercelli':16A 'xxxvii':19A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123764,172,XXXVII,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
581352,,Beata es Maria quae credidisti,009v,122,123765,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':27B 'adventus':28B 'alleluia':20A 'beata':1A,6A 'biblioteca':22A 'capitolar':23A 'credidisti':5A,10A 'dicta':15A 'dom':26B 'domino':19A 'es':2A,7A 'lxxix':24A 'maria':3A,8A 'perficientur':11A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':29B 'vercelli':21A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123765,172,LXXIX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
581449,,Beatam me dicent omnes generationes,016r,122,123765,001574,,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,,"'2':22B '3':24B 'adv':25B 'ancillam':12A 'beatam':1A,6A 'biblioteca':17A 'capitolar':18A 'deus':15A 'dicent':3A,8A 'fer':21B 'generation':5A,10A 'hebd':23B 'humilem':13A 'lxxix':19A 'omn':4A,9A 'quia':11A 'respexit':14A 'v2':26B 'vercelli':16A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123765,172,LXXIX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
584951,,Beata es Maria quae credidisti,010r,122,123766,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':27B 'adventus':28B 'alleluia':20A 'beata':1A,6A 'biblioteca':22A 'capitolar':23A 'clxx':24A 'credidisti':5A,10A 'dicta':15A 'dom':26B 'domino':19A 'es':2A,7A 'maria':3A,8A 'perficientur':11A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':29B 'vercelli':21A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123766,172,CLXX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
585062,,Beatam me dicent omnes generationes,015v,122,123766,001574,,4159,M,1834,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,,"'3':24B '6':22B 'adv':25B 'ancillam':12A 'beatam':1A,6A 'biblioteca':17A 'capitolar':18A 'clxx':19A 'deus':15A 'dicent':3A,8A 'fer':21B 'generation':5A,10A 'hebd':23B 'humilem':13A 'omn':4A,9A 'quia':11A 'respexit':14A 'v2':26B 'vercelli':16A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123766,172,CLXX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1834,Fer. 6 Hebd. 3 Adv.,"Friday, 3rd week, Advent"
587407,,Beata es Maria quae credidisti,121v,122,123766,001565,,4159,M,2211,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino,,,"'annuntiatio':25B 'beata':1A,6A 'biblioteca':21A 'capitolar':22A 'clxx':23A 'credidisti':5A,10A 'dicta':15A 'domino':19A 'es':2A,7A 'maria':3A,8A,26B 'perficientur':11A 'quae':4A,9A,14A 'sunt':16A 'te':13A 'tibi':17A 'v2':27B 'vercelli':20A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123766,172,CLXX,172,Biblioteca Capitolare,I-VCd,Vercelli,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2211,Annuntiatio Mariae,Annunciation of Mary (Lady Day)
596315,,Beata es Maria quae,007v,122,589069,001565,https://iip.bu.uni.wroc.pl/index.php?s=RKP_I_F_401_23465&p=12&x=0.49999999999999994&y=0.36834813788607274&z=0.7573203181057163&browser=seadragon,4159,M,1606,8,,,1---g--gk--hg---h---gf--gh--gh---gf---4,'2':13B '401':10A 'adventus':14B 'beata':1A 'biblioteka':6A 'dom':12B 'es':2A 'f':9A 'maria':3A 'quae':4A 'uniwersytecka':7A 'v2':15B 'wroclaw':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,589069,202,I F 401,202,Biblioteka Uniwersytecka,PL-WRu,Wroclaw,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
596404,,Beatam me dicent omnes,012v,122,589069,001574,https://iip.bu.uni.wroc.pl/index.php?s=RKP_I_F_401_23465&p=17&x=0.49999999999999994&y=0.36834813788607274&z=0.7573203181057163&browser=seadragon,4159,M,1717,8,,,1---g--gk--h---g---h--gF---gh--g---4,'2':15B '3':17B '401':12A 'adv':18B 'beatam':1A 'biblioteka':6A 'dicent':3A 'f':11A 'fer':14B 'hebd':16B 'librari':9A 'omn':4A 'univers':8A 'uniwersytecka':7A 'v2':19B 'wroclaw':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,589069,202,I F 401,202,Biblioteka Uniwersytecka,PL-WRu,Wroclaw,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
602031,,Beata es Maria quae credidisti ,006v,122,601861,001565,https://digital.dombibliothek-koeln.de/hs/content/zoom/210394,4159,M,1606,8,Beata es Maria quae credidisti domino perficientur domino in te quae dicta sunt tibi a domino alleluia,Beata es | maRia que credidisti Domino perficientur in te que dicta sunt tibi a domino alleluia | euouae,1---g--gk--hg---h---3---gf--gh--gh7---gf---g--h--hl--klk---h--j--k--hG--hg---fg---g---g---gh--fe---d---ef--gh---h---g--g7--gfd---fE--fg--g--g---4---k--k--j--k--h--g---3,"'1161':45A '2':48B 'adventus':49B 'alleluia':21A,39A 'beata':1A,6A,23A 'credidisti':5A,10A,27A 'dicta':16A,34A 'diözesan':42A 'dom':47B 'dombibliothek':44A 'domino':11A,20A,28A,30A,38A 'erzbischöflich':41A 'es':2A,7A,24A 'euouae':22A 'köln':40A 'maria':3A,8A,25A 'perficientur':12A,29A 'quae':4A,26A,33A 'que':9A,15A 'sunt':17A,35A 'te':14A,32A 'tibi':18A,36A 'und':43A 'v2':50B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,601861,71,1161,71,Erzbischöfliche Diözesan- und Dombibliothek,D-KNd,Köln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
602073,,Beatam me dicent omnes generationes,009v,122,601861,001574,https://digital.dombibliothek-koeln.de/hs/content/zoom/210400,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus,Beatam me dicent omnes generationes quia ancillam humilem respexit dominus | euouae,1---g--gk--h---g---h--gF---gh--g---h--gf--g--gh--f--f---f--g---f--g--h---kl--k--kj-klk---h--hk7--j---g--g--g---4---k--k--j--k--h--g---3,"'1161':32A '2':35B '3':37B 'adv':38B 'ancillam':12A,23A 'beatam':1A,6A,17A 'dicent':3A,8A,19A 'diözesan':29A 'dombibliothek':31A 'dominus':15A,26A 'erzbischöflich':28A 'euouae':16A 'fer':34B 'generation':5A,10A,21A 'hebd':36B 'humilem':13A,24A 'köln':27A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'und':30A 'v2':39B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,601861,71,1161,71,Erzbischöfliche Diözesan- und Dombibliothek,D-KNd,Köln,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
614909,,Beata es Maria quae credidisti,007r,122,123612,001565,http://digital.blb-karlsruhe.de/blbhs/content/pageview/1253187,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia,1---g--gk--hg---h---f--gh--gh7---gf---g--h--hk--klk---h--j--k--h--g---gH---g---g---gh--fe---d---ef--gh---h---g--fg--gfd---e--fg--g--g---4---k--k--j--k--h--g---3,"'2':44B 'adventus':45B 'alleluia':20A,35A 'aug':40A 'badisch':37A 'beata':1A,6A,21A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':43B 'domino':19A,34A 'es':2A,7A,22A 'karlsruh':36A 'landesbibliothek':38A 'lx':41A 'maria':3A,8A,23A 'musikabteilung':39A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'v2':46B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123612,69,Aug. LX,69,Badische Landesbibliothek - Musiksammlung,D-KA,Karlsruhe,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
615780,,Beata Agnes in medio flammarum,043r,122,123612,001559,http://digital.blb-karlsruhe.de/blbhs/content/pageview/1253259,4159,M,2116,8,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivit et ecce venio ad te quem amavi quem quaesivi quem semper optavi,Beata agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias inmaculato calle transivit et ecce venio ad te quem amavi quem quesivi quem semper optavi,1---g--g--khgf---gh--g---h---hl--k--kj---h--h--g7---h--hl--k---kj--h--k---h--g--g---gk-kj---k--hk--kg---j--k--l--k---h--k--k---k--k---k--k--klkj-klml--l-lk-k---k--k7---l---n--l---l--k--k---kj-klk--llk---l--g---h--hl--k---j--k--h--g---f--gh--g---h---fg--g---h--e--fg--g---g--g--l7--kj--gh---k--k---h--g--g---h---klm--l---lm--kj--h---k---lmlm---m---n--ml--jk---m---m--k--jh---j---jn--l---mk--j--j7---3,"'ad':38A,79A 'agn':2A,7A,48A 'agneti':95B 'amavi':41A,82A 'aug':92A 'badisch':89A 'beata':1A,6A,47A 'call':33A,74A 'carni':30A,71A 'colend':17A,58A 'deprecor':15A,56A 'ecc':36A,77A 'et':29A,35A,70A,76A 'evasi':26A,67A 'expansi':11A,52A 'filium':23A,64A 'flammarum':5A,10A,51A 'immaculato':73A 'inmaculato':32A 'karlsruh':88A 'landesbibliothek':90A 'lx':93A 'manibus':12A,53A 'medio':4A,9A,50A 'metuend':19A,60A 'mina':25A,66A 'musikabteilung':91A 'optavi':46A,87A 'orabat':13A,54A 'pater':18A,59A 'per':21A,62A 'quaesivi':84A 'quem':40A,42A,44A,81A,83A,85A 'quesivi':43A 'quia':20A,61A 'sacrilegi':27A,68A 'sanctum':22A,63A 'semper':45A,86A 'spurcitia':31A,72A 'te':14A,39A,55A,80A 'transivit':34A,75A 'tuum':24A,65A 'tyranni':28A,69A 'v2':96B 'venerand':16A,57A 'venio':37A,78A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123612,69,Aug. LX,69,Badische Landesbibliothek - Musiksammlung,D-KA,Karlsruhe,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
620195,,Beata es Maria quae credisti,026v,122,599679,001565,http://ndhadeliver.natlib.govt.nz/delivery/DeliveryManagerServlet?dps_pid=IE2339587&dps_custom_att_1=emu,4159,M,2428,8,"Beata es Maria quae credisti perficientur in te quae dicta sunt tibi a domino alleluia
","Beata es maria que credisti perficientur in te que dicta sunt tibi a domino alleluya | Euouae
",,"'-03':47A 'alexand':41A 'alleluia':36A 'alleluya':20A 'beata':1A,6A,22A 'book':45A 'credisti':5A,10A,26A 'dicta':15A,31A 'domino':19A,35A 'es':2A,7A,23A 'euouae':21A 'librari':43A 'maria':3A,8A,24A,50B 'msr':46A 'new':38A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'rare':44A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'turnbul':42A 'v2':51B 'visitatio':49B 'wellington':37A 'zealand':39A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,599679,193,MSR-03,193,The Alexander Turnbull Library - Rare Books,NZ-Wt,Wellington (New Zealand),4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2428,Visitatio Mariae,Visitation of Mary
