chant_id,title,incipit,genre_name,source_siglum,institution_siglum
582487,,Domine non habeo hominem ut,A,I-VCd LXXIX,I-VCd
582491,,Domine bonum est nos hic,A,I-VCd LXXIX,I-VCd
582516,,Domine labia mea aperies et,A,I-VCd LXXIX,I-VCd
582591,,Domine si peccaverit in me,A,I-VCd LXXIX,I-VCd
582602,,Domine ut video propheta es,A,I-VCd LXXIX,I-VCd
582660,,Domine si hic fuisses Lazarus,A,I-VCd LXXIX,I-VCd
582764,,Domine vim patior sponde pro,A,I-VCd LXXIX,I-VCd
582882,,Domine abstraxisti ab inferis animam,A,I-VCd LXXIX,I-VCd
582898,,Domine post passionem tuam et,R,I-VCd LXXIX,I-VCd
583066,,Domine ostende nobis patrem et,V,I-VCd LXXIX,I-VCd
583368,,Domine si tu es jube,R,I-VCd LXXIX,I-VCd
583625,,Domine mi rex da mihi,A,I-VCd LXXIX,I-VCd
583754,,Domine qui operati sunt*,A,I-VCd LXXIX,I-VCd
583764,,Domine spes sanctorum*,A,I-VCd LXXIX,I-VCd
583791,,Domine si adhuc populo tuo,R,I-VCd LXXIX,I-VCd
583794,,Domine si adhuc populo tuo,V,I-VCd LXXIX,I-VCd
583816,,Domine si adhuc populo tuo,A,I-VCd LXXIX,I-VCd
583844,,Domine Jesu Christe seminator casti,A,I-VCd LXXIX,I-VCd
583850,,Domine Jesu Christe -- consilii,R,I-VCd LXXIX,I-VCd
583885,,Domine Jesu Christe magister bone,A,I-VCd LXXIX,I-VCd
584065,,Domine praevenisti eum in,R,I-VCd LXXIX,I-VCd
584121,,Domine quinque talenta tradidisti mihi,V,I-VCd LXXIX,I-VCd
584128,,Domine dominus noster quam,A,I-VCd LXXIX,I-VCd
584136,,Domine iste sanctus habitabit in,A,I-VCd LXXIX,I-VCd
584229,,Domine si conversus fuerit populus,V,I-VCd LXXIX,I-VCd
584235,,Domine exaudi orationem meam et,V,I-VCd LXXIX,I-VCd
584255,,Domine qui custodis*,V,I-VCd LXXIX,I-VCd
584256,,Domine si conversus*,R,I-VCd LXXIX,I-VCd
584309,,Domine factum est ut imperasti,A,I-VCd LXXIX,I-VCd
584366,,Domine descende ut sanes,A,I-VCd LXXIX,I-VCd
584388,,Domine qui custodis pactum et,V,I-VCd LXXIX,I-VCd
584389,,Domine si conversus fuerit populus,R,I-VCd LXXIX,I-VCd
584420,,Domine pater et deus vitae,R,I-VCd LXXIX,I-VCd
584423,,Domine pater et deus vitae,V,I-VCd LXXIX,I-VCd
584495,,Domine deus qui conteris,R,I-VCd LXXIX,I-VCd
584504,,Domine rex omnipotens in,R,I-VCd LXXIX,I-VCd
584511,,Domine deus creator caeli et,V,I-VCd LXXIX,I-VCd
584514,,Domine rex omnipotens in ditione,A,I-VCd LXXIX,I-VCd
584636,,Domine quando veneris,R,I-VCd LXXIX,I-VCd
584888,,Domine deus virtutum converte nos,W,I-VCd CLXX,I-VCd
585192,,Domine audivi auditum tuum et,V,I-VCd CLXX,I-VCd
585318,,Domine audivi auditum tuum et,V,I-VCd CLXX,I-VCd
585478,,Domine ne in ira tua,R,I-VCd CLXX,I-VCd
585541,,Domine in caelo*,W,I-VCd CLXX,I-VCd
585654,,Domine deus in adjutorium meum,A,I-VCd CLXX,I-VCd
585667,,Domine deus virtutum*,W,I-VCd CLXX,I-VCd
585669,,Domine refugium factus es nobis,A,I-VCd CLXX,I-VCd
585702,,Domine audivi auditum tuum et,A,I-VCd CLXX,I-VCd
585707,,Domine probasti me et cognovisti,A,I-VCd CLXX,I-VCd
585709,,Domine clamavi ad te exaudi,A,I-VCd CLXX,I-VCd
585722,,Domine exaudi orationem meam,W,I-VCd CLXX,I-VCd
585725,,Domine exaudi orationem meam,R,I-VCd CLXX,I-VCd
585749,,Domine non sum dignus ut,A,I-VCd CLXX,I-VCd
585757,,Domine nonne bonum semen seminasti,A,I-VCd CLXX,I-VCd
585877,,Domine refugium*,W,I-VCd CLXX,I-VCd
585962,,Domine rex omnipotens libera nos,A,I-VCd CLXX,I-VCd
586006,,Domine labia mea aperies et,A,I-VCd CLXX,I-VCd
586023,,Domine dimitte eam quia clamat,A,I-VCd CLXX,I-VCd
586156,,Domine si hic fuisses Lazarus ,A,I-VCd CLXX,I-VCd
586307,,Domine vim patior responde pro,A,I-VCd CLXX,I-VCd
586449,,Domine abstraxisti ab inferis animam,A,I-VCd CLXX,I-VCd
586542,,Domine Jesu Christe magister bone,A,I-VCd CLXX,I-VCd
586730,,Domine virtus et laetitia rectorum,A,I-VCd CLXX,I-VCd
586788,,Domine suscipe me ut cum,A,I-VCd CLXX,I-VCd
587172,,Domine qui me creasti et,V,I-VCd CLXX,I-VCd
587241,,Domine si tu es jube,A,I-VCd CLXX,I-VCd
587263,,Domine si tu es jube me,R,I-VCd CLXX,I-VCd
587592,,Domine quinque talenta tradidisti mihi,V,I-VCd CLXX,I-VCd
587599,,Domine dominus noster quam admirabile,A,I-VCd CLXX,I-VCd
587607,,Domine iste sanctus habitabit in,A,I-VCd CLXX,I-VCd
587802,,Domine quando veneris judicare terram,R,I-VCd CLXX,I-VCd
587806,,Domine abstraxisti ab inferis animam,A,I-VCd CLXX,I-VCd
587810,,Domine secundum actum meum noli,R,I-VCd CLXX,I-VCd
588276,,Domine audivi auditum tuum et,V,I-VCd CLXX,I-VCd
588886,,Domine quando veneris judicare terram,R,AUS-Msl 096.1/R66A,AUS-Msl
588896,,Domine secundum actum meum noli,R,AUS-Msl 096.1/R66A,AUS-Msl
588970,,Domine jam satis est quod,A,AUS-Msl 096.1/R66A,AUS-Msl
588975,,Domine si adhuc populo tuo,R,AUS-Msl 096.1/R66A,AUS-Msl
588992,,Domine si adhuc populo tuo,A,AUS-Msl 096.1/R66A,AUS-Msl
596182,,Domine deus virtutum converte,W,PL-WRu I F 401,PL-WRu
596226,,Domine in virtute*,A,PL-WRu I F 401,PL-WRu
596285,,Domine in virtute*,A,PL-WRu I F 401,PL-WRu
596365,,Domine in*,A,PL-WRu I F 401,PL-WRu
596459,,Domine in virtute*,A,PL-WRu I F 401,PL-WRu
596476,,Domine deus virtutum converte,V,PL-WRu I F 401,PL-WRu
596554,,Domine audivi auditum tuum et,V,PL-WRu I F 401,PL-WRu
596744,,Domine puer meus jacet,A,PL-WRu I F 401,PL-WRu
596747,,Domine nonne bonum semen,A,PL-WRu I F 401,PL-WRu
596753,,Domine in virtute*,A,PL-WRu I F 401,PL-WRu
596818,,Domine puer meus jacet,R,PL-WRu I F 401,PL-WRu
596819,,Domine non sum dignus ut,V,PL-WRu I F 401,PL-WRu
596834,,Domine in virtute*,A,PL-WRu I F 401,PL-WRu
596856,,Domine deus propitius esto,R,PL-WRu I F 401,PL-WRu
596881,,Domine non habeo hominem ut,A,PL-WRu I F 401,PL-WRu
596912,,Domine labia mea aperies et,A,PL-WRu I F 401,PL-WRu
596937,,Domine in virtute*,A,PL-WRu I F 401,PL-WRu
597037,,Domine si hic fuisses Lazarus,A,PL-WRu I F 401,PL-WRu
597422,,Domine non aspicias peccata,R,PL-WRu I F 401,PL-WRu
597676,,Domine pater et deus vitae,V,PL-WRu I F 401,PL-WRu
597677,,Domine pater et deus vitae,R,PL-WRu I F 401,PL-WRu
597744,,Domine rex omnipotens in,R,PL-WRu I F 401,PL-WRu
597747,,Domine rex universae,V,PL-WRu I F 401,PL-WRu
597843,,Domine iste*,A,PL-WRu I F 401,PL-WRu
598336,,Domine si tu es jube ,R,PL-WRu I F 401,PL-WRu
598698,,Domine iste sanctus*,A,PL-WRu I F 401,PL-WRu
598709,,Domine mi rex da mihi ,V,PL-WRu I F 401,PL-WRu
598720,,Domine mi rex da mihi ,A,PL-WRu I F 401,PL-WRu
598887,,Domine qui operati sunt,A,PL-WRu I F 401,PL-WRu
598899,,Domine spes sanctorum et,A,PL-WRu I F 401,PL-WRu
598901,,Domine deus virtutum beati,A,PL-WRu I F 401,PL-WRu
599120,,Domine si adhuc populo tuo,R,PL-WRu I F 401,PL-WRu
599135,,Domine si adhuc populo tuo,A,PL-WRu I F 401,PL-WRu
599160,,Domine Jesu Christe seminator,A,PL-WRu I F 401,PL-WRu
599175,,Domine Jesu Christe pastor,R,PL-WRu I F 401,PL-WRu
599192,,Domine Jesu*,A,PL-WRu I F 401,PL-WRu
599206,,Domine*,A,PL-WRu I F 401,PL-WRu
599218,,Domine praevenisti eum in,R,PL-WRu I F 401,PL-WRu
599324,,Domine qui custodis pactum et,V,PL-WRu I F 401,PL-WRu
599325,,Domine si conversus fuerit,R,PL-WRu I F 401,PL-WRu
599406,,Domine qui das vitam mundo,V,PL-WRu I F 401,PL-WRu
601891,,Domine qui operati sunt justitiam,A,D-KNd 1161,D-KNd
601902,,Domine spes sanctorum et turris,A,D-KNd 1161,D-KNd
601904,,Domine deus virtutum beati omnes ,A,D-KNd 1161,D-KNd
601934,,Domine in virtute tua*,A,D-KNd 1161,D-KNd
601976,,Domine deus virtutum converte nos ,W,D-KNd 1161,D-KNd
602141,,Domine deus virtutum converte nos,V,D-KNd 1161,D-KNd
602226,,Domine audivi auditum tuum et ,V,D-KNd 1161,D-KNd
602481,,Domine puer meus jacet paralyticus,A,D-KNd 1161,D-KNd
602484,,Domine nonne bonum semen seminasti,A,D-KNd 1161,D-KNd
602488,,Domine in virtute tua laetabitur,A,D-KNd 1161,D-KNd
602492,,Domine ne in ira tua ,R,D-KNd 1161,D-KNd
602511,,Domine dilexi decorem domus tuae,V,D-KNd 1161,D-KNd
602517,,Domine deus Israel exaudi preces,V,D-KNd 1161,D-KNd
602558,,Domine in caelo misericordia tua,R,D-KNd 1161,D-KNd
602601,,Domine deus meus in te,A,D-KNd 1161,D-KNd
602630,,Domine libera animam meam,A,D-KNd 1161,D-KNd
602654,,Domine deus virtutum convertere respice,V,D-KNd 1161,D-KNd
602662,,Domine refugium tu factus es,R,D-KNd 1161,D-KNd
602670,,Domine probasti me et cognovisti,A,D-KNd 1161,D-KNd
602672,,Domine clamavi ad te exaudi,A,D-KNd 1161,D-KNd
602712,,Domine exaudi orationem meam et,R,D-KNd 1161,D-KNd
602716,,Domine exaudi orationem meam,R,D-KNd 1161,D-KNd
602804,,Domine puer meus jacet paralyticus,R,D-KNd 1161,D-KNd
602805,,Domine non sum dignus ut ,V,D-KNd 1161,D-KNd
602822,,Domine in virtute*,A,D-KNd 1161,D-KNd
602848,,Domine deus propitius esto populo ,R,D-KNd 1161,D-KNd
602877,,Domine non habeo hominem ut,A,D-KNd 1161,D-KNd
602909,,Domine labia mea aperies et,A,D-KNd 1161,D-KNd
603032,,Domine si hic fuisses Lazarus,A,D-KNd 1161,D-KNd
603561,,Domine non aspicias peccata mea,R,D-KNd 1161,D-KNd
603768,,Domine dominus noster quam admirabile,A,D-KNd 1161,D-KNd
603779,,Domine iste sanctus habitabit in,A,D-KNd 1161,D-KNd
603800,,Domine praevenisti eum in benedictionibus,R,D-KNd 1161,D-KNd
603892,,Domine quinque talenta tradidisti mihi ,V,D-KNd 1161,D-KNd
603948,,Domine iste sanctus*,A,D-KNd 1161,D-KNd
604093,,Domine ostende nobis patrem et,A,NZ-Wt MSR-03,NZ-Wt
604227,,Domine si tu es jube,A,NZ-Wt MSR-03,NZ-Wt
614809,,Domine deus virtutum converte*,W,D-KA Aug. LX,D-KA
615011,,Domine deus virtutum converte nos,V,D-KA Aug. LX,D-KA
615170,,Domine audivi auditum tuum et,V,D-KA Aug. LX,D-KA
615180,,Domine audivi auditum tuum et,V,D-KA Aug. LX,D-KA
615237,,Domine audivi auditum tuum et,V,D-KA Aug. LX,D-KA
615309,,Domine libera animam meam a,A,D-KA Aug. LX,D-KA
615596,,Domine si tu vis potes ,A,D-KA Aug. LX,D-KA
615597,,Domine puer meus jacet paralyticus ,A,D-KA Aug. LX,D-KA
615598,,Domine non sum dignus ut,A,D-KA Aug. LX,D-KA
615602,,Domine salva nos perimus impera ,A,D-KA Aug. LX,D-KA
615603,,Domine salva nos perimus impera ,A,D-KA Aug. LX,D-KA
615606,,Domine ne in ira tua ,R,D-KA Aug. LX,D-KA
615623,,Domine dilexi decorem domus tuae ,V,D-KA Aug. LX,D-KA
615633,,Domine deus Israel exaudi preces ,V,D-KA Aug. LX,D-KA
615645,,Domine ne in ira tua ,V,D-KA Aug. LX,D-KA
615664,,Domine deus propitius esto populo ,R,D-KA Aug. LX,D-KA
615667,,Domine deus virtutum convertere respice ,V,D-KA Aug. LX,D-KA
615676,,Domine exaudi orationem meam et ,R,D-KA Aug. LX,D-KA
616033,,Domine non aspicias peccata mea ,R,D-KA Aug. LX,D-KA
616126,,Domine audivi auditum tuum et,V,D-KA Aug. LX,D-KA
616282,,Domine refugium*,W,D-KA Aug. LX,D-KA
616301,,Domine non habeo hominem ut,A,D-KA Aug. LX,D-KA
616306,,Domine bonum est nos hic,A,D-KA Aug. LX,D-KA
616337,,Domine labia mea aperies et,A,D-KA Aug. LX,D-KA
616346,,Domine dimitte eam quia clamat ,A,D-KA Aug. LX,D-KA
616427,,Domine ut video propheta es,A,D-KA Aug. LX,D-KA
616493,,Domine si hic fuisses Lazarus ,A,D-KA Aug. LX,D-KA
616519,,Domine labia mea aperies et,V,D-KA Aug. LX,D-KA
616546,,Domine deus meus in te,W,D-KA Aug. LX,D-KA
616643,,Domine vim patior responde pro,A,D-KA Aug. LX,D-KA
616767,,Domine abstraxisti ab inferis animam,A,D-KA Aug. LX,D-KA
617160,,Domine ostende nobis patrem et,V,D-KA Aug. LX,D-KA
617167,,Domine ostende nobis patrem et,A,D-KA Aug. LX,D-KA
617186,,Domine audivi*,A,D-KA Aug. LX,D-KA
617305,,Domine si in tempore hoc,A,D-KA Aug. LX,D-KA
617511,,Domine si tu es jube,R,D-KA Aug. LX,D-KA
617898,,Domine mi rex da mihi,A,D-KA Aug. LX,D-KA
618094,,Domine Jesu Christe ne despicias ,R,D-KA Aug. LX,D-KA
618183,,Domine qui operati sunt justitiam,A,D-KA Aug. LX,D-KA
618192,,Domine spes sanctorum et turris,A,D-KA Aug. LX,D-KA
618194,,Domine deus virtutum beati omnes,A,D-KA Aug. LX,D-KA
618239,,Domine si adhuc populo tuo ,R,D-KA Aug. LX,D-KA
618240,,Domine si adhuc in eodem ,V,D-KA Aug. LX,D-KA
618242,,Domine si adhuc populo tuo ,V,D-KA Aug. LX,D-KA
618269,,Domine si adhuc populo tuo ,A,D-KA Aug. LX,D-KA
618276,,Domine deus noster cujus gratia,A,D-KA Aug. LX,D-KA
618309,,Domine Jesu Christe seminator casti,A,D-KA Aug. LX,D-KA
618319,,Domine Jesu Christe pastor bone,R,D-KA Aug. LX,D-KA
618408,,Domine Jesu Christe magister bone,A,D-KA Aug. LX,D-KA
618662,,Domine libera animam meam a,A,D-KA Aug. LX,D-KA
618689,,Domine dominus noster quam admirabile,A,D-KA Aug. LX,D-KA
618692,,Domine quinque talenta tradidisti mihi ,V,D-KA Aug. LX,D-KA
618699,,Domine iste sanctus habitabit in,A,D-KA Aug. LX,D-KA
618755,,Domine quinque talenta tradidisti mihi,A,D-KA Aug. LX,D-KA
618852,,Domine dilexi*,W,D-KA Aug. LX,D-KA
619097,,Domine qui custodis pactum et,V,D-KA Aug. LX,D-KA
619098,,Domine si conversus fuerit populus,R,D-KA Aug. LX,D-KA
619131,,Domine pater et deus vitae,R,D-KA Aug. LX,D-KA
619134,,Domine pater et deus vitae,V,D-KA Aug. LX,D-KA
619233,,Domine deus qui conteris bella,R,D-KA Aug. LX,D-KA
619236,,Domine deus exercituum magne et,V,D-KA Aug. LX,D-KA
619244,,Domine rex omnipotens in ditione,R,D-KA Aug. LX,D-KA
619249,,Domine deus caeli et terrae ,V,D-KA Aug. LX,D-KA
619256,,Domine rex omnipotens in ditione,A,D-KA Aug. LX,D-KA
619356,,Domine factum est ut imperasti ,A,D-KA Aug. LX,D-KA
619431,,Domine descende ut sanes filium,A,D-KA Aug. LX,D-KA
619529,,Domine quando veneris judicare terram,R,D-KA Aug. LX,D-KA
619539,,Domine secundum actum meum noli,R,D-KA Aug. LX,D-KA
619568,,Domine qui plasmasti me miserere,R,D-KA Aug. LX,D-KA
619569,,Domine quicquid vitiorum fallente diabolo,V,D-KA Aug. LX,D-KA
619628,,Domine tu mihi lavas pedes,A,D-KA Aug. LX,D-KA
619630,,Domine non tantum pedes sed,AV,D-KA Aug. LX,D-KA
619664,,Domine in virtute tua laetabitur,A,D-KA Aug. LX,D-KA
619722,,Domine in caelo misericordia tua,A,D-KA Aug. LX,D-KA
619725,,Domine in caelo misericordia tua,R,D-KA Aug. LX,D-KA
619766,,Domine deus meus in te,A,D-KA Aug. LX,D-KA
619787,,Domine deus in adjutorium meum ,A,D-KA Aug. LX,D-KA
619824,,Domine refugium tu factus es,A,D-KA Aug. LX,D-KA
619827,,Domine refugium factus es nobis,R,D-KA Aug. LX,D-KA
619833,,Domine probasti me et cognovisti,A,D-KA Aug. LX,D-KA
619835,,Domine clamavi ad te et,A,D-KA Aug. LX,D-KA
619874,,Domine exaudi R. Orationem meam,W,D-KA Aug. LX,D-KA
619875,,Domine exaudi orationem meam,R,D-KA Aug. LX,D-KA
620035,,Domine non aspicias peccata mea,R,US-NYcub Plimpton MS 041,US-NYcub
620086,,Domine ostende nobis patrem et,A,US-NYcub Plimpton MS 041,US-NYcub
620091,,Domine ostende nobis patrem et,V,US-NYcub Plimpton MS 041,US-NYcub
620097,,Domine ostende nobis*,A,US-NYcub Plimpton MS 041,US-NYcub
620144,,Domine tu omnia nosti tu,V,NZ-Wt MSR-03,NZ-Wt
620311,,Domine in virtute*,A,F-Pn Lat. 15181,F-Pn
620336,,Domine deus*,A,F-Pn Lat. 15181,F-Pn
620353,,Domine audivi*,A,F-Pn Lat. 15181,F-Pn
620394,,Domine*,A,F-Pn Lat. 15181,F-Pn
620396,,Domine clamavi*,A,F-Pn Lat. 15181,F-Pn
637942,,Domine deus virtutum converte nos ,W,GB-Lbl Add 23935,GB-Lbl
637963,,Domine mi rex da mihi,A,NZ-Wt MSR-03,NZ-Wt
638374,,Domine deus virtutum converte nos,Gr,CH-P 18,CH-P
638447,,Domine dominus noster quam admirabile,OfV,CH-P 18,CH-P
638460,,Domine dominus noster quam admirabile,InV,CH-P 18,CH-P
638576,,Domine non secundum peccata nostra ,Tc,CH-P 18,CH-P
638577,,Domine ne memineris iniquitatum nostrarum,TcV,CH-P 18,CH-P
638580,,Domine abstraxisti ab inferis animam,OfV,CH-P 18,CH-P
638593,,Domine refugium factus es nobis,Gr,CH-P 18,CH-P
638595,,Domine vivifica me secundum eloquium,Of,CH-P 18,CH-P
638602,,Domine vivifica*,Of,CH-P 18,CH-P
638630,,Domine deus virtutum exaudi preces,GrV,CH-P 18,CH-P
638635,,Domine refugium factus es nobis,In,CH-P 18,CH-P
638672,,Domine deus salutis meae*,InV,CH-P 18,CH-P
638676,,Domine deus*,GrV,CH-P 18,CH-P
638678,,Domine refugium factus es nobis,GrV,CH-P 18,CH-P
638684,,Domine deus salutis meae in,Of,CH-P 18,CH-P
638688,,Domine deus meus in te,Cm,CH-P 18,CH-P
638710,,Domine dominus noster quam admirabile,Cm,CH-P 18,CH-P
638716,,Domine ne in furore tuo ,InV,CH-P 18,CH-P
638738,,Domine libera animam meam a,GrV,CH-P 18,CH-P
638739,,Domine in auxilium meum respice,Of,CH-P 18,CH-P
638775,,Domine quis habitabit in tabernaculo,Cm,CH-P 18,CH-P
638780,,Domine fac mecum misericordiam tuam,Of,CH-P 18,CH-P
638816,,Domine nomen tuum in aeternum,OfV,CH-P 18,CH-P
640791,,Domine quid multiplicati sunt,PS,DK-Kk 3449 8o [02] II,DK-Kk
640802,,Domine quis habitabit in,PS,DK-Kk 3449 8o [02] II,DK-Kk
640804,,Domine in virtute tua,PS,DK-Kk 3449 8o [02] II,DK-Kk
640924,,Domine probasti me et,PS,DK-Kk 3449 8o [02] II,DK-Kk
640926,,Domine suscipe me ut cum,A,DK-Kk 3449 8o [02] II,DK-Kk
640964,,Domine dominus noster quam,PS,DK-Kk 3449 8o [02] II,DK-Kk
640966,,Domine quis habitabit in,PS,DK-Kk 3449 8o [02] II,DK-Kk
641033,,Domine audivi auditum tuum et,V,DK-Kk 3449 8o [02] II,DK-Kk
641037,,Domine audivi auditum tuum et,V,DK-Kk 3449 8o [02] II,DK-Kk
641057,,Domine quinque talenta*,A,DK-Kk 3449 8o [02] II,DK-Kk
641275,,Domine ne in ira tua ,R,DK-Kk 3449 8o [02] II,DK-Kk
641292,,Domine dilexi decorem domus,V,DK-Kk 3449 8o [02] II,DK-Kk
641314,,Domine ne in ira tua ,V,DK-Kk 3449 8o [02] II,DK-Kk
641339,,Domine exaudi orationem meam,R,DK-Kk 3449 8o [02] II,DK-Kk
641346,,Domine si tu vis potes ,A,DK-Kk 3449 8o [02] II,DK-Kk
641347,,Domine non sum dignus ut,A,DK-Kk 3449 8o [02] II,DK-Kk
641351,,Domine salva nos perimus,A,DK-Kk 3449 8o [02] II,DK-Kk
641352,,Domine salva nos perimus,A,DK-Kk 3449 8o [02] II,DK-Kk
641368,,Domine dominus noster quam,PS,DK-Kk 3449 8o [02] II,DK-Kk
641453,,Domine quid multiplicati sunt,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641464,,Domine quis habitabit in,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641466,,Domine in virtute tua,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641509,,Domine libera animam meam a,A,DK-Kk 3449 8o [17] XVII,DK-Kk
641538,,Domine quid multiplicati sunt,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641540,,Domine quinque talenta,V,DK-Kk 3449 8o [17] XVII,DK-Kk
641549,,Domine dominus noster quam,A,DK-Kk 3449 8o [17] XVII,DK-Kk
641550,,Domine dominus noster quam,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641557,,Domine iste sanctus habitabit,A,DK-Kk 3449 8o [17] XVII,DK-Kk
641558,,Domine quis habitabit in,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641560,,Domine in virtute tua,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641596,,Domine quinque talenta,A,DK-Kk 3449 8o [17] XVII,DK-Kk
641615,,Domine quinque talenta*,A,DK-Kk 3449 8o [17] XVII,DK-Kk
641636,,Domine quid multiplicati sunt,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641648,,Domine dominus noster quam,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641759,,Domine dominus noster quam,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
641826,,Domine non est exaltatum cor,PS,DK-Kk 3449 8o [17] XVII,DK-Kk
642004,,Domine deus vir*,V,D-LEu Rep. I 93,D-LEu
642084,,Domine deus virtutum*,W,D-LEu Rep. I 93,D-LEu
642098,,Domine deus tu cognovisti justitiam,OfV,CH-P 18,CH-P
642116,,Domine ad adjuvandum me festina,Of,CH-P 18,CH-P
642118,,Domine memorabor justitiae tuae solius,Cm,CH-P 18,CH-P
642149,,Domine convertere et eripe animam,Of,CH-P 18,CH-P
642150,,Domine ne in ira tua,OfV,CH-P 18,CH-P
642164,,Domine deus meus clamavi ad ,GrV,CH-P 18,CH-P
642195,,Domine ne longe facias auxilium ,In,CH-P 18,CH-P
642235,,Domine exaudi orationem*,InV,CH-P 18,CH-P
642238,,Domine exaudi orationem meam et,Tc,CH-P 18,CH-P
642282,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
642316,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
642320,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
642361,,Domine exaudi orationem meam et,Of,CH-P 18,CH-P
642372,,Domine audivi auditum tuum et,Tc,CH-P 18,CH-P
642384,,Domine domine virtus salutis meae,TcV,CH-P 18,CH-P
642428,,Domine probasti me*,InV,CH-P 18,CH-P
642613,,Domine deus salutis*,InV,CH-P 18,CH-P
642665,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
642717,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
642719,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
642891,,Domine si tu vis potes,A,D-LEu Rep. I 93,D-LEu
642892,,Domine puer meus jacet paralyticus*,A,D-LEu Rep. I 93,D-LEu
642893,,Domine non sum dignus ut ,A,D-LEu Rep. I 93,D-LEu
642896,,Domine salva nos perimus* I,A,D-LEu Rep. I 93,D-LEu
642899,,Domine ne in ira tua*,R,D-LEu Rep. I 93,D-LEu
642914,,Domine dilexi*,V,D-LEu Rep. I 93,D-LEu
642916,,Domine deus Israel*,V,D-LEu Rep. I 93,D-LEu
642936,,Domine ne in ira*,V,D-LEu Rep. I 93,D-LEu
642955,,Domine deus propitius*,R,D-LEu Rep. I 93,D-LEu
642958,,Domine deus vir*,V,D-LEu Rep. I 93,D-LEu
642967,,Domine exaudi oratio*,R,D-LEu Rep. I 93,D-LEu
643021,,Domine in tua misericordia speravi,In,CH-P 18,CH-P
643056,,Domine refugium factus es nobis,GrV,CH-P 18,CH-P
643074,,Domine dominus noster quam admirabile,Gr,CH-P 18,CH-P
643118,,Domine in auxilium*,Of,CH-P 18,CH-P
643119,,Domine memorabor*,Cm,CH-P 18,CH-P
643142,,Domine refugium*,GrV,CH-P 18,CH-P
643145,,Domine deus salutis*,Of,CH-P 18,CH-P
643168,,Domine refugium*,Gr,CH-P 18,CH-P
643237,,Domine quinque talenta tradidisti mihi ,Cm,CH-P 18,CH-P
643331,,Domine probasti me*,InV,CH-P 18,CH-P
643388,,Domine refugium factus est nobis ,OfV,CH-P 18,CH-P
643461,,Domine in virtute*,InV,CH-P 18,CH-P
643492,,Domine probasti me et cognovisti ,OfV,CH-P 18,CH-P
643497,,Domine probasti me*,InV,CH-P 18,CH-P
643508,,Domine probasti me*,InV,CH-P 18,CH-P
643535,,Domine praevenisti*,Gr,CH-P 18,CH-P
643537,,Domine quinque talenta*,Cm,CH-P 18,CH-P
643739,,Domine rex omnipotens propter te*,A,D-LEu Rep. I 93,D-LEu
643808,,Domine audivi*,V,D-LEu Rep. I 93,D-LEu
643845,,Domine si inveni*,V,D-LEu Rep. I 93,D-LEu
643858,,Domine puer meus jacet*,R,D-LEu Rep. I 93,D-LEu
643871,,Domine puer meus*,A,D-LEu Rep. I 93,D-LEu
643872,,Domine non sum dignus*,A,D-LEu Rep. I 93,D-LEu
643918,,Domine refugium*,W,D-LEu Rep. I 93,D-LEu
643954,,Domine quinque talenta*,Cm,CH-P 18,CH-P
644019,,Domine non habeo hominem*,A,D-LEu Rep. I 93,D-LEu
644023,,Domine bonum est nos hic,A,D-LEu Rep. I 93,D-LEu
644050,,Domine deus patris mei*,R,D-LEu Rep. I 93,D-LEu
644062,,Domine labia mea aperies*,A,D-LEu Rep. I 93,D-LEu
644150,,Domine ut video propheta es,A,D-LEu Rep. I 93,D-LEu
644232,,Domine praevenisti*,Gr,CH-P 18,CH-P
644252,,Domine praevenisti eum in benedictionibus ,Gr,CH-P 18,CH-P
644257,,Domine quinque*,Cm,CH-P 18,CH-P
644271,,Domine si hic fuisses Lazarus ,A,D-LEu Rep. I 93,D-LEu
644302,,Domine labia*,V,D-LEu Rep. I 93,D-LEu
644394,,Domine dominus noster*,InV,CH-P 18,CH-P
644457,,Domine vim patior responde*,A,D-LEu Rep. I 93,D-LEu
644641,,Domine quinque*,Cm,CH-P 18,CH-P
644683,,Domine praevenisti*,Gr,CH-P 18,CH-P
644693,,Domine praevenisti*,Gr,CH-P 18,CH-P
644696,,Domine quinque talenta*,Cm,CH-P 18,CH-P
644716,,Domine exaudi*,InV,CH-P 18,CH-P
644721,,Domine quinque talenta*,Cm,CH-P 18,CH-P
644739,,Domine praevenisti*,Gr,CH-P 18,CH-P
644742,,Domine quinque*,Cm,CH-P 18,CH-P
