type,id,incipit,siglum
Chant,364680,Domine refugium factus es,I-Nn
Chant,364720,Domine refugium factus es,I-Nn
Chant,364746,Domine puer meus jacet,I-Nn
Chant,364747,Domine non sum dignus ut,I-Nn
Chant,364748,Domine puer meus jacet,I-Nn
Chant,364749,Domine non sum dignus ut,I-Nn
Chant,364862,Domine qui dixisti mihi,I-Nn
Chant,364868,Domine labia mea aperies et,I-Nn
Chant,364874,Domine bonum est nos hic esse,I-Nn
Chant,364938,Domine ut video propheta es,I-Nn
Chant,364990,Domine si hic fuisses Lazarus,I-Nn
Chant,365030,Domine labia mea aperies et,I-Nn
Chant,365146,Domine vim patior responde,I-Nn
Chant,365276,Domine abstraxisti ab inferis,I-Nn
Chant,365742,Domine qui custodis pactum et,I-Nn
Chant,365745,Domine si conversus fuerit,I-Nn
Chant,365828,Domine pater et deus vitae,I-Nn
Chant,365904,Domine deus qui conteris,I-Nn
Chant,365908,Domine rex omnipotens in,I-Nn
Chant,365909,Domine deus rex omnipotens,I-Nn
Chant,365910,Domine rex omnipotens in,I-Nn
Chant,365913,Domine rex universae,I-Nn
Chant,365915,Domine deus creator caeli et,I-Nn
Chant,365987,Domine dominus noster quam,I-Nn
Chant,366222,Domine qui me creasti et,I-Nn
Chant,366405,Domine ostende nobis patrem,I-Nn
Chant,366413,Domine ostende nobis patrem*,I-Nn
Chant,366590,Domine si tu es jube me,I-Nn
Chant,366915,Domine mi rex da mihi ,I-Nn
Chant,367069,Domine qui operati sunt,I-Nn
Chant,367077,Domine spes sanctorum et,I-Nn
Chant,367111,Domine si adhuc populo tuo,I-Nn
Chant,367114,Domine si adhuc populo tuo,I-Nn
Chant,367136,Domine si adhuc populo tuo,I-Nn
Chant,367161,Domine Jesu Christe seminator,I-Nn
Chant,367169,Domine Jesu Christe pastor,I-Nn
Chant,367301,Domine praevenisti eum in,I-Nn
Chant,367402,Domine quinque talenta,I-Nn
Chant,367409,Domine dominus noster quam,I-Nn
Chant,367417,Domine iste sanctus habitabit,I-Nn
Chant,367469,Domine iste sanctus*,I-Nn
Chant,367474,Domine quinque talenta,I-Nn
Chant,367489,Domine quinque*,I-Nn
Chant,367584,Domine si conversus fuerit,I-Nn
Chant,367637,Domine quando veneris,I-Nn
Chant,367655,Domine secundum actum meum,I-Nn
Chant,712528,Domine Deus salutis*,I-Nn
Chant,712530,Domine in tua misericordia speravi,I-Nn
Chant,712541,Domine convertere*,I-Nn
Chant,712562,Domine deus virtutum exaudi preces,I-Nn
Chant,712591,Domine refugium factus es nobis,I-Nn
Chant,712612,Domine dominus noster quam admirabile,I-Nn
Chant,712751,Domine in auxilium meum respice,I-Nn
Chant,712752,Domine memorabor*,I-Nn
Chant,419534,Domine praestolamur adventum,I-PCd
Chant,419912,Domine audivi auditum tuum et,I-PCd
Chant,420164,Domine si tu vis potes ,I-PCd
Chant,420174,Domine salva nos perimus,I-PCd
Chant,420177,Domine salva nos perimus,I-PCd
Chant,420180,Domine nonne bonum semen,I-PCd
Chant,420190,Domine deus meus in te,I-PCd
Chant,420193,Domine ne in ira tua arguas,I-PCd
Chant,420213,Domine adjutor meus et,I-PCd
Chant,420222,Domine deus Israel exaudi,I-PCd
Chant,420336,Domine si inquiras cordis,I-PCd
Chant,420397,Domine deus in adjutorium,I-PCd
Chant,420411,Domine refugium factus es,I-PCd
Chant,420443,Domine probasti me et,I-PCd
Chant,420445,Domine clamavi ad te exaudi,I-PCd
Chant,420455,Domine exaudi orationem meam,I-PCd
Chant,420458,Domine exaudi orationem meam,I-PCd
Chant,420509,Domine refugium factus es,I-PCd
Chant,420565,Domine refugium*,I-PCd
Chant,420593,Domine puer meus jacet,I-PCd
Chant,420594,Domine non sum dignus ut,I-PCd
Chant,420600,Domine refugium tu factus es,I-PCd
Chant,420616,Domine puer meus jacet,I-PCd
Chant,420617,Domine non sum dignus ut,I-PCd
Chant,420703,Domine non habeo hominem ut,I-PCd
Chant,420707,Domine bonum est nos hic ,I-PCd
Chant,420734,Domine qui dixisti mihi,I-PCd
Chant,420736,Domine qui dixisti mihi,I-PCd
Chant,420745,Domine labia mea aperies et,I-PCd
Chant,420844,Domine ut video propheta es,I-PCd
Chant,420913,Domine si hic fuisses Lazarus,I-PCd
Chant,420955,Domine labia mea aperies et,I-PCd
Chant,421050,Domine vim patior responde,I-PCd
Chant,421173,Domine abstraxisti ab inferis,I-PCd
Chant,421941,Domine qui custodis pactum et,I-PCd
Chant,421944,Domine si conversus fuerit,I-PCd
Chant,421984,Domine pater et deus vitae,I-PCd
Chant,422069,Domine deus qui conteris,I-PCd
Chant,422077,Domine rex*,I-PCd
Chant,422078,Domine rex omnipotens in,I-PCd
Chant,422083,Domine deus caeli et terrae,I-PCd
Chant,422090,Domine rex omnipotens in,I-PCd
Chant,422337,Domine suscipe me ut cum,I-PCd
Chant,422379,Domine suscipe me*,I-PCd
Chant,422671,Domine qui me creasti et,I-PCd
Chant,422711,Domine si tu es*,I-PCd
Chant,422802,Domine quinque talenta*,I-PCd
Chant,422809,Domine dominus noster*,I-PCd
Chant,422817,Domine iste sanctus*,I-PCd
Chant,422821,Domine praevenisti eum*,I-PCd
Chant,423002,Domine ostende nobis patrem,I-PCd
Chant,423087,Domine suscipe me*,I-PCd
Chant,423147,Domine libera animas servorum,I-PCd
Chant,423177,Domine*,I-PCd
Chant,423288,Domine si tu es jube me,I-PCd
Chant,423437,Domine quinque*,I-PCd
Chant,423749,Domine mi rex da mihi ,I-PCd
Chant,423871,Domine deus meus non me,I-PCd
Chant,423993,Domine*,I-PCd
Chant,424006,Domine praevenisti*,I-PCd
Chant,424053,Domine qui operati sunt,I-PCd
Chant,424055,Domine spes sanctorum et,I-PCd
Chant,424064,Domine deus virtutum beati,I-PCd
Chant,424099,Domine si adhuc populo tuo,I-PCd
Chant,424102,Domine si adhuc populo tuo,I-PCd
Chant,424207,Domine Jesu Christe seminator,I-PCd
Chant,424215,Domine Jesu Christe pastor,I-PCd
Chant,424303,Domine Jesu Christe magister,I-PCd
Chant,424359,Domine Jesu Christe magister*,I-PCd
Chant,424365,Domine quinque talenta*,I-PCd
Chant,424580,Domine praevenisti eum in,I-PCd
Chant,424616,Domine quinque talenta,I-PCd
Chant,424623,Domine dominus noster quam,I-PCd
Chant,424631,Domine iste sanctus habitabit,I-PCd
Chant,424662,Domine quinque talenta,I-PCd
Chant,424759,Domine si conversus fuerit,I-PCd
Chant,424786,Domine dilexi decorem domus,I-PCd
Chant,424795,Domine dilexi*,I-PCd
Chant,424796,Domine dilexi decorem domus,I-PCd
Chant,424819,Domine qui custodis pactum et,I-PCd
Chant,424821,Domine si conversus*,I-PCd
Chant,424860,Domine quando veneris,I-PCd
Chant,672748,Domine qui dixisti mihi revertere,I-Pc
Chant,690774,Domine dominus noster quam admirabile,I-Ps
Chant,690788,Domine Dominus noster quam admirabile,I-Ps
Chant,690864,Domine quinque talenta tradidisti mihi,I-Ps
Chant,690932,Domine in virtute*,I-Ps
Chant,691012,Domine non secundum peccata nostra,I-Ps
Chant,691013,Domine ne memineris iniquitatum nostrarum ,I-Ps
Chant,691016,Domine abstraxisti ab inferis animam,I-Ps
Chant,476464,Domine deus virtutum converte,I-Rss
Chant,476714,Domine audivi auditum tuum et,I-Rss
Chant,675121,Domine deus virtutum converte nos,I-Rss
Chant,675289,Domine non secundum peccata nostra ,I-Rss
Chant,675290,Domine ne memineris iniquitatum nostrarum,I-Rss
Chant,675304,Domine vivifica me secundum eloquium,I-Rss
Chant,675328,Domine deus virtutum exaudi preces,I-Rss
Chant,675331,Domine refugium factus es nobis ,I-Rss
Chant,675359,Domine deus salutis meae in,I-Rss
Chant,675364,Domine refugium tu factus es ,I-Rss
Chant,675369,Domine Deus salutis meae in,I-Rss
Chant,675370,Domine deus meus in te,I-Rss
Chant,675384,Domine Dominus noster quam admirabile,I-Rss
Chant,675391,Domine ne in furore tuo,I-Rss
Chant,675410,Domine libera animam meam a ,I-Rss
Chant,675411,Domine in auxilium meum respice ,I-Rss
Chant,675450,Domine quis habitabit in tabernaculo,I-Rss
Chant,675504,Domine fac mecum misericordiam tuam,I-Rss
Chant,425005,Domine deus virtutum*,I-Rv
Chant,425037,Domine qui sedes super,I-Rv
Chant,425134,Domine Jesu Christe si tuae,I-Rv
Chant,425242,Domine quovis mitte me,I-Rv
Chant,425428,Domine audivi*,I-Rv
Chant,425438,Domine audivi auditum tuum et,I-Rv
Chant,425587,Domine suscipe me ut cum,I-Rv
Chant,425927,Domine in virtute tua,I-Rv
Chant,425931,Domine ne in ira tua arguas,I-Rv
Chant,425952,Domine dilexi decorem domus,I-Rv
Chant,425961,Domine deus Israel exaudi,I-Rv
Chant,425999,Domine in caelo*,I-Rv
Chant,426013,Domine in caelo misericordia,I-Rv
Chant,426016,Domine in caelo misericordia,I-Rv
Chant,426049,Domine ne in ira tua arguas,I-Rv
Chant,426069,Domine deus meus in te,I-Rv
Chant,426097,Domine deus in adjutorium,I-Rv
Chant,426143,Domine refugium factus es,I-Rv
Chant,426146,Domine refugium factus es,I-Rv
Chant,426155,Domine probasti me et,I-Rv
Chant,426157,Domine clamavi ad te exaudi,I-Rv
Chant,426180,Domine audivi auditum tuum et,I-Rv
Chant,426200,Domine exaudi orationem*,I-Rv
Chant,426203,Domine exaudi orationem meam,I-Rv
Chant,426240,Domine si tu vis potes ,I-Rv
Chant,426241,Domine puer meus jacet,I-Rv
Chant,426242,Domine non sum dignus ut,I-Rv
Chant,426248,Domine salva nos perimus,I-Rv
Chant,426250,Domine nonne bonum semen,I-Rv
Chant,426267,Domine praevenisti*,I-Rv
Chant,426482,Domine audivi a multis de,I-Rv
Chant,426643,Domine qui me fecisti,I-Rv
Chant,426651,Domine qui me creasti et,I-Rv
Chant,426714,Domine si tu es*,I-Rv
Chant,426853,Domine non aspicias peccata,I-Rv
Chant,426955,Domine in virtute tua*,I-Rv
Chant,427112,Domine puer meus jacet,I-Rv
Chant,427113,Domine non sum dignus ut,I-Rv
Chant,427114,Domine puer meus jacet,I-Rv
Chant,427115,Domine non sum dignus ut,I-Rv
Chant,427186,Domine refugium factus es,I-Rv
Chant,427220,Domine non habeo hominem ut,I-Rv
Chant,427244,Domine bonum est nos hic ,I-Rv
Chant,427252,Domine qui dixisti mihi,I-Rv
Chant,427265,Domine labia mea aperies et,I-Rv
Chant,427366,Domine si peccaverit in me,I-Rv
Chant,427375,Domine ut video propheta es,I-Rv
Chant,427472,Domine si hic fuisses Lazarus,I-Rv
Chant,427474,Domine ecce quem amas,I-Rv
Chant,427523,Domine labia mea aperies et,I-Rv
Chant,427666,Domine vim patior responde,I-Rv
Chant,427731,Domine miserere,I-Rv
Chant,427735,Domine miserere,I-Rv
Chant,427739,Domine miserere,I-Rv
Chant,427744,Domine in fide qua*,I-Rv
Chant,427827,Domine abstraxisti ab inferis,I-Rv
Chant,427846,Domine post passionem tuam et,I-Rv
Chant,428296,Domine ostende nobis patrem,I-Rv
Chant,428309,Domine ostende nobis patrem,I-Rv
Chant,428627,Domine qui custodis pactum et,I-Rv
Chant,428631,Domine si conversus fuerit,I-Rv
Chant,428707,Domine nonne bonum semen,I-Rv
Chant,428715,Domine filia mea modo,I-Rv
Chant,428719,Domine descende ut sanes,I-Rv
Chant,428775,Domine pater et deus vitae,I-Rv
Chant,428872,Domine deus qui conteris,I-Rv
Chant,428884,Domine rex omnipotens libera,I-Rv
Chant,428886,Domine rex omnipotens in,I-Rv
Chant,428891,Domine deus caeli et terrae,I-Rv
Chant,428893,Domine rex universae,I-Rv
Chant,428942,Domine deus Israel exaudi,I-Rv
Chant,428972,Domine deus virtutum,I-Rv
Chant,429177,Domine si tu es jube me,I-Rv
Chant,429210,Domine tu omnia nosti tu,I-Rv
Chant,429589,Domine mi rex da mihi in,I-Rv
Chant,429862,Domine spes sanctorum et,I-Rv
Chant,429864,Domine deus virtutum beati,I-Rv
Chant,429963,Domine si adhuc*,I-Rv
Chant,429973,Domine jam satis est quod,I-Rv
Chant,429985,Domine si adhuc populo tuo,I-Rv
Chant,429989,Domine si adhuc populo tuo,I-Rv
Chant,429992,Domine si adhuc populo tuo,I-Rv
Chant,430023,Domine si adhuc populo tuo,I-Rv
Chant,430054,Domine Jesu Christe seminator,I-Rv
Chant,430063,Domine Jesu Christe pastor,I-Rv
Chant,430112,Domine Jesu Christu spes,I-Rv
Chant,430186,Domine Jesu Christe magister,I-Rv
Chant,430524,Domine praevenisti eum in,I-Rv
Chant,430748,Domine dominus noster quam,I-Rv
Chant,430752,Domine quinque talenta,I-Rv
Chant,430763,Domine iste sanctus habitabit,I-Rv
Chant,430819,Domine quinque talenta,I-Rv
Chant,430850,Domine dominus*,I-Rv
Chant,430854,Domine quinque*,I-Rv
Chant,430855,Domine praevenisti*,I-Rv
Chant,430862,Domine iste sanctus*,I-Rv
Chant,431027,Domine dum veneris judicare,I-Rv
Chant,431037,Domine secundum actum meum,I-Rv
Chant,688647,Domine apud te est fons,I-UDs
Chant,688652,Domine exaudi orationem meam R.,I-UDs
Chant,566665,Domine quinque talenta tradidisti mihi ,I-VCd
Chant,566688,Domine deus virtutum converte nos,I-VCd
Chant,566713,Domine deus virtutum converte,I-VCd
Chant,566859,Domine audivi auditum tuum et,I-VCd
Chant,566877,Domine audivi*,I-VCd
Chant,566891,Domine audivi*,I-VCd
Chant,567053,Domine dominus noster quam admirabile,I-VCd
Chant,567073,Domine qui operati sunt justitiam,I-VCd
Chant,567083,Domine spes sanctorum est turris,I-VCd
Chant,567107,Domine dominus noster*,I-VCd
Chant,567259,Domine ne in ira tua,I-VCd
Chant,567282,Domine in virtute tua,I-VCd
Chant,567287,Domine dilexi decorem domus tuae,I-VCd
Chant,567335,Domine si tu vis potes me,I-VCd
Chant,567336,Domine puer meus jacet,I-VCd
Chant,567338,Domine non sum dignus ut,I-VCd
Chant,567347,Domine in caelo*,I-VCd
Chant,567420,Domine deus in adjutorium,I-VCd
Chant,567434,Domine refugium factus es,I-VCd
Chant,567467,Domine probasti me et cognovisti,I-VCd
Chant,567469,Domine clamavi ad te exaudi,I-VCd
Chant,567480,Domine exaudi*,I-VCd
Chant,567483,Domine exaudi orationem meam et,I-VCd
Chant,567509,Domine quinque talenta*,I-VCd
Chant,567597,Domine salva nos perimus impera,I-VCd
Chant,567598,Domine salva nos perimus impera,I-VCd
Chant,567692,Domine qui me creasti et,I-VCd
Chant,567862,Domine puer meus*,I-VCd
Chant,567863,Domine non sum dignus*,I-VCd
Chant,567896,Domine abstraxisti ab inferis animam ,I-VCd
Chant,567901,Domine refugium factus es nobis ,I-VCd
Chant,567905,Domine vivifica me secundum eloquium,I-VCd
Chant,567954,Domine non habeo hominem ut,I-VCd
Chant,567957,Domine bonum est nos hic esse,I-VCd
Chant,567973,Domine deus virtutum exaudi preces ,I-VCd
Chant,567978,Domine refugium factus es nobis ,I-VCd
Chant,568015,Domine deus salutis meae*,I-VCd
Chant,568017,Domine deus virtutum exaudi preces ,I-VCd
Chant,568026,Domine deus salutis meae in,I-VCd
Chant,568030,Domine deus meus in te ,I-VCd
Chant,568050,Domine labia mea aperies et,I-VCd
Chant,568094,Domine dominus noster quam admirabile,I-VCd
Chant,568104,Domine ne in furore tuo*,I-VCd
Chant,568120,Domine libera animam meam a ,I-VCd
Chant,568121,Domine in auxilium meum respice ,I-VCd
Chant,568167,Domine si peccaverit in me,I-VCd
Chant,568177,Domine ut video propheta es,I-VCd
Chant,568205,Domine quis habitabit in tabernaculo,I-VCd
Chant,568210,Domine fac mecum misericordiam tuam,I-VCd
Chant,568282,Domine si hic fuisses Lazarus,I-VCd
Chant,568293,Domine nomen tuum in aeternum ,I-VCd
Chant,568326,Domine ad adjuvandum me festina,I-VCd
Chant,568328,Domine memorabor justitiae tuae solus,I-VCd
Chant,568409,Domine convertere et eripe animam ,I-VCd
Chant,568410,Domine ne in ira arguas ,I-VCd
Chant,568424,Domine deus meus clamavi ad ,I-VCd
Chant,568483,Domine ne elonge facias auxilium,I-VCd
Chant,568484,Domine deus meus*,I-VCd
Chant,568511,Domine vim patior sponde pro,I-VCd
Chant,568539,Domine exaudi*,I-VCd
Chant,568542,Domine exaudi orationem meam et,I-VCd
Chant,568548,Domine exaudi orationem meam et,I-VCd
Chant,568640,Domine audivi auditum tuum et,I-VCd
Chant,568662,Domine abstraxisti ab inferis animam,I-VCd
Chant,568678,Domine post passionem tuam et,I-VCd
Chant,568724,Domine probasti*,I-VCd
Chant,569016,Domine refugium factus es nobis,I-VCd
Chant,569022,Domine ostende nobis patrem et,I-VCd
Chant,569081,Domine refugium*,I-VCd
Chant,569100,Domine deus noster qui cum,I-VCd
Chant,569104,Domine imminuti sumus propter peccata,I-VCd
Chant,569109,Domine non est alius deus,I-VCd
Chant,569117,Domine rex deus Abraham dona,I-VCd
Chant,569122,Domine miserere nostri te enim,I-VCd
Chant,569125,Domine deus ne irascatur furor,I-VCd
Chant,569310,Domine deus salutis meae*,I-VCd
Chant,569312,Domine deus virtutum*,I-VCd
Chant,569318,Domine deus salutis meae*,I-VCd
Chant,569356,Domine qui custodis pactum et,I-VCd
Chant,569357,Domine si conversus fuerit populus,I-VCd
Chant,569397,Domine tu mihi lavas pedes,I-VCd
Chant,569421,Domine salvum fac imperatorem nostrum,I-VCd
Chant,569427,Domine in tua misericordia speravi,I-VCd
Chant,569468,Domine libera animam meam a ,I-VCd
Chant,569469,Domine deus meus in te ,I-VCd
Chant,569470,Domine convertere*,I-VCd
Chant,569471,Domine ne in ira*,I-VCd
Chant,569476,Domine factum est ut,I-VCd
Chant,569516,Domine in virtute*,I-VCd
Chant,569520,Domine dominus noster*,I-VCd
Chant,569608,Domine deus virtutum*,I-VCd
Chant,569624,Domine probasti me et cognovisti,I-VCd
Chant,569643,Domine si tu es jube,I-VCd
Chant,569670,Domine probasti*,I-VCd
Chant,569738,Domine probasti me*,I-VCd
Chant,569743,Domine probasti me*,I-VCd
Chant,569758,Domine refugium factus es nobis,I-VCd
Chant,569808,Domine dominus noster quam admirabile,I-VCd
Chant,569912,Domine praevenisti eum in benedictionibus ,I-VCd
Chant,569914,Domine in virtute tua laetabitur ,I-VCd
Chant,569927,Domine quinque talenta*,I-VCd
Chant,569947,Domine pater et deus vitae,I-VCd
Chant,569950,Domine pater et deus vitae,I-VCd
Chant,569974,Domine deus salutis meae in,I-VCd
Chant,569976,Domine abstraxisti*,I-VCd
Chant,570084,Domine refiugium factus es nobis ,I-VCd
Chant,570221,Domine mi rex da mihi in,I-VCd
Chant,570320,Domine praevenisti eum*,I-VCd
Chant,570323,Domine dominus noster*,I-VCd
Chant,570327,Domine dominus noster*,I-VCd
Chant,570347,Domine in auxilium*,I-VCd
Chant,570350,Domine memorabor*,I-VCd
Chant,570382,Domine quinque talenta*,I-VCd
Chant,570431,Domine deus qui conteris bella,I-VCd
Chant,570441,Domine rex omnipotens in ditione,I-VCd
Chant,570448,Domine deus creator caeli et ,I-VCd
Chant,570451,Domine rex omnipotens in,I-VCd
Chant,570468,Domine dominus noster*,I-VCd
Chant,570499,Domine refugium factus es nobis ,I-VCd
Chant,570507,Domine deus virtutum*,I-VCd
Chant,570516,Domine deus salutis meae*,I-VCd
Chant,570672,Domine probasti me*,I-VCd
Chant,570682,Domine refugium*,I-VCd
Chant,570706,Domine qui operati sunt*,I-VCd
Chant,570716,Domine spes sanctorum est*,I-VCd
Chant,570792,Domine descende ut sanes,I-VCd
Chant,570804,Domine praevenisti eum*,I-VCd
Chant,570808,Domine dominus noster*,I-VCd
Chant,570818,Domine si adhuc populo tuo,I-VCd
Chant,570821,Domine si adhuc populo tuo,I-VCd
Chant,570842,Domine si adhuc populo tuo,I-VCd
Chant,570896,Domine Jesu Christe seminator casti,I-VCd
Chant,570902,Domine Jesu Christe pastor bone,I-VCd
Chant,570944,Domine exaudi*,I-VCd
Chant,571023,Domine deus meus in te,I-VCd
Chant,571024,Domine deus meus in te,I-VCd
Chant,571025,Domine deus meus si feci,I-VCd
Chant,571032,Domine probasti*,I-VCd
Chant,571075,Domine Jesu Christe magister bone,I-VCd
Chant,571078,Domine probasti me*,I-VCd
Chant,571083,Domine probasti*,I-VCd
Chant,571135,Domine probasti*,I-VCd
Chant,571209,Domine praevenisti eum in benedictionibus,I-VCd
Chant,571259,Domine quinque talenta tradidisti mihi,I-VCd
Chant,571266,Domine dominus noster quam admirabile,I-VCd
Chant,571274,Domine iste sanctus habitabit in,I-VCd
Chant,571374,Domine si conversus fuerit populus,I-VCd
Chant,571384,Domine qui custodis*,I-VCd
Chant,571389,Domine si conversus*,I-VCd
Chant,571425,Domine refugium*,I-VCd
Chant,571429,Domine deus in simplicitate*,I-VCd
Chant,571476,Domine dominus noster*,I-VCd
Chant,571478,Domine pater*,I-VCd
Chant,571484,Domine iste sanctus*,I-VCd
Chant,574630,Domine deus virtutum converte nos*,I-VCd
Chant,574833,Domine deus virtutum converte nos,I-VCd
Chant,574932,Domine audivi auditum tuum et,I-VCd
Chant,574950,Domine audivi*,I-VCd
Chant,574964,Domine audivi auditum tuum et,I-VCd
Chant,575117,Domine qui operati sunt justitiam,I-VCd
Chant,575127,Domine spes sanctorum et turris,I-VCd
Chant,575300,Domine deus meus in te,I-VCd
Chant,575303,Domine ne in ira tua,I-VCd
Chant,575322,Domine in virtute tua laetabitur,I-VCd
Chant,575327,Domine dilexi decorem domus tuae,I-VCd
Chant,575329,Domine deus Israel exaudi preces,I-VCd
Chant,575365,Domine in caelo,I-VCd
Chant,575451,Domine deus in adjutorium meum ,I-VCd
Chant,575465,Domine refugium factus es nobis,I-VCd
Chant,575499,Domine probasti me et cognovisti ,I-VCd
Chant,575501,Domine clamavi ad te exaudi ,I-VCd
Chant,575511,Domine exaudi*,I-VCd
Chant,575514,Domine exaudi orationem meam et,I-VCd
Chant,575538,Domine si tu vis potes ,I-VCd
Chant,575539,Domine puer meus jacet paralyticus ,I-VCd
Chant,575541,Domine non sum dignus ut,I-VCd
Chant,575543,Domine salva nos perimus impera ,I-VCd
Chant,575544,Domine salva nos perimus impera ,I-VCd
Chant,575624,Domine praevenisti eum*,I-VCd
Chant,575731,Domine qui me creasti et,I-VCd
Chant,575836,Domine puer meus jacet in,I-VCd
Chant,575837,Domine non sum dignus*,I-VCd
Chant,575873,Domine refugium*,I-VCd
Chant,575911,Domine non habeo hominem ut,I-VCd
Chant,575915,Domine bonum est nos hic,I-VCd
Chant,575938,Domine labia mea aperies et,I-VCd
Chant,576011,Domine si peccaverit in me,I-VCd
Chant,576061,Domine si hic fuisses Lazarus,I-VCd
Chant,576170,Domine vim patior responde pro,I-VCd
Chant,576225,Domine miserere,I-VCd
Chant,576230,Domine miserere,I-VCd
Chant,576233,Domine miserere,I-VCd
Chant,576235,Domine miserere,I-VCd
Chant,576290,Domine abstraxisti ab inferis animam,I-VCd
Chant,576306,Domine post passionem tuam et,I-VCd
Chant,576539,Domine ostende nobis patrem et,I-VCd
Chant,576733,Domine qui custodis pactum et,I-VCd
Chant,576734,Domine si conversus fuerit,I-VCd
Chant,576778,Domine factum est ut imperasti,I-VCd
Chant,576834,Domine descende ut sanes filium,I-VCd
Chant,576850,Domine pater et deus vitae,I-VCd
Chant,576853,Domine pater et deus vitae,I-VCd
Chant,576922,Domine deus qui conteris bella,I-VCd
Chant,576930,Domine rex omnipotens in,I-VCd
Chant,576933,Domine deus creator caeli et ,I-VCd
Chant,576939,Domine deus creator caeli et ,I-VCd
Chant,576942,Domine rex omnipotens in ditione,I-VCd
Chant,576971,Domine deus meus*,I-VCd
Chant,576990,Domine in virtute*,I-VCd
Chant,577190,Domine si tu es jube,I-VCd
Chant,577471,Domine mi rex da mihi,I-VCd
Chant,577619,Domine qui operati sunt*,I-VCd
Chant,577629,Domine spes sanctorum*,I-VCd
Chant,577659,Domine si adhuc populo tuo,I-VCd
Chant,577662,Domine si adhuc populo tuo,I-VCd
Chant,577684,Domine si adhuc populo tuo ,I-VCd
Chant,577714,Domine Jesu Christe seminator casti ,I-VCd
Chant,577720,Domine Jesu Christe pastor,I-VCd
Chant,577758,Domine Jesu Christe magister bone ,I-VCd
Chant,577799,Domine Jesu Christe magister bone ,I-VCd
Chant,577919,Domine praevenisti eum in benedictionibus,I-VCd
Chant,577975,Domine quinque talenta,I-VCd
Chant,577982,Domine dominus noster quam admirabile,I-VCd
Chant,577990,Domine iste sanctus habitabit in,I-VCd
Chant,578076,Domine quando veneris judicare terram,I-VCd
Chant,578186,Domine deus virtutum*,I-VCd
Chant,578339,Domine deus virtutum converte nos,I-VCd
Chant,578482,Domine audivi auditum tuum et,I-VCd
Chant,578503,Domine audivi auditum tuum et,I-VCd
Chant,578517,Domine audivi*,I-VCd
Chant,578654,Domine qui operati sunt justitiam ,I-VCd
Chant,578664,Domine spes sanctorum et turris,I-VCd
Chant,578784,Domine salva nos perimus impera,I-VCd
Chant,578786,Domine nonne bonum semen seminasti,I-VCd
Chant,578798,Domine deus meus in te,I-VCd
Chant,578801,Domine ne in ira tua,I-VCd
Chant,578821,Domine in virtute tua laetabitur,I-VCd
Chant,578826,Domine dilexi decorem domus tuae,I-VCd
Chant,578866,Domine in caelo*,I-VCd
Chant,578957,Domine deus in adjutorium meum,I-VCd
Chant,578971,Domine refugium factus es nobis,I-VCd
Chant,579005,Domine probasti me et cognovisti,I-VCd
Chant,579007,Domine clamavi ad te exaudi,I-VCd
Chant,579018,Domine exaudi orationem*,I-VCd
Chant,579021,Domine exaudi orationem meam et ,I-VCd
Chant,579119,Domine praevenisti eum*,I-VCd
Chant,579225,Domine qui me creasti et,I-VCd
Chant,579335,Domine puer meus jacet paralyticus,I-VCd
Chant,579336,Domine non sum dignus ut,I-VCd
Chant,579398,Domine non habeo hominem ut,I-VCd
Chant,579401,Domine bonum est nos hic,I-VCd
Chant,579427,Domine labia mea aperies et,I-VCd
Chant,579487,Domine si peccaverit in me,I-VCd
Chant,579537,Domine si hic fuisses Lazarus,I-VCd
Chant,579644,Domine vim patior sponde pro,I-VCd
Chant,579699,Domine miserere,I-VCd
Chant,579703,Domine miserere,I-VCd
Chant,579707,Domine miserere,I-VCd
Chant,579709,Domine miserere,I-VCd
Chant,579768,Domine abstraxisti ab inferis animam,I-VCd
Chant,579784,Domine post passionem tuam et,I-VCd
Chant,580012,Domine ostende nobis patrem et,I-VCd
Chant,580305,Domine si tu es jube,I-VCd
Chant,580565,Domine mi rex da mihi,I-VCd
Chant,580702,Domine qui operati sunt*,I-VCd
Chant,580712,Domine spes sanctorum et*,I-VCd
Chant,580740,Domine si adhuc populo tuo,I-VCd
Chant,580743,Domine si adhuc populo tuo,I-VCd
Chant,580765,Domine si adhuc populo tuo,I-VCd
Chant,580794,Domine Jesu Christe seminator casti,I-VCd
Chant,580800,Domine Jesu Christe pastor bone,I-VCd
Chant,580843,Domine Jesu Christe magister bone,I-VCd
Chant,581010,Domine praevenisti eum in,I-VCd
Chant,581058,Domine quinque talenta,I-VCd
Chant,581065,Domine dominus noster quam admirabile,I-VCd
Chant,581073,Domine iste sanctus habitabit in,I-VCd
Chant,581209,Domine quando veneris,I-VCd
Chant,581308,Domine deus virtutum*,I-VCd
Chant,581478,Domine deus virtutum converte,I-VCd
Chant,581615,Domine audivi auditum tuum et,I-VCd
Chant,581636,Domine audivi auditum*,I-VCd
Chant,581650,Domine audivi*,I-VCd
Chant,581782,Domine qui operati sunt justitiam,I-VCd
Chant,581792,Domine spes sanctorum et turris,I-VCd
Chant,581901,Domine si tu vis potes,I-VCd
Chant,581902,Domine non sum dignus ut,I-VCd
Chant,581905,Domine salva nos perimus impera ,I-VCd
Chant,581906,Domine salva nos perimus impera ,I-VCd
Chant,581908,Domine nonne bonum semen seminasti ,I-VCd
Chant,581916,Domine deus meus in te ,I-VCd
Chant,581919,Domine ne in ira tua arguas,I-VCd
