type,siglum,id,incipit
chant,I-Lc,369933,Alleluia v (Oportebat)
chant,I-Lc,369934,Alleluia viii (Quid quaeris)
chant,I-Lc,369935,Alleluia vii (Et coegerunt)
chant,I-Lc,369936,Alleluia vi (Venit Maria)
chant,I-Lc,369937,Alleluia ix (Mitte manum)
chant,I-Lc,369938,Alleluia vii (Prae timore)
chant,I-Lc,369941,Alleluia v (Et ingressae)
chant,I-Lc,369942,Alleluia xi (Multa quidem)
chant,I-Lc,369943,Alleluia xi (Ite nuntiate)
chant,I-Lc,369944,Alleluia x (Jesum quem)
chant,I-Lc,369945,Alleluia vii (Mane nobiscum)
chant,I-Lc,369946,Alleluia xi (Vespere)
chant,I-Lc,369954,Iterum videbo vos alleluia
chant,I-Lc,370003,Alleluia vi (Sic veniet)
chant,I-Lc,370027,Nimis exaltatus es alleluia
chant,I-Lc,370028,Dominus in Sion alleluia
chant,I-Lc,370029,Dominus in caelo alleluia
chant,I-Lc,370061,Alleluia vi (Sic veniet)*
chant,I-Lc,370067,Alleluia vi (Pater sancte)
chant,I-Lc,370069,Alleluia xii (Illi autem)
chant,I-Lc,370075,Pacem meam do vobis alleluia
chant,I-Lc,370080,Alleluia vi (Repleti sunt)
chant,I-Lc,370132,Spiritus paraclitus alleluia
chant,I-Lc,370134,Alleluia vi (Repleti sunt)*
chant,I-Lc,370139,Alleluia alleluia hodie omnes
chant,I-Lc,370141,Alleluia viii (Ego sum pas-)*
chant,I-Lc,370142,Alleluia xii (Modicum)*
chant,I-Lc,370143,Alleluia vi (Iterum)*
chant,I-Lc,370144,Alleluia vii (Usque modo)*
chant,I-Lc,370145,Alleluia vii (Dum compleren-)
chant,I-Lc,370147,Alleluia vii (Loquebantur)
chant,I-Lc,370148,Alleluia vi (Sic veniet)*
chant,I-Lc,370150,Alleluia vi (Pater sancte)*
chant,I-Lc,370152,Alleluia xii (Illi autem)*
chant,I-Lc,370154,Alleluia vi (Repleti sunt)*
chant,I-Lc,370880,Alleluia vii (In velamento)
chant,I-Lc,370889,Alleluia vi (Lux perpetua)
chant,I-Lc,370899,Alleluia viii (Ego sum pas-)
chant,I-Lc,370909,Alleluia viii (In caelest-)
chant,I-Lc,370910,Alleluia viii (Sancti)
chant,I-Lc,370911,Alleluia vii (In velamento)*
chant,I-Lc,370912,Alleluia vi (Lux perpetua)*
chant,I-Lc,370913,Alleluia viii (Ego sum pas-)*
chant,I-Lc,370914,Alleluia vii (In velamento)*
chant,I-Lc,370920,Alleluia ego sum vitis vera
chant,I-Lc,370927,Alleluia vii (In velamento)*
chant,I-Lc,370932,Alleluia vi (Lux perpetua)*
chant,I-Lc,370938,Alleluia viii (Ego sum pas-)*
chant,I-Lc,370955,Alleluia viii (Dulce lignum)
chant,I-Lc,370977,Alleluia vi (Crucifixus)*
chant,I-Lc,371770,Lux orta est justo alleluia
chant,I-MC,351661,Alleluia vi (Notum fecit)
chant,I-MC,351666,Verbum caro factum est alle-
chant,I-MC,351759,Ipse invocavit me alleluia
chant,I-MC,351760,Adorate dominum alleluia in
chant,I-MC,351761,Adorate dominum alleluia om-
chant,I-MC,351885,Alleluia vi (Dominus tamquam)
chant,I-MC,351886,Alleluia vi (Oblatus est)
chant,I-MC,351887,Alleluia ix (Lux de luce)
chant,I-MC,351888,Alleluia vii (Omnis nationes)
chant,I-MC,351889,Alleluia viii (Stella quam)
chant,I-MC,351890,Alleluia v  (Michael)
chant,I-MC,351891,Alleluia vi (Michael praep-)
chant,I-MC,351892,Alleluia ix (Michael Gabriel)
chant,I-MC,351893,Alleluia vi (Mentem sanctam)
chant,I-MC,351894,Alleluia viii (Quidam autem)
chant,I-MC,351926,Hymnum dicamus alleluia
chant,I-MC,351930,Alleluia ii
chant,I-MC,351931,Alleluia vii
chant,I-MC,351932,Alleluia v (In velamento)
chant,I-MC,351933,Alleluia iii (Beata)
chant,I-MC,352603,Alleluia ix (Lux de)*
chant,I-MC,352604,Alleluia vi
chant,I-MC,352605,Alleluia v
chant,I-MC,352606,Alleluia vii
chant,I-MC,352607,Alleluia
chant,I-MC,352613,Alleluia sola tenes
chant,I-MZ,353559,Ipse invocabit me alleluia
chant,I-MZ,353561,Notum fecit dominus alleluia
chant,I-MZ,353658,Adorate dominum alleluia in
chant,I-MZ,353659,Adorate dominum alleluia om-
chant,I-MZ,354584,Alleluia iv
chant,I-MZ,354585,Alleluia iv
chant,I-MZ,354586,Alleluia v
chant,I-MZ,354587,Alleluia ii
chant,I-MZ,354588,Alleluia
chant,I-MZ,354593,Alleluia noli flere Maria
chant,I-MZ,354594,Alleluia quem quaeris mulier
chant,I-MZ,354612,Alleluia ii
chant,I-MZ,354627,Alleluia iii
chant,I-MZ,354628,Alleluia ii
chant,I-MZ,354629,Alleluia ii
chant,I-MZ,354630,Alleluia ii
chant,I-MZ,354631,Alleluia
chant,I-MZ,354634,Cognoverunt dominum alleluia
chant,I-MZ,354635,Alleluia ii
chant,I-MZ,354646,Pax vobis ego sum alleluia
chant,I-MZ,354649,Alleluia iii
chant,I-MZ,354650,Alleluia iii
chant,I-MZ,354651,Alleluia iii
chant,I-MZ,354652,Alleluia ii
chant,I-MZ,354653,Alleluia
chant,I-MZ,354658,Alleluia ii
chant,I-MZ,354668,Alleluia iv
chant,I-MZ,354669,Alleluia ii
chant,I-MZ,354670,Alleluia ii
chant,I-MZ,354671,Alleluia ii
chant,I-MZ,354672,Alleluia
chant,I-MZ,354675,Alleluia ii
chant,I-MZ,354685,Alleluia ii
chant,I-MZ,354686,Alleluia ii
chant,I-MZ,354687,Alleluia iii
chant,I-MZ,354688,Alleluia quoniam in saeculum
chant,I-MZ,354689,Alleluia
chant,I-MZ,354692,Alleluia ii
chant,I-MZ,354703,Alleluia iv
chant,I-MZ,354704,Alleluia iii
chant,I-MZ,354705,Alleluia ii
chant,I-MZ,354706,Alleluia ii
chant,I-MZ,354707,Alleluia
chant,I-MZ,354710,Alleluia ii
chant,I-MZ,354721,Alleluia iii
chant,I-MZ,354722,Alleluia ii
chant,I-MZ,354723,Alleluia ii
chant,I-MZ,354724,Alleluia ii
chant,I-MZ,354725,Alleluia
chant,I-MZ,354762,Alleluia x (Angelus autem)
chant,I-MZ,354763,Alleluia viii (Erat enim)
chant,I-MZ,354764,Alleluia vii (Et ecce)
chant,I-MZ,354765,Alleluia vii (Prae timore)
chant,I-MZ,354766,Alleluia x (Jesum quem)
chant,I-MZ,354767,Alleluia vi (Ego sum)
chant,I-MZ,354768,Ego sum pastor bonus alleluia
chant,I-MZ,354781,Tristitia vestra alleluia
chant,I-MZ,354783,Iterum autem videbo vos alle-
chant,I-MZ,354877,Nimis exaltatus est alleluia
chant,I-MZ,354878,Dominus in Sion alleluia
chant,I-MZ,354879,Dominus in caelo alleluia
chant,I-MZ,354955,Spiritus paraclitus alleluia
chant,I-MZ,354961,Pacem meam do vobis alleluia
chant,I-MZ,354967,Alleluia alleluia hodie omnes
chant,I-MZ,354984,Hymnum dicamus alleluia
chant,I-Nn,363881,Ipse invocabit me alleluia
chant,I-Nn,363883,Notum fecit dominus alleluia
chant,I-Nn,363910,Angelus ad pastores alleluia*
chant,I-Nn,364152,Adorate dominum alleluia in
chant,I-Nn,364153,Adorate dominum alleluia om-
chant,I-Nn,364302,Alleluia ii
chant,I-Nn,364304,Alleluia iii
chant,I-Nn,364313,Alleluia iii*
chant,I-Nn,364319,Alleluia iii
chant,I-Nn,364325,Alleluia iii
chant,I-Nn,364331,Alleluia iii
chant,I-Nn,365303,Alleluia iii
chant,I-Nn,365309,Postulavi patrem meo alleluia
chant,I-Nn,365375,Alleluia iii
chant,I-Nn,365381,Alleluia iv
chant,I-Nn,365387,Alleluia lapis revolutus est
chant,I-Nn,365393,Alleluia quem quaeris mulier
chant,I-Nn,365395,Alleluia noli flere Maria
chant,I-Nn,365397,Alleluia x
chant,I-Nn,365399,Alleluia iii
chant,I-Nn,365406,Alleluia iv
chant,I-Nn,365411,Alleluia iv
chant,I-Nn,365416,Alleluia iii
chant,I-Nn,365421,Alleluia iv
chant,I-Nn,365426,Alleluia iv
chant,I-Nn,365433,Alleluia iii
chant,I-Nn,365436,Alleluia x*
chant,I-Nn,365441,Alleluia ego sum vitis vera
chant,I-Nn,365444,Euntes in mundum alleluia
chant,I-Nn,365452,Cognoverunt dominum alleluia
chant,I-Nn,365454,Pax vobis ego sum alleluia
chant,I-Nn,365460,Alleluia iii
chant,I-Nn,365463,Pax vobis ego sum alleluia
chant,I-Nn,365469,Alleluia iii
chant,I-Nn,365471,Alleluia x*
chant,I-Nn,365472,Alleluia iv
chant,I-Nn,365473,Alleluia iii
chant,I-Nn,365475,Alleluia iii
chant,I-Nn,365476,Alleluia iii
chant,I-Nn,365477,Alleluia iii
chant,I-Nn,365478,Alleluia iii
chant,I-Nn,365479,Alleluia iii
chant,I-Nn,365480,Alleluia iii
chant,I-Nn,365482,Alleluia iii
chant,I-Nn,365510,Alleluia x*
chant,I-Nn,365518,Alleluia iii*
chant,I-Nn,365522,Tristitia vestra alleluia
chant,I-Nn,365524,Tristitia vestra alleluia
chant,I-Nn,365525,Iterum videbo vos alleluia et
chant,I-Nn,365589,Nimis exaltatus est alleluia
chant,I-Nn,365590,Dominus in Sion alleluia
chant,I-Nn,365591,Dominus in caelo alleluia
chant,I-Nn,365640,Non vos relinquam orphanos alleluia
chant,I-Nn,365749,Alleluia ii*
chant,I-Nn,365948,Alleluia*
chant,I-Nn,365950,Alleluia*
chant,I-Nn,367234,Lux orta est juxta alleluia
chant,I-Nn,367774,Regina caeli laetare alleluia
chant,I-PCd,419881,Ipse invocabit me alleluia
chant,I-PCd,419883,Notum fecit dominus alleluia
chant,I-PCd,419957,Virum magnum genuit alleluia
chant,I-PCd,420042,Adorate dominum alleluia in
chant,I-PCd,420043,Adorate dominum alleluia om-
chant,I-PCd,420148,Alleluia iv (Christus via)
chant,I-PCd,420150,Alleluia v (Puer Jesus)
chant,I-PCd,420160,Alleluia iv (Christus via)
chant,I-PCd,420162,Alleluia viii (Omnes)
chant,I-PCd,420170,Alleluia iv (Christus via)*
chant,I-PCd,420172,Alleluia vi (Apertis)
chant,I-PCd,420182,Alleluia iv (Christus via)*
chant,I-PCd,420183,Hymnum dicamus alleluia
chant,I-PCd,420184,Alleluia vi (In domino)
chant,I-PCd,420215,Cantabimus et psallemus
chant,I-PCd,420227,Alleluia iv (Christus via)*
chant,I-PCd,420326,Usque in saeculum alleluia
chant,I-PCd,420474,Alleluia iii (Benedictus)
chant,I-PCd,421199,Alleluia iii (Benedictus)
chant,I-PCd,421226,Alleluia iv (Dixit dominus)
chant,I-PCd,421238,Alleluia iv (Dixit dominus)*
chant,I-PCd,421254,Alleluia iii
chant,I-PCd,421262,Alleluia viii (Et respici-)
chant,I-PCd,421266,Cognoverunt dominum alleluia
chant,I-PCd,421269,Alleluia ii
chant,I-PCd,421277,Alleluia viii (Et respici-)*
chant,I-PCd,421280,Pax vobis ego sum alleluia
chant,I-PCd,421284,Alleluia ii
chant,I-PCd,421292,Alleluia viii (Et respici-)*
chant,I-PCd,421298,Alleluia ii
chant,I-PCd,421306,Alleluia viii (Et respici-)*
chant,I-PCd,421312,Alleluia ii
chant,I-PCd,421320,Alleluia viii (Et respici-)*
chant,I-PCd,421325,Euntes in mundum alleluia
chant,I-PCd,421327,Alleluia ii
chant,I-PCd,421335,Alleluia viii (Et respici-)*
chant,I-PCd,421338,Alleluia iii (Benedictus)
chant,I-PCd,421346,Alleluia v (Servite domino)
chant,I-PCd,421348,Alleluia iv (Conserva me)
chant,I-PCd,421350,Alleluia iii (Domine adjutor)
chant,I-PCd,421352,Alleluia viii (Et respici-)*
chant,I-PCd,421374,Alleluia iv (Dixit dominus)
chant,I-PCd,421389,Alleluia quid quaeris mulier
chant,I-PCd,421391,Alleluia iii (Dominus defen-)
chant,I-PCd,421393,Alleluia iii
chant,I-PCd,421401,Alleluia iii (Inclinavit)
chant,I-PCd,421409,Alleluia iii (Ut non)
chant,I-PCd,421411,Alleluia iii
chant,I-PCd,421413,Alleluia ii
chant,I-PCd,421415,Alleluia iv (Avertit)
chant,I-PCd,421417,Alleluia iii
chant,I-PCd,421419,Alleluia iii (Beatus vir qui)
chant,I-PCd,421421,Alleluia iii (Domine deus)
chant,I-PCd,421423,Alleluia*
chant,I-PCd,421425,Alleluia iii (Et omnis)
chant,I-PCd,421427,Alleluia iii (Exsultate)
chant,I-PCd,421429,Alleluia*
chant,I-PCd,421431,Alleluia iv (In conspectu)
chant,I-PCd,421433,Alleluia iii (Quia mirabilia)
chant,I-PCd,421435,Alleluia*
chant,I-PCd,421464,Alleluia viii (Et respici-)*
chant,I-PCd,421488,Alleluia quid quaeris mulier*
chant,I-PCd,421514,Alleluia viii (Et respici-)*
chant,I-PCd,421519,Iterum videbo vos alleluia
chant,I-PCd,421520,Iterum autem videbo vos alle-
chant,I-PCd,421521,Iterum videbo vos alleluia
chant,I-PCd,421525,Tristitia vestra alleluia
chant,I-PCd,421552,Pacem meam do vobis alleluia
chant,I-PCd,421574,Nimis exaltatus es alleluia
chant,I-PCd,421575,Dominus in Sion alleluia
chant,I-PCd,421576,Dominus in caelo alleluia
chant,I-PCd,421697,Alleluia alleluia hodie omnes
chant,I-PCd,421721,Alleluia iv (Christus via)
chant,I-PCd,421725,Hymnum dicamus alleluia
chant,I-PCd,421732,Alleluia vii (Nonne cor)
chant,I-PCd,421733,Alleluia v (Sursum cor)
chant,I-PCd,421734,Alleluia vii (Sicut malum)
chant,I-PCd,421735,Alleluia vi (Cujus)
chant,I-PCd,421736,Alleluia viii (Et respici-)
chant,I-PCd,421737,Alleluia v (Christi virgo)
chant,I-PCd,421738,Alleluia v (Hymnum dicamus)
chant,I-PCd,421798,Alleluia iv (Christus via)*
chant,I-PCd,421800,Alleluia vii (Nonne cor)*
chant,I-PCd,421805,Alleluia iv (Christus via)*
chant,I-PCd,421807,Alleluia v (Sursum cor)*
chant,I-PCd,421813,Alleluia vii (Sicut malum)*
chant,I-PCd,421818,Hymnum dicamus alleluia*
chant,I-PCd,424456,Lux orta est justo alleluia
chant,I-Rss,476718,Ipse invocavit me alleluia pater
chant,I-Rss,476720,Notum fecit dominus alleluia salutare
chant,I-Rss,476757,Alleluia verbum caro factum est
chant,I-Rss,476822,Alleluia omnes de Saba
chant,I-Rss,476847,Adorate dominum alleluia in
chant,I-Rss,476848,Adorate deum alleluia omnes
chant,I-Rv,425379,Ipse invocavit me alleluia
chant,I-Rv,425381,Verbum caro factum est alle-
chant,I-Rv,425382,Notum fecit dominus alleluia
chant,I-Rv,425818,Adorate dominum alleluia om-
chant,I-Rv,425819,Adorate dominum alleluia in
chant,I-Rv,425820,Notum fecit dominus alleluia
chant,I-Rv,425953,Alleluia iv (De Sion exivit)
chant,I-Rv,425965,Alleluia vii (Dico vobis)
chant,I-Rv,425967,Alleluia vi (In domino)
chant,I-Rv,425973,Alleluia ix (Hortus)
chant,I-Rv,425975,Alleluia v (Christi virgo)
chant,I-Rv,425977,Alleluia v (Inter natos)
chant,I-Rv,425979,Alleluia vii (Innuebant)
chant,I-Rv,426007,Alleluia ii (Ut non)
chant,I-Rv,426051,Alleluia iv (Juste)*
chant,I-Rv,426053,Alleluia iv (Avertet dominus)
chant,I-Rv,426056,Alleluia iv (Juste judicate)
chant,I-Rv,426095,Alleluia iv (Quam bonus)*
chant,I-Rv,426099,Alleluia iv (Quam bonus)
chant,I-Rv,426135,Alleluia iv (Benedixisti)*
chant,I-Rv,426138,Alleluia iv (Tu solus)
chant,I-Rv,426171,Alleluia iii (Quia)*
chant,I-Rv,426174,Alleluia iii (Quia)
chant,I-Rv,426207,Alleluia iii (Confitebor)*
chant,I-Rv,426209,Alleluia iv (Visita nos)
chant,I-Rv,426212,Alleluia iii (Confitebor)
chant,I-Rv,426951,Alleluia in principio fecit
chant,I-Rv,426953,Alleluia claudere et signa
chant,I-Rv,427859,Alleluia xi (Vesperi autem)
chant,I-Rv,427873,Alleluia ego sum vitis*
chant,I-Rv,427929,Regina caeli laetare alleluia quia
chant,I-Rv,427942,Cognoverunt dominum alleluia
chant,I-Rv,427964,Pax vobis ego sum alleluia
chant,I-Rv,427969,Noli flere Maria alleluia
chant,I-Rv,428003,Quem quaeris mulier alleluia
chant,I-Rv,428008,Alleluia lapis revolutus est
chant,I-Rv,428024,Alleluia iii (Ego sum)
chant,I-Rv,428031,Alleluia ii (Postulavi)
chant,I-Rv,428032,Alleluia xi (Angelus)*
chant,I-Rv,428035,Alleluia viii (Et valde)*
chant,I-Rv,428036,Alleluia vii (Prae timore)*
chant,I-Rv,428038,Alleluia viii (Erat enim)*
chant,I-Rv,428040,Alleluia vi (Crucifixus)*
chant,I-Rv,428042,Alleluia xi (Vespere autem)*
chant,I-Rv,428048,Alleluia ix (Ego sum qui)
chant,I-Rv,428054,Alleluia viii (Postulavi)
chant,I-Rv,428064,Alleluia viii (Ego dormivi)
chant,I-Rv,428079,Alleluia xi (Angelus)
chant,I-Rv,428081,Alleluia vii (Nonne cor)
chant,I-Rv,428084,Alleluia alleluia alleluia alleluia alleluia
chant,I-Rv,428085,Alleluia vii (Prae timore)
chant,I-Rv,428087,Alleluia viii (Erat enim)
chant,I-Rv,428089,Alleluia vi (Crucifixus)
chant,I-Rv,428091,Alleluia xi (Dum transisset)
chant,I-Rv,428102,Pax vobis ego sum alleluia
chant,I-Rv,428103,Sicut misit me pater alleluia
chant,I-Rv,428106,Alleluia v (Oportebat)
chant,I-Rv,428107,Alleluia vii (Nonne cor)
chant,I-Rv,428139,Alleluia xi (Angelus)*
chant,I-Rv,428141,Alleluia vi (Ego sum pastor)
chant,I-Rv,428142,Ego sum pastor bonus alleluia
chant,I-Rv,428194,Alleluia xi (Angelus)*
chant,I-Rv,428196,Alleluia v (Usque modo)
chant,I-Rv,428237,Alleluia vi (Justum deduxit)
chant,I-Rv,428239,Alleluia vi (Amavit eum)
chant,I-Rv,428241,Alleluia viii (Iste sanctus)
chant,I-Rv,428248,Alleluia vi (Lux perpetua)
chant,I-Rv,428250,Alleluia ix (Sancti et justi)
chant,I-Rv,428252,Alleluia ix (In caelestibus)
chant,I-Rv,428257,Alleluia ego sum vitis vera
chant,I-Rv,428273,Alleluia ego sum*
chant,I-Rv,428291,Alleluia vi (In omnem terram)
chant,I-Rv,428297,Alleluia vi (Annuntiaverunt)
chant,I-Rv,428302,Alleluia ego sum*
chant,I-Rv,428388,Alleluia vii (Pater juste)
chant,I-Rv,428415,Nimis exaltatus es alleluia
chant,I-Rv,428417,Dominus in Sion alleluia
chant,I-Rv,428418,Dominus in caelo alleluia
chant,I-Rv,428462,Alleluia vii (Dominus Jesus)
chant,I-Rv,428469,Alleluia vii (Loquebantur)
chant,I-Rv,428528,Alleluia ix (Dum)
chant,I-Rv,428539,Alleluia vii (Loquebantur)*
chant,I-Rv,428540,Alleluia ix (Dum)*
chant,I-Rv,428551,Spiritus paraclitus alleluia
chant,I-Rv,428562,Alleluia vii (Loquebantur)*
chant,I-Rv,428569,Alleluia hodie omnes apostoli
chant,I-Rv,428745,Hymnum dicamus alleluia
chant,I-Rv,430321,Lux orta est justo alleluia
chant,I-VCd,566862,Ipse invocavit me alleluia pater
chant,I-VCd,566864,Notum fecit dominus alleluia
chant,I-VCd,566908,Verbum caro factum est alle-
chant,I-VCd,566949,Verbum caro factum est alle-
chant,I-VCd,567183,Fluminis impetus laetificat alleluia civitatem
chant,I-VCd,567184,Adorate dominum alleluia in aula
chant,I-VCd,567185,Adorate dominum alleluia omnes angeli
chant,I-VCd,567294,Alleluia ?
chant,I-VCd,567728,Alleluia mane apud nos hodie
chant,I-VCd,567750,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,567751,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,567752,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,567753,Alleluia alleluia alleluia alleluia
chant,I-VCd,567754,Alleluia alleluia alleluia
chant,I-VCd,567755,Alleluia sola tenes principatum in
chant,I-VCd,567756,Alleluia mane apud nos hodie 
chant,I-VCd,567757,Alleluia angelus domini bonus comitetur
chant,I-VCd,568699,Postulavi patrem meum alleluia dedit
chant,I-VCd,568708,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,568735,Alleluia
chant,I-VCd,568829,Ecce ego vobiscum sum alleluia
chant,I-VCd,568830,Gavisi sunt discipuli alleluia viso
chant,I-VCd,568867,Pax vobis ego sum alleluia
chant,I-VCd,568883,Alleluia noli flere Maria alleluia
chant,I-VCd,568884,Alleluia quem quaeris mulier alleluia
chant,I-VCd,568931,Mulier cum parit alleluia tristitiam
chant,I-VCd,568932,Iterum autem videbo vos alleluia
chant,I-VCd,568999,Alleluia ego sum vitis vera
chant,I-VCd,569025,Alleluia ego sum vitis vera*
chant,I-VCd,569168,Nimis exaltatus es alleluia super
chant,I-VCd,569169,Dominus in Sion alleluia magnus
chant,I-VCd,569170,Dominus in caelo alleluia paravit
chant,I-VCd,569189,Non turbetur cor vestrum alleluia
chant,I-VCd,569191,Non vos relinquam orphanos alleluia
chant,I-VCd,569197,Pacem meam do vobis alleluia
chant,I-VCd,569268,Dum complerentur dies pentecostes alleluia
chant,I-VCd,569270,Spiritus paraclitus alleluia docebit vos
chant,I-VCd,569272,Spiritus sanctus docebit vos alleluia
chant,I-VCd,569273,Pacem meam do vobis alleluia
chant,I-VCd,569323,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,570779,Hymnum dicamus alleluia
chant,I-VCd,571114,Exaltabuntur cornua justi alleluia
chant,I-VCd,571115,Lux orta est alleluia rectis
chant,I-VCd,574935,Ipse invocavit me alleluia pater 
chant,I-VCd,574937,Notum fecit dominus alleluia salutare
chant,I-VCd,574972,Verbum caro factum est alleluia
chant,I-VCd,575240,Fluminis impetus laetificat alleluia civitatem
chant,I-VCd,575241,Adorate dominum alleluia in aula
chant,I-VCd,575242,Adorate dominum alleluia omnes angeli
chant,I-VCd,575332,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,575334,Erexit nobis dominus cornu alleluia
chant,I-VCd,575741,Alleluia mane apud nos hodie
chant,I-VCd,575744,Alleluia angelus domini bonus comitetur
chant,I-VCd,576333,Postulavi patrem meum alleluia dedit
chant,I-VCd,576342,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576346,Alleluia
chant,I-VCd,576353,Alleluia i
chant,I-VCd,576362,Alleluia alleluia alleluia alleluia alleluia 
chant,I-VCd,576367,Surrexit dominus vere alleluia et
chant,I-VCd,576370,Alleluia i
chant,I-VCd,576378,Alleluia alleluia alleluia alleluia alleluia 
chant,I-VCd,576399,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576410,Alleluia alleluia alleluia alleluia alleluia 
chant,I-VCd,576413,Ecce ego vobiscum sum alleluia
chant,I-VCd,576414,Gavisi sunt discipuli alleluia viso
chant,I-VCd,576424,Noli flere Maria alleluia
chant,I-VCd,576428,Pax vobis ego sum alleluia
chant,I-VCd,576432,Ecce ego vobiscum sum alleluia
chant,I-VCd,576443,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576455,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576459,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576463,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576476,Alleluia quem quaeris mulier alleluia
chant,I-VCd,576477,Alleluia noli flere Maria alleluia
chant,I-VCd,576494,Alleluia ego sum vitis vera
chant,I-VCd,576518,Alleluia*
chant,I-VCd,576530,Tristitia vestra alleluia vertetur in
chant,I-VCd,576533,Mulier cum parit alleluia tristitiam
chant,I-VCd,576542,Alleluia ego sum*
chant,I-VCd,576611,Nimis exaltatus es alleluia super
chant,I-VCd,576612,Dominus in Sion alleluia magnus
chant,I-VCd,576613,Dominus in caelo alleluia paravit
chant,I-VCd,576640,Non vos relinquam orphanos alleluia
chant,I-VCd,576642,Non turbetur cor vestrum alleluia
chant,I-VCd,576649,Pacem meam do vobis alleluia
chant,I-VCd,576686,Dum complerentur dies pentecostes alleluia
chant,I-VCd,576688,Spiritus paraclitus alleluia docebit vos
chant,I-VCd,576706,Alleluia alleluia alleluia
chant,I-VCd,576714,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576721,Alleluia alleluia alleluia
chant,I-VCd,576729,Alleluia alleluia alleluia
chant,I-VCd,576736,Alleluia alleluia
chant,I-VCd,576745,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,576746,Alleluia vii (Dico vobis)
chant,I-VCd,577002,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,577004,Alleluia alleluia alleluia
chant,I-VCd,577006,Alleluia*
chant,I-VCd,577008,Alleluia*
chant,I-VCd,577821,Exaltabuntur cornua justi alleluia
chant,I-VCd,577822,Lux orta est justo alleluia
chant,I-VCd,578488,Ipse invocavit me alleluia pater
chant,I-VCd,578490,Notum fecit dominus alleluia salutare
chant,I-VCd,578525,Verbum caro factum est alleluia 
chant,I-VCd,578723,Fluminis impetus laetificat alleluia civitatem 
chant,I-VCd,578724,Adorate dominum alleluia in aula
chant,I-VCd,578725,Adorate dominum alleluia omnes angeli
chant,I-VCd,579236,Alleluia mane apud nos hodie
chant,I-VCd,579793,Alleluia alleluia alleluia
chant,I-VCd,579800,Postulavi patrem meum alleluia dedit
chant,I-VCd,579809,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,579827,Alleluia
chant,I-VCd,579835,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,579841,Surrexit dominus vere alleluia et
chant,I-VCd,579843,Alleluia
chant,I-VCd,579851,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,579856,Pax vobis ego sum alleluia
chant,I-VCd,579858,Alleluia
chant,I-VCd,579866,Alleluia alleluia
chant,I-VCd,579872,Alleluia
chant,I-VCd,579880,Alleluia alleluia
chant,I-VCd,579886,Alleluia
chant,I-VCd,579894,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,579897,Ecce ego vobiscum sum alleluia
chant,I-VCd,579898,Gavisi sunt discipuli alleluia viso
chant,I-VCd,579900,Alleluia
chant,I-VCd,579908,Alleluia alleluia
chant,I-VCd,579918,Noli flere Maria alleluia resurrexit
chant,I-VCd,579941,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,579951,Alleluia noli flere Maria alleluia
chant,I-VCd,579952,Alleluia quem quaeris mulier alleluia
chant,I-VCd,579962,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,579968,Mulier cum parit alleluia tristitiam
chant,I-VCd,579969,Tristitia vestra alleluia vertetur in
chant,I-VCd,579999,Alleluia ego sum vitis vera
chant,I-VCd,580005,Regina caeli laetare alleluia quia
chant,I-VCd,580015,Alleluia ego sum*
chant,I-VCd,580023,Alleluia
chant,I-VCd,580026,Alleluia alleluia alleluia
chant,I-VCd,580104,Nimis exaltatus es alleluia super
chant,I-VCd,580105,Dominus in Sion alleluia magnus
chant,I-VCd,580106,Dominus in caelo alleluia paravit
chant,I-VCd,580135,Non turbetur cor vestrum alleluia
chant,I-VCd,580136,Non turbetur cor vestrum alleluia
chant,I-VCd,580138,Non vos relinquam orphanos alleluia
chant,I-VCd,580144,Pacem meam do vobis alleluia
chant,I-VCd,580182,Dum complerentur dies pentecostes alleluia
chant,I-VCd,580195,Spiritus paraclitus alleluia docebit vos
chant,I-VCd,580206,Alleluia alleluia alleluia alleluia alleluia
chant,I-VCd,580912,Exaltabuntur cornua justi alleluia
chant,I-VCd,580913,Lux orta est justo alleluia
chant,I-VCd,581118,Alleluia alleluia alleluia alleluia alleluia 
chant,I-VCd,581120,Alleluia alleluia alleluia
chant,I-VCd,581122,Alleluia iii*
chant,I-VCd,581124,Alleluia*
