type,id,title,mode,volpiano,source_id,siglum
chant,402882,,2,1---d--g--f---e--c--d--d---3---c--d--f---f---f---3,123628,F-Pn
chant,402954,,2,1---cd--d---defd--dC---d--fe--fd-ed-dc---cd7--defd--dc---d--fe--fgfe--e---g--gh---hijgh--fe---e---eg--fed--defd-ed-dc---fE--dg-gf--eD---efd--cd--d---3---dh--gh--gf---4,123628,F-Pn
chant,402958,,2,1---d--c--df---f--fed--df77---3---c--d--f---f---f--f--f--f---3,123628,F-Pn
chant,402983,,2,1---d--cd---df-gefd--cd--d---3,123628,F-Pn
chant,402984,,2,1---d--cdf-fg--f--f---gh--g7---3,123628,F-Pn
chant,403023,,2,1---d--dd--c--d---f--e--d---f7--g---g--f---gH--h---fg--f--fe---d--fe--dd--c---cd--f--e---c--cd--d---4---c--d---f--f--f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403025,,2,1---d--d--d--cdca-cd---df--d--dc---3,123628,F-Pn
chant,403026,,2,1---d--cdf-fg--f--f---3,123628,F-Pn
chant,403061,,2,1---d--c--df---f--fed--df7---3,123628,F-Pn
chant,403064,,2,1---k--k--k---h--j--k---hg--h---gF--g--h---k--h--jk---h---gh--h--h---4---k--k--k--j--g--h7---3,123628,F-Pn
chant,403068,,2,1---cdf--d--d---c---d--ff---3,123628,F-Pn
chant,403069,,2,1---cd-ffg--f--f---f---3,123628,F-Pn
chant,403072,,2,1---d--dc--dec---eg--fe---dcdec--c---a---cD--de-ed---ed--dfe---fgfe--e---g---gH--h--g---hJ--gfef--ed---f--f7---fG--ffe---dc--dfefgcd--dc---df---d--dc--d--fe---fG--gfe---e--gh--hghf---fe---dC---df-efd-eed--d---3---d--c--d77---4,123628,F-Pn
chant,403082,,2,1---cdf--d--d---c---d--ff7---g--f--eed---ef-gdf--dc---defedc---f--efgfgfe--ed--defef--ed---ffg---f--fg--ffe---fg--fge-fede--ed---df--d---defedc--d---fe-fgf--fedf--ddc---3---dc--d7---fe--fg--dcdfefgedce-gfe-gfef---de-fef--ed---4,123628,F-Pn
chant,403083,,2,1---cd-ffg--f--f---f---gh--g--f---f---fg--f---fE--fG---ef--defe--ed---d--cd--d---d---d--d7--d--d--d---df--d--d---d---d--defedc--d--fefgf---fedf--ddc---3---dc--d---3,123628,F-Pn
chant,403088,,2,1---d--c--ca---cdf--d---ef--g--fe--d---dC--e---fe--d--d---d---e--f---g--fe---gij---jh--gh--h---h--j---h7--gf--g--h---f--ed---c---cd--d--d---f---e---d--c---d--f--f---ef--g---fE--d--d--c---fH--g---h--g---f--e--fg7---gg---d--cd---f--ef--d--d---4---c--d--f---f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403117,,2,1---6------6---f--d---e--d---c--df---f--dedc--c---d--dc--e--fE7---d--cd--d---dC--f---g--H--g---h--g--f---f--fE--g---e--ded---6------6---ff--ded---d--d--c---d--fe--c---aD--d---dF--d7--d---d--cf--f---fgh--h---g--fe--dc---d---efe--d--c---4---6------6---e--c--d---3,123628,F-Pn
chant,403126,,2,1---d--de--ce-fg--f---fe--de--e---dh--g---G--de---ffe---dc--c---d--fe--fg--ghgfg--fe7---gf-fe--dC--def--ed--d---3---fd--f--h---4,123628,F-Pn
chant,403141,,2,1---a--cdf--d---d---d--f---fef--df--ddc---d--f---fedcdE--d--dfgefe---d--defede--ed---f---ffe--fG--fg--efede---ed---de--d---defedc--dfefgf7---fedf--ddc---d---f--f--fE---d---e--d---fE--fgf---fedf--ddc---3---a---cdf--defd-ed-dc---c--d--f---fedcde--dfgefe---d--defede--ed---4,123628,F-Pn
chant,403142,,2,1---cd-ffg--f---gh--g7---fg--f--f---fe--fg--ef---defe--ed---d---d--defedc--d---fefgf---fedf--ddc---3---a---cdf--d---3,123628,F-Pn
chant,403145,,2,1---f--f---f--e--c---d--fe---c---fh--gh---fG--h--fe---d7---f--f---f--f--f--fg--e--fe---d---4---c--d--f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403203,,2,1---c--cd--de-ed--d---d--efg---gf-fE--de---c--cd--dg-gf--eD---efd--cd--d7---dh---hg--hkgh-hgfed-fefG--fe---eG--gf-fe---d--dedd--c---c--cd--dfefg--gfed---efd--cd--d---3---dh--gh--gf---4,123628,F-Pn
chant,403233,,2,1---f--fe--dc---ef--d---ef--g--fD---f--e---g--g---h7--g---fe--ded---c---df---f--e---f--g--fe---d--d--d---4---c--d--f---f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403268,,2,1---d---cd---efee--d---dedc--ef--ed--d---dfe--fg--g---gf---dC--d--de--e---fe--cd--efd--d---de--ed--cd--d---dca-cd--d---fhg--fed---c--ef---d--d7---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403287,,2,1---d--c--df--fe--d---ed--cd--d---d--g--gf--gh---fec--efd--cd--d---d---F--d---e--f--gf--de--edc---a--cd---d--fe--deca7---ccD--d--d---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403292,,2,1---dca--cd--d---dc---d--fe--fd-edcd--dc---dfe--fG---gf--dfde---cd--defd7--cd---df---hhg---edf--dc-eed---dfe--cd---def--ed---3---dC---dfgfef--ded--cdc---cd-fed-fhged-fffecd-acd-cdcd-efd--cd--d---4,123628,F-Pn
chant,403296,,2,1---cd---dfcd--d---fe--fg--gfde7---edcd--efe--ed---da-cd--d---3---dfefg--g---fde---cd--d--d---dh-hgf--g--h---hgf-de-eg-hg-fedcdef--ed---4,123628,F-Pn
chant,403299,,2,1---h--g--f7---d--e---c---e--d---f--e--d---3---f--h--g--f---d--e---c--e--d--f---e--d---3---h--k---j--g--h---g--f--e---d--e7---3---e--g---h--k---j--g---h---g--f---d--e--e---3---e--g---h--g---f--e--dc---def--ed---4,123628,F-Pn
chant,403303,,2,1---d--d--d--cdca-cd---df---dedcd--dc---ed-ffd--d---cD--fg--dedcd--dc---3---c--df--dfef7--d--ded---cd---ff--dec---cd--d--defeddc-de-ed---4,123628,F-Pn
chant,403307,,2,1---d--dC--dfd-edcdc---dca--cd---de-fg-fh-ghfed-fedc7--ed--d---dg-gfgh--fec--eged-ffd--d---dddcbcd---decefged-fecd--defef--ed---3---hhg--hghfgfgfH--h---hjkh-hG--h---hfgd-fec-egfed-efd--cd--d7---ddc--acdf--d--d---hhg-hge-fgd-fecd-acd-cdcd--d--defef--ed---4,123628,F-Pn
chant,403310,,2,1---h--h--g---h--g--e---f--g--d---f--e--c--d---3---h---h--g---h--g--e---f--g--d---f--e---c--d---3---h7---k--l---k--lK--h---ij--g--f---g--g--h---3---h--k--l---k---L--h---j--g--f---g--g--h---3---d--h--h---g--h7---k--l---k--Ij--h---j--k--h---k--g--f---g--g--h---3---d--h--h--g---h---k---l--k---j--h---j--k--h---k--g--f7---g--h--h---3---h--h--g--f---g--g--h---3---h--h--g--f---g--g--h---3---h--h--g--f---h--d---f--e--d---c---d--d7---3---h---h--g--f---h--d---f--e--d---c---d--d---3---d--f--e---g---h--g--e---f---e--d---cD--d--defef--ed7---4,123628,F-Pn
chant,403312,,2,1---dA--cd--dF--dc---d--efd--cd--d---dg--fe---de--c--efd--cd--d---dH--h--gh--g---fe--g7--gh--hd---g--f--edc--d---ef--d--d---4---f--f--f--e--c--d----3,123628,F-Pn
chant,403357,,2,1---f--fe--dc---ef--d---f--g--g---f---gh--h7---fg---h--g---fe--fg--d---g--gh--g---f--fed--ed---c---d--f--gf---d--d--d---4---c--d--f--f--f--f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403367,,2,1---a--cdf--d---f--fefgdf--dc---d---efedcde--d---d--d--dfgefe---defede--ed---ffg--f--f---ffe--fg---fge-fede--ed---defedc--d--fefgf---fedf--ddc7---3---cd---fgfg--ef--d---dc---de--dcd--cdcba---c---cdf--efedc---dcde--d---c--d---f--f---fe--fg--efede--ed---fg--f--gefe---defede--ed---4,123628,F-Pn
chant,403368,,2,1---cd-ffg--f--f7---gh---g---f--f--fE---fg--ef---defe--ed---d---cd--d---d--d---dC--dF--d---defedc--d--fefgf---fedf--ddc---3---cd---fgfg---3,123628,F-Pn
chant,403383,,2,1---df-fe--fE--d---e--d---dc--df--dedc--c---d---dc--d--f---f--dedc--c---d---ad--d---F---d--e--f--ghghijh---hg--h--g---fe--df7---f--dedc--c---d---f--f--e---d---ed--cD--d---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403389,,2,1---f--fe--de--e---egh--gfe---de--e---c--df---ed-ffe--e---eD--cd--de-ed---dhij---hG--h--g--f---gh--gg--efe---c--cd--dfde--e---edd--c--c---d--efg7---fgh--h---h--fG--G--df-fe---fe--fg---fe--dedc---defd--cd--d---3---d---c--d---4,123628,F-Pn
chant,403410,,2,1---d7---d--c---d--f--e--d----d---e--d--c---dC--c---d--f--fg-gf---fh---h--g---f--g--fe--d---ef--d--c---e---f--g--dedcdefe---d--d7---g---h---g--fg--d---cd---fg--efedc---defe--d--d---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403415,,2,1---d--d---fhg--g---gf--g--d--d---edc-eghgef--ed--def--ed7---d--fgh--g---ghgefedc-ef--d---dC---df--d---dc--d---fe--dedcd-fg--dedcd--dc---d---cda---cD--dcdf--efe---dcdedcd--cdcba---3---c--d---fg--efd-edc7-defd---dC--d--fefd-ecf-efd-ecd-cd-ffg--f---efgfgfe--defef--ed---4,123628,F-Pn
chant,403416,,2,1---d--cd-ffg--f--f---f--fe--fg---ef--defe--ed---d--cd--d--df--d7---f--efd-ecdef--g---fed--edcd--d---3---c--d---3,123628,F-Pn
chant,403423,,2,1---d--cd--d--dfdedcdc---fghij---hg-gf--efgfgh--fE---dcd--d---dh--hghf--dedc--c---cdf-efd7-eca--cd---3---d--df--d---dC--df--efgfg--fe---e---gH--hg---h--defe-ghgfed-feddc---df--df--d--dcdfgfefgfg--gf---f--gh--hg-ge---fg--fed--dc7-dedcd---defef--ed---4,123628,F-Pn
chant,403429,,2,1---c---cD--d--d---fE--dcd---d---fg--fede--cd---dc--f--g---hgfg--ddc---cd--dc--e---fe---d--cd--d7---d--fe--fG---g---h---gF--gg--d---fg---fE---dedc--c---c--df--f---fe--g---ghG--fe--d---fe--cd--dc--e---fe---d--cd--d---4---f--f--f7--e--c--d---3,123628,F-Pn
chant,403441,,2,1---d---cD---dfe--fg---gf--ed---fg--fe---d--cf7--efd--d---dC--f---gh---h--gf---g--fe--dg---f--fe---de---dc--de---fg--gf--ed---efe--d--d---4---c--f---h---3---h--h--h--g--c--d---3,123628,F-Pn
chant,403442,,2,1---cD---dfed--df7---c--eD--f--gf---ed--cd--d-d---fe--de--dc--c---fE--fG--ggf--ed---ef--ed--cd--d---a--cd---dC--d--fe--fg--fe---cD--d---4---c---d--f---3---f--f--f--e7--c--d---3,123628,F-Pn
chant,403443,,2,1---d--cA---cd--d---d--d--de--d---d--dc--d---efe--d--d---fE--f---g--g---fE--de---dd--c---c--d--f--fe--fg--fe--d7---d--f---g---gh--g---f--g--fe--d---d--c--dd--a---cD--d---df--d---d--dc--d---efe--d--d---4---c--d---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403453,,2,1---d--c--a--cd---fE--dcd7---de-fg--edfeded--cd--d---dc--f--gh--hg-hgfgfh---fE--cdefef--ed---d--d--d--c--ac-de-ede--d---d--df-feg-gfedc--f---efe--d--cd---d7---3---dC---ddca-cD--d---df--dC--ddefgfededcd-ac-dedcd-defgfedc--efd--d---cd--d---4,123628,F-Pn
chant,403454,,2,1---cdf-fg--f---gh--g---fe---fg--ef7---defe--ed---d-cd--d---dA--c--df--dfghg--ed---feded--cd--d---acde--d---d--d--dc--d--f---fe--cd--d--d---3---dC---ddca---3,123628,F-Pn
chant,403481,,2,1---da--cd--d--d---ff--d---e--dd--c---defe--de--e---fe--f---gf--ed--d---eD--cb--a---cD--d--d---4---f--f--f--e7--c--d---3,123628,F-Pn
chant,403487,,2,1---d--cA---cd--d7---3---c--d--f---3,123628,F-Pn
chant,403496,,2,1---df-fe--fe--d---dgf-fe--d---de--c---ddc--f--efe---d--d7---df-fe--fe--d---dgf-fe--dc--cD---ddc--e---fE---d--d---fh--hgfe---gfed---gf-fE--de---dc---cd---f--gf--f---hg-hgf--g--fe--dc---fe---fgf--d--d7---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403500,,2,1---dcb--cd--d---3,123628,F-Pn
chant,403513,,2,1---dcdefd---ecd--d---3,123628,F-Pn
chant,403560,,2,1---df-fe---fe--d---ed--cd--d7---3,123628,F-Pn
chant,403565,,2,1---dA---cd--d--df--d---c--df---f--fe---dc---de--e--e---e--g--gh---g--e--fe--d---f--f--fe---dc--d--efe--d--d---f--f--f---fe--dC---d--c7---d---c--d---f--ef---g---fe--d--d--d---4---c--d--cf--f---3---h--h--h--g--e--f---3,123628,F-Pn
chant,403566,,2,1---cD--d--defd-ed-dc---dc---d--fE--fgfe--e7---g--gh---hijgh--fe--fg---fed--defd-ed-dc---ffe--dg-gf---ed---efd---c--d---4---dh--gh--gfgfe---3,123628,F-Pn
chant,403569,,2,1---d---dF--fE---fg--g7---f--d--f---e--f---gf--d--d---f---f---f--f---f--e---fg--g---cD--f---gf--d--d---4---c--d---f--f--f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403645,,2,1---cD--dfd-ed-dC7---fE--fgf--edcD--d---c--cd---de--dc--df---fe--fgf--ede--e---dh-hg---hjh--gf--de---efE--e---ccD--d---df---fe--de--e---fe--fg7--gf--ed---efd--cD--d---3---d--c--d---4,123628,F-Pn
chant,403650,,2,1---c--df--f---f--fe--dC---f--fghghij7--hgg---f--g---h--g--f---g--f---fe--c---e--ge--fe--d--d---4---c---d---3---f--f--f--e--c--d7---3,123628,F-Pn
chant,403651,,2,1---fe--d---f--f---fe--dC--d--f---f--ed7---e--f--g--f---f--e---c--E--d---4---c--d---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403652,,2,1---d---d--g--f--e---cd--d---d--d--d---f---ed--c--c---e--dc--d--efe---d--d7---4---c--d--f---f--f--f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403679,,2,1--cdf--d--d---f--fefgdf7---6------6---fg-fg---efede---ed---d--d--defedc--d---fe-fgf--fedf--ddc---3---c---c--dF--fE7---6------6---4,123628,F-Pn
chant,403680,,2,1---cdf-fg--f--f---gh--g--f---f--fg--f---f---f--f--fe---fG--fE7---6------6---ef---defe--ed---d---cd--dfE--d---d---d--d--defedc--d--fe-fgf---fedf--ddc---3---c---c--dF7---3,123628,F-Pn
chant,403683,,2,1---c--d--ff--dedcdc---fghghij--h--h---h--h---hg-ge--fg---fg--gf---fe--ghghjh--g---f---f--fed--defgf-ddc---fe--fgf--dcdede--ed---f--g---f--fed7--d---e---cded-eede-fgf-ddc---ef--d--de--d---dcf-ghgfefgfg--gf---3---f---gh--hghge--g---efed--cf--efgf-fed-eed---4,123628,F-Pn
chant,403684,,2,1---d--d--cd-ffg--f--f---gh--g7--f---fg--f---f--fe--fg--ef---defe--ed---d---cd--d--d--d---d--d--d--d---df--d---d---defedc--d--fefgf---fedf--ddc---3---f---gh--hghge--g7---3,123628,F-Pn
chant,403719,,2,1---cd--d---defd--dc---d--fe--fd---3,123628,F-Pn
chant,403791,,2,1---d--c---dF---f--fe---dc--d--fe---df--d---d--ef--g--g---g---d--f--fhg--g---g--hijg--fe7---c---d--fe--fgf--d--d---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403792,,2,1---f--fe---dc---ef--d---d---d---c--d--F--d---e--d---c--d---dgh--fe--dc---d--fe--dec--c7---c---d---F--d--d---E--dg---cd--f--e---c--ef---d--d---4---f--f--f--e--c--d---3,123628,F-Pn
chant,403805,,2,1---c--cd--de-ed--d---d--efg7---3,123628,F-Pn
chant,403809,,2,1---c--d--F--d---c--d--f--e---f--e--d---E--d---d--c7---f--h--g---h--gF--g--g---f--f---f---f--f--d--e---dc--e---fe---d--d---4---c---d--f---3---f--f--f--e--c--d---3,123628,F-Pn
chant,403829,,2,1---a--ced--d---d--f---fef--de--ddc---d---f--fedcde--dfgefe---defede--ed---f--f---fghg--gfe-fede--ed---defedc7--d--fefgf---fedf--ddc---3---d---f---fE--d---f--f--efded--cdfd-ffe---c--df--f--efgfgfe---defef--ed---4,123628,F-Pn
chant,403830,,2,1---cd-ffg--f--f---gh--g---fg--f--f---f--fe--fg7---ef--defe--ed---d---defedc--d--fefgf---fedf--ddc---3---d---f---3,123628,F-Pn
chant,403831,,2,1---d--dca---cd--dfd-dc---d--f--efgfgfe--defef--ed---cdf---ffe---egfefedefef--ed---f7---fgh---hg--edefef--ed---df---dc--df--d---defedc--dfefgf--fedf---ddc---f--fE--dfe---fe-fdcb-cdc-de--d---3---df--d---d7--d--ef-fg---gD--efed--cef--d---4,123628,F-Pn
chant,403832,,2,1---cd-ffg--f--f---gh--g---fg--f--f---f--f--f--fE---fG--ef--defe--ed---d---cd--d---df--d7---d--d--defedc--d--fefgf---fedf--ddc---3---df--d---3,123628,F-Pn
chant,403841,,2,1---d--c--d--d--cd---d--dfd-dc---fE---fG--g--dgf-fecd-efed---defef--ed---3---cd---fgh--gf7---ghgfg--fgfedf---cdfd-fghf-gef-ghg--fe--cd---d--dcdef--ed---4,123628,F-Pn
chant,403842,,2,1---cdf-fg--f---f--f--f---gh--g--f---fE---fg--ef---defe--ed---d---cd--d7--d---d--defedc---d--fefgf---fedf--ddc---3---cd---fgh--gf---3,123628,F-Pn
chant,403843,,2,1---d--d---d--dfd-dc---fghgf-ghg-hij--h---f---gh--hj--h--h---h--hg-ge--fg7---fg--efede--ed---d---d---fgh--g--g---gH--g--g---gF--gh--f--dfd-dc---d--d--d---d---fgf---f--f--fd--f--fgh--hgfe-ghgh--hg7---f--gh---hj--h--hg-ge---g--fgh--fed--df-df-ggf---c--d--f--f--fe--d---d---f--fe--dc--fg--fe-fg-gf---3---h---h--hg-hgf---h--ghfg--dfdc-ded---cd-fg--fe--fg-gf77---gf-fe--dC--cd-fef--ded---d---4,123628,F-Pn
chant,403853,,2,1---dca-cD--d---de-fg-fed-cefdcd--d---dca--cd---de-fg-fedce-fd--cd--d---fhged-fg--fe---cd--d--cf---fged7---fgfeded--cd--d---d-cdf-efg---gh--e-fg--gf--efg---gfd--edc--c---ed---fged-fed-cd--d---fE--fG--edfed-ed--cd--d---3,123628,F-Pn
chant,403855,,2,1---ef-hhj--h--h---h---jk--j---h---hg--hj--gh--fghg--gf---f---ef---f--f--f---f--fghgfe---f77--fe-fgf--fedf--ddc---3---d-cdf---3,123628,F-Pn
chant,403897,,2,1---a--ced--d---d--f---3,123628,F-Pn
chant,403903,,2,1---d--c--d--d--cd---3,123628,F-Pn
chant,403904,,2,1---d--d---d--dfd-dc---3,123628,F-Pn
chant,403921,,2,1---df---e--f--d---e7---3,123628,F-Pn
chant,403931,,2,1---c--d--F--d---3---c---d--f---3,123628,F-Pn
chant,408139,,2,1---d--dg--f---e--cd--d---d--d--d--d7---f--e--c--c--c---edc--d--f---e777--f--d---4,123631,F-Pn
chant,408140,,2,1---c--cd---df--d---dc--df---ef7--f---e--f--g--f---g--fe--d---dh---h7---gf--g--h---hgf--ed---df--d--dc--fe7---fgfe--d--d---4,123631,F-Pn
chant,408149,,2,1---eD--c--d---d---e--f--g---f7--f--fe---dc---d---efe--d--d---4,123631,F-Pn
chant,408175,,2,1---dd---c---d--fE--fgfe---d--cd--d---df--d77---dc--d---fe---de--dc--c---a--cd---dc--d---f7--fg--f--f---f---f--f--ef---g--fe--d--d7---4---c--d--f--f---3---f--f--f--e--cD--d7---3,123631,F-Pn
chant,408233,,2,1---f--f---f--e--d---f--e--d7---e--d---d--d---dc--d--efe---d--d7---4,123631,F-Pn
chant,408239,,2,1---f--f--g---h--g7---g--f--g--h--g--f---g--gh---f7--f--fe--dc---d--efe---d--d---4---f--f--f--e--c--d7---3---c--d--f--f---3,123631,F-Pn
chant,408250,,2,1---d---f--e---f--e--d---f--f7--fe--d---d---d--c--d--efe--d--d7---4,123631,F-Pn
chant,408251,,2,1---f---f--fe--d---f--f--fe--d----d--c--d7---d--c--d---c--d--efe---d--d7---4,123631,F-Pn
chant,408258,,2,1---f--e---d--f--e---dC--d--efe---d--d7---4---f--f--f--e--c--d---3---c--d--f7---3,123631,F-Pn
chant,408262,,2,1---d--f--f---fe--d---d---f--e7--f--e--d---dc--d---efe--d--d7---4,123631,F-Pn
chant,408269,,2,1---f--e---d--d---ef--g--fh--g7---f--f--fe--dc---d--efe---d--d--d7---4---c--d--f--f--f---3---f--f--f--e--c--d7---3,123631,F-Pn
chant,408283,,2,1---d--f--e---f--e--d---d---f7--e--f--e--d---c--d--efe---d--d7---4,123631,F-Pn
chant,408310,,2,1---c---d---f--fg--g---h--g--f--e7--fgfe---d--d--d7---4,123631,F-Pn
chant,408368,,2,1---d--dg--f---e--cd--d---d--d--d--d7---f--e--c--c--c---edc--d--f---e--f--d7---4---f--f--f--e--c--d7---3,123631,F-Pn
chant,408399,,2,1---a--cd--f7---fe-fgfedf--cdc---d---f--fedc-de--df-gefe---defede7--ed---f--hg--h--g---fE--fg---ege-fede7--ed---df--dc---df--d--d---fe--fg---ffedc--dc7--c---3---cd---fE--fg--gfe---fg--g--gfe7-fedc-dc---defedc--f--efd-ed--cd-efede--ed7---4,123631,F-Pn
chant,408400,,2,1---kln-no--n---n--nm--no--mn---l--lm-nm--lm7---l---l--lmnmlk--l---nm-non--nmln--llk---3---kl---nM7---3,123631,F-Pn
chant,408401,,2,1---cd-ffg--f--f---3---a--cd--f7---3,123631,F-Pn
chant,408460,,2,1---d---g--f---e--c--d7---d---d---f--e---c--c--c---edc---df--e--f--d---4---f--f--f7--e--c--d---3---c--d--cf--f---3,123631,F-Pn
chant,408479,,2,1---b--cdf--d---f---fefe--df--ddc777---defedc--dfg-efe---de-fede--ed---f---fgh--hg-ge7--fg--ege-fede--ed---d---defedc--d--fe-fgf---fedf7--ddc---3---d--dca---cdf---d--d---df--d7--dcf-ghgfe-fgfg---gf---fgh---hg-ge--fg7---fg--ege-fede--ed---ffe---cdf--fd-efe--defede--ed7---4,123631,F-Pn
chant,408480,,2,1---d--cdf-fg--f---f--f--gh--g7---fe---fg--ef---d--de-fe--ed---d7---cd---d--defedc---d--fe-fgf---fedf--ddc---3---d--dca7---3,123631,F-Pn
chant,408517,,2,1---c--d--defd-ed-dc---d--fe--fdedcd--dc7---cd--defd--dc---d--fe--fgfe--e---g--gh---hijgh7--fe--fg---fed--de-fd--edc---eD--f---fgefd7--cd--d---df-ge-gd--cd--d---4---d--c--d7---3,123631,F-Pn
chant,408542,,2,1---dd--c---d---ef--g---fe--d--dc---c7--d--f--d---d--ef--gd---ffe---c7---d--f--e---c--e--d---4---f--f--f--e--c--d7---3,123631,F-Pn
chant,408554,,2,1---d--dg--f---e--cd--d---d--d7--d--d---f--e--c--c--c---edc--d--f77---e--f--d---4---f--f--f--e--c--d---3---c--d--cf--f7---3,123631,F-Pn
chant,408557,,2,1---f7--f--f--fe--d---d--c--d--f--f---f--c--d777---f--fg--f---f--g---e--fe--d---d---4---f--f--f--e--c--d7---3---c--d--cf--f---3,123631,F-Pn
chant,408573,,2,1---a--cd--dfd-dc---d---f--fd-fgf--fffec--dcd-efed777---d--de-fef--ed---3---cd---fe-fg--defedcd--dc---f--ec7--d-cfecd-cf-efd---ded--d---4,123631,F-Pn
chant,408574,,2,1---cd-ffg--f7---gh--g--f---f---fe--fg---ef--de-fe--ed---d--cd--d7---d--d--d--defedc---d--fe-fgf---fedf--ddc---3---cd7---3,123631,F-Pn
chant,408592,,2,1---a--cdf--d---d7--f---fefe--df--ddc---c--d--f--fedc-de7--df-ge-fe---defede--ed---3---f---gh--hg-ge7---fg--fge-fede--ed---cd---fE--fg---gf-fe7--df-gefe---defede--ed---4,123631,F-Pn
chant,408593,,2,1---cd-ffg---f--f7---gh--g--f---fe--fg--ef---de-fe--ed---d--cd7---df--d---d--d--defedc--d---fe-fgf--fedf7--ddc---3---f---3,123631,F-Pn
chant,408594,,2,1---dfE--c--d--fg--hf7---ghgh--ge---fg--fge-fede--ed---f--ffe7---cd--fgh--fe---cd--defef--ed---3---d--d---fgh--g7---g--g---gfg--fgfed---d---d--fgf--fe77---fgh-hgfe-fgfg--gf-ghg---3---cd---fE--fg---g--gf-fed7---cd---defef--ed---4,123631,F-Pn
chant,408595,,2,1---cd--ffg---f--f---3---cd7---3,123631,F-Pn
chant,408598,,2,1---a--cdf--d---d--f---fefe--df--ddc---c---d777--f---fedc-df--df-ge-fe---defed--e--ed---3---f--gh--h7--hg-ge--fg---fge-fede--ed---cd---fE--fg7--gf-fe---d--fd-efe--defede--ed---4,123631,F-Pn
chant,408599,,2,1---d--cd-ffg7--f---f--f---gh--g--f---f--f--fe--fg--ef7---de-fe--ed---d---cd--d---dc--df--d---d---d7--d---defedcd--fe-fgf---fedf--ddc---3---f--gh7---3,123631,F-Pn
chant,408619,,2,1---d--dd--c---d--f--e--d--dc7---f--g---h--g--fg--f---f---f--g--e7---fe--d--d---4---f--f--f--e--c--d---3---c---d--f7---3,123631,F-Pn
chant,408620,,2,1---df--d--e---dc--d--f---f--e---c---d--d7--c--d--f--e---d--f--f--ef---g--fe7---d---4---f--f--f--e--c--d---3---c--d---f--f---f--f7---3,123631,F-Pn
chant,408632,,2,1---d--dg--f---e--cd--d---d7--d--d--f---ed--c--c--c---edc--d--f77---e--fE---d---4---f--f--f--e--c--d---3---c--d--f--f7---3,123631,F-Pn
chant,408644,,2,1---df-fe---fe--d--ed7--cd--d---d---d---df--d---d--f--d--ef---de77--d--c---d--ad--d---d---e--d---f--d7---d---f--d---e--f--ghg-hijh---hg--h--g--f---e7--f--gF--ed---fE--dedc--c---cf--f---fD7---d--ed--cd---dca---cd--f---e--c7--e--d---4---f--f--d--fe--c--d---3---c--d--cf--f7---3,123631,F-Pn
chant,408645,,2,1---df-fe---fd--ed--cd--d---d---d---d--fd7---e--d--c---d---ad--d--d---d---f--d---f7--d---f--d---d--fe--d--ef--ghg-hijh---hg---h--g7---f---f--e---f--g---e--fe--d---df--f7---e---fe--d--ed--cd---dca---c---d7--f--fe---c--ef--d---4---f--f--d--fe--c--d---3---c--d--cf7---3,123631,F-Pn
chant,408646,,2,1---df-fe---fd--ed---cd--d---d777---d---d---e--d---ef--de--d--c---d--ad---d7---d--d--f--d---f--d---e---f--ghg-hjh7---hg---h--g---f--fe--df--fe--c7---df--f---f---fe--d--ed--cd---dca---c7---d--fe---c--ef--d---4---f--f--d--fe--c--d---3---c--d--cf7---3,123631,F-Pn
chant,408647,,2,1---df-fe---fd--ed---cd--d---d7---df--d---f--fd---e--d--c---d---ad7--d--d---d---f--d---ef--ghg-hijh7---hg--h---g---fe--df---f--dedc--d7---df--f---f---fe--d---e--d---dc---d7--f---f--dedc--c---df--f--fe---d---ed--cd7--dca---cd---fe--c---ef--d---4---f--f--d7--fe--c--d---3---c--d--cf7---3,123631,F-Pn
chant,408648,,2,1---df-fe---fded--cd--d---df--d7---d--ef---de--dd--c---d---ad---d--e--f--ghg-hijh7---h--g---fe---df--f--dedc--c---df--f--fe7---d---ed--cd--dca---cd---fe--c---ef7--d---4---f--f--d--fe--c--d---3---c--d--cf--f7---3,123631,F-Pn
chant,408649,,2,1---df-fe---fe--d---ed--cd--d---d7---df--d---d---f--f--f--fd---e--d--c7---d---d--d--d---d--f--d---d--e7--f--ghg-hijh---hg--h--g---fe--df---f7--dedc--c---df---f--f--fe---d7---ed--cd--dca---c---d--f--fe---ce--d7--d---4---f--f--d--fe--c--d---3---c--d--cf--f777---3,123631,F-Pn
