type,id,title,manuscript_full_text,source_id,siglum
chant,518328,,Domine eterno,123646,GB-WO
chant,518762,,Domine qui me creasti et tulisti a me amorem huius seculi qui corpus meum a pollutione separasti | Iube,123646,GB-WO
chant,519065,,Domine non aspicias peccata mea sed fidem huius hominis qui rogat resuscitari filium suum et redde in hoc corpusculo animam quam tulisti et completa oratione revixit et sanum reddidit patri suo,123646,GB-WO
chant,519289,,Domine ostende nobis patrem et sufficit nobis | Non,123646,GB-WO
chant,519293,,Domine ostende nobis patrem et sufficit nobis alleluia philippe qui videt me videt et patrem alleluia | --,123646,GB-WO
chant,519303,,Domine ostende,123646,GB-WO
chant,519307,,Domine ostende,123646,GB-WO
chant,519532,,Domine dilexi decorem domus tue,123646,GB-WO
chant,519561,,Domine si conversus,123646,GB-WO
chant,519745,,Domine quinque,123646,GB-WO
chant,519779,,Domine si tu es iube me venire ad te super aquas et extendens manum apprehendit eum et dixit ihesuc modice fidei quare dubitasti,123646,GB-WO
chant,519911,,Domine si tu es,123646,GB-WO
chant,519932,,Domine si tu es,123646,GB-WO
chant,520524,,Domine mi rex da michi in disco caput iohannis baptiste | D-s d-s,123646,GB-WO
chant,520532,,Domine mi rex,123646,GB-WO
chant,520536,,Domine mi rex,123646,GB-WO
chant,521106,,Domine qui operati sunt iusticiam habitabunt in tabernaculo tuo ac requiescent in monte sancto tuo | Domine quis,123646,GB-WO
chant,521115,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula | Exaudi deus,123646,GB-WO
chant,521117,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in equitate in secula seculorum laudabunt te | Quam dilecta,123646,GB-WO
chant,521189,,Domine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem fiat voluntas tua,123646,GB-WO
chant,521190,,Domine si adhuc in presenti pro castris tuorum stare me precipis non recuso nec fatiscentem causabor etatem | Fiat,123646,GB-WO
chant,521207,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | Iubilate,123646,GB-WO
chant,521294,,Domine ihesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | Domini est terra,123646,GB-WO
chant,521299,,Domine ihesu xpiste pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti cecilia famula tua quasi apes tibi argumentosa deservit,123646,GB-WO
chant,521479,,Domine prevenisti eum in benedictionibus dulcedinis posuisti in capite eius coronam de lapide precioso,123646,GB-WO
chant,521562,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctos tuos et constituisti eos super opera manuum tuarum | Domine dominus noster,123646,GB-WO
chant,521639,,Domine dominus,123646,GB-WO
chant,521657,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | Domine dominus noster,123646,GB-WO
chant,521661,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123646,GB-WO
chant,521668,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo | Domine quis,123646,GB-WO
chant,521671,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Cantate,123646,GB-WO
chant,521726,,Domine quinque,123646,GB-WO
chant,521732,,Domine dominus noster,123646,GB-WO
chant,521734,,Domine iste,123646,GB-WO
chant,521749,,Domine dominus,123646,GB-WO
chant,521756,,Domine iste,123646,GB-WO
chant,521807,,Domine dominus,123646,GB-WO
chant,521847,,Domine dominus noster,123646,GB-WO
chant,521940,,Domine deus meus exaltasti super terram habitationem meam et pro morte defluenti deprecata sum | euouae,123646,GB-WO
chant,521973,,Domine quando veneris iudicare terram ubi me abscondam a vultu ire tue quia peccavi nimis in vita mea,123646,GB-WO
chant,521980,,Domine secundum actum meum noli me iudicare nichil dignum in conspectu tuo egi ideo deprecor maiestatem tuam ut tu deus deleas iniquitatem meam,123646,GB-WO
chant,522187,,Domine deus virtutum converte nos,123647,GB-WO
chant,525806,,Domine deus noster qui cum patribus nostris mirabilia magna fecisti et nostris glorificare temporibus qui misisti manum tuam de alto et liberasti nos alleluia,123647,GB-WO
chant,525810,,Domine inminuti sumus propter peccata nostra hodie sed in animo contrito et spiritu humilitatis suscipiamur et fac nobiscum secundum mansuetudinem tuam quia non est confusio confidentibus in te alleluia alleluia,123647,GB-WO
chant,525812,,Domine non est alius deus preter te et quia tibi de omnibus cura est eo quod omnium dominus es parce populo tuo qui das peccantibus largitatem ut convertatur malicia in bonitate alleluia,123647,GB-WO
chant,525822,,Domine rex deus abraham dona nobis pluviam super faciem terre ut discat populus iste quia tu es dominus deus noster alleluia,123647,GB-WO
chant,169148,,Domine ostende nobis patrem,123669,I-Ac
chant,170283,,Domine prestolamur adventum tuum ut cito venias et dissolvas iugum captivitatis nostre | ~Venite,123670,I-Ac
chant,170720,,DOmine ne in ira tua arguas me neque in furore tuo corripias me | Miserere michi domine quoniam infirmus sum,123670,I-Ac
chant,170738,,Domine in virtute tua letabitur rex | ~Ipsum [Domine],123670,I-Ac
chant,170748,,Domine deus israhel exaudi preces nostras auribus percipe dolorem cordis nostri | Ut eruas,123670,I-Ac
chant,170805,,Domine in celo misericordia tua Et veritas tua usque ad nubes,123670,I-Ac
chant,170892,,DOmine deus in adiutorium meum intende | ~Salvum me | ~Deus in adiutorium ,123670,I-Ac
chant,170906,,Domine refugium factus es nobis | ~Ipsum [Domine],123670,I-Ac
chant,170939,,Domine audivi auditum tuum et timui | ~Ipsum [Domine],123670,I-Ac
chant,170945,,Domine probasti me et cognovisti me | ~Ipsum [Domine],123670,I-Ac
chant,170947,,Domine clamavi ad te exaudi me | ~Ipsum [Domine],123670,I-Ac
chant,170960,,Domine exaudi oracionem meam Et clamor meus ad te,123670,I-Ac
chant,170963,,Domine exaudi oracionem meam et clamor meus ad te perveniat | Quia non spernis deus preces pauperum,123670,I-Ac
chant,170984,,Domine si tu vis potes me mundare et ait ihesus volo mundare | ~Magnificat,123670,I-Ac
chant,170986,,DOmine salva nos perimus impera et fac deus tranquillitatem | ~Magnificat,123670,I-Ac
chant,170987,,DOmine nonne bonum semen seminasti in agro tuo unde ergo habet zizaniam et ait illis hoc fecit inimicus homo | ~Benedictus,123670,I-Ac
chant,171027,,Domine refugium factus es nobis A generatione et progenie,123670,I-Ac
chant,171077,,Domine refugium factus es nobis A generatione,123670,I-Ac
chant,171117,,Domine refugium factus es nobis Et a generatione et,123670,I-Ac
chant,171144,,Domine puer meus iacet paraliticus in domo et male torquetur | Amen dico tibi ego veniam et curabo eum,123670,I-Ac
chant,171145,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus | Amen,123670,I-Ac
chant,171146,,Domine puer meus iacet paraliticus in domo et male torquetur amen dico tibi ego veniam et curabo eum | ~Benedictus,123670,I-Ac
chant,171147,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus | ~Magnificat,123670,I-Ac
chant,171262,,Domine qui dixisti michi revertere in terram nativitatis tue domine qui pascis me a iuventute mea | Libera,123670,I-Ac
chant,171268,,Domine labia mea aperies et os meum annuntiabit laudem tuam | ~Miscerere,123670,I-Ac
chant,171274,,DOmine bonum est nos hic esse si vis faciamus hic tria tabernacula { tibi } unum moysi unum et elye unum | Euouae,123670,I-Ac
chant,171390,,DOmine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento | ~Magnificat,123670,I-Ac
chant,171430,,Domine labia mea aperies et os meum annuntiabit laudem tuam | Libera,123670,I-Ac
chant,171545,,Domine vim pacior responde pro me quia nescio quid dicam inimicis meis | ~Ego dixi,123670,I-Ac
chant,171675,,Domine abstraxisti ab inferis animam meam | ~Exaltabo te,123670,I-Ac
chant,172143,,Domine qui custodis pactum et misericordiam servis tuis qui ambulant coram te in toto corde suo | Benedic,123670,I-Ac
chant,172146,,Domine si conversus fuerit populus tuus et oraverit ad sanctuarium tuum | Tu exaudies in celo domine et libera eos de manibus inimicorum suorum,123670,I-Ac
chant,172229,,Domine pater et deus vite mee ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam | Et animo inreverenti et infrunito ne tradas me domine,123670,I-Ac
chant,172264,,Domine si tu es iube me venire ad te super aquas | Et extendens manum apprehendit eum et dixit hiesus modice fidei quare dubitasti,123670,I-Ac
chant,172475,,Domine mi rex da michi in disco capud iohannis baptiste | ~Iubilate,123670,I-Ac
chant,172630,,DOmine qui operati sunt iustitiam habitabunt in tabernaculo tuo et requiescent in monte sancto tuo | ~Domine quis,123670,I-Ac
chant,172638,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula | ~Exaudi deus deprecationem,123670,I-Ac
chant,172672,,DOmine si adhuc populo tuo sum necessarius non recuso subire propter eos laborem | fiat voluntas tua,123670,I-Ac
chant,172675,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | { Qui nec mori },123670,I-Ac
chant,172697,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | ~Iubilate,123670,I-Ac
chant,172722,,Domine ihesu xpiste seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | ~Eructavit,123670,I-Ac
chant,172730,,Domine ihesu xpiste pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti | Cecilia famula tua quasi apis tibi argumentosa deservit,123670,I-Ac
chant,712530,,Domine in tua misericordia speravit exultavit cor meum in salutari tuo cantabo domino qui bona tribuit michi,712326,I-Nn
chant,712562,,Domine deus virtutum exaudi precem servorum tuorum,712326,I-Nn
chant,712591,,Domine refugium factus es nobis in generatione et progenie,712326,I-Nn
chant,712751,,Domine in auxilium meum respice confundantur et revereantur q quer animam meam ut auferant eam dne i auxilium meum respice,712326,I-Nn
chant,672748,,Domine qui dixisti michi revertere in terram nativitatis tue domine qui pascis me a iuventute mea | Libera,672573,I-Pc
chant,675121,,Domine deus virtutum converte nos et ostende faciem tuam et salvi erimus,674599,I-Rss
chant,675289,,Domine non secundum peccata nostra facias nobis neque secundum iniquitates nostras retribuas nobis,674599,I-Rss
chant,675290,,Domine ne memineris iniquitatum nostrarum antiquarum cito anticipent nos misericordie tue quia pauperes facti sumus nimis,674599,I-Rss
chant,675304,,Domine vivifica me secundum eloquium tuum ut sciam testimonia tua,674599,I-Rss
chant,675328,,Domine deus virtutum exaudi preces servorum tuorum,674599,I-Rss
chant,675331,,Domine refugium factus es nobis a generatione et progenie a seculo et in seculum tu es,674599,I-Rss
chant,675359,,Domine deus salutis mee in die clamavi et nocte coram te | Gloria | Euouae,674599,I-Rss
chant,675364,,Domine refugium tu factus es nobis in generatione et progenie,674599,I-Rss
chant,675369,,Domine Deus salutis mee in die clamavi et nocte coram te intret oratio mea in conspectu tuo Domine | Alleluia,674599,I-Rss
chant,675370,,Domine deus meus in te speravi libera me ab omnibus persequentibus me et eripe me,674599,I-Rss
chant,675384,,Domine Dominus noster quam admirabile est nomen tuum in universa terra,674599,I-Rss
chant,675391,,Domine ne in furore tuo arguas me neque in ira tua corripias me | Gloria | Euouae,674599,I-Rss
chant,675410,,Domine libera animam meam a labiis iniquis et a lingua dolosa,674599,I-Rss
chant,675411,,Domine in auxilium meum respice confundantur et revereantur qui querunt animam meam ut auferant eam,674599,I-Rss
chant,675450,,Domine quis habitabit in tabernaculo tuo aut quis requiescet in monte sancto tuo Qui ingreditur sine macula et operatur iustitiam,674599,I-Rss
chant,675504,,Domine fac mecum misericordiam tuam propter nomen tuum quia suavis est misericordia tua,674599,I-Rss
chant,1003611,,Domine deus virtutum,1000035,I-Vnm
chant,1004010,,Domine ostende nobis patrem: et sufficit nobis. alleluia. | ~Dominus regnavit,1000037,I-Vnm
chant,1004182,,Domine si tu es iube me venire ad te super aquas. Et extendens manum apprehendit eum: et dixit iesus. modice fidei quare dubitasti.,1000037,I-Vnm
chant,1004272,,Domine dominus noster quam admirabile est nomen tuum in universa terra,1000035,I-Vnm
chant,1004461,,Domine non secundum peccata nostra quaexxx fecimus nos neque secundum iniquitates nostras retribuas nobis,1000035,I-Vnm
chant,1004501,,Domine vivifica me secundum eloquium tuum ut sciam testimonia tua,1000035,I-Vnm
chant,1004525,,Domine deus virtutum exaudi preces servorum tuorum,1000035,I-Vnm
chant,1004528,,Domine refugium factus es nobis a generatione et progenie a seculo et in seculum tu es,1000035,I-Vnm
chant,1004578,,Domine deus salutis mae in die clamavi et nocte coram te Gloria intret oratio mea in conspectu tuo domine,1000035,I-Vnm
chant,1004613,,Domine refugium factus es nobis a generatione et progenie,1000035,I-Vnm
chant,1004616,,Domine deus salutis meae in die clamavi et nocte coram te intret oratio mea in conspectu tuo domine Alleluia,1000035,I-Vnm
chant,1004617,,Domine deus salutis meae,1000035,I-Vnm
chant,1004618,,Domine deus meus in te speravi libera me ab omnibus persequentibus me et eripe me,1000035,I-Vnm
chant,1004654,,Domine dominus noster quam admirabile est nomen tuum in universa terra,1000035,I-Vnm
chant,1004666,,Domine ne in furore tuo arguas me neque in ira tua corripias me Gloria,1000035,I-Vnm
chant,1004677,,Domine libera animam meam a labijs iniquis et a lingua dolosa,1000035,I-Vnm
chant,1004678,,Domine in auxilium meum respice confundantur et revereantur qui querunt animam meam ut auferant eam domine in auxilium meum respice,1000035,I-Vnm
chant,1004697,,Domine mi rex da mihi in disco caput ioannis baptiste. | ~Jubilate,1000037,I-Vnm
chant,1004910,,Domine qui operati sunt iustitiam habitabunt in tabernaculo tuo: et requiescent in monte sancto tuo. | ~Domine quis,1000037,I-Vnm
chant,1004923,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum: et inhabitabunt in tabernaculo tuo in secula. | ~Exaudi deus deprecationem.,1000037,I-Vnm
chant,1004938,,Domine si adhuc populo tuo sum necessarius non recuso laborem. fiat voluntas tua. | ~Jubilate,1000037,I-Vnm
chant,1004981,,Domine quis habitabit in tabernaculo tuo aut quis requiescet in monte sancto tuo qui ingreditur sine macula et operatur justitiam,1000035,I-Vnm
chant,1004986,,Domine fac mecum misericordiam tuam propter nomen tuum quia suavis est misericordia tua,1000035,I-Vnm
chant,1005107,,Domine ad adiuvandum me festina confundantur omnes et reverantur qui cogitant servis tuis mala,1000035,I-Vnm
chant,1005108,,Domine memorabor iustitie tue solius deus docuisti me a iuventute mea et usque in senectam et senium deus ne derelinquas me,1000035,I-Vnm
chant,1005135,,Domine convertere et eripe animam meam salvum me fac propter misericordiam tuam,1000035,I-Vnm
chant,1005156,,Domine deus meus clamavi ad te et sanasti me domine abstraxisti ab inferis animam meam salvasti me a descendentibus in lacum,1000035,I-Vnm
chant,1005240,,Domine ne longe facias auxilium tuum a me ad defensionem meam aspice libera me de ore leonis et a cornibus unicornuorum humilitatem meam,1000035,I-Vnm
chant,1005351,,Domine exaudi orationem meam et clamor meus ad te veniat,1000035,I-Vnm
chant,1005354,,Domine exaudi orationem meam et clamor meus ad te veniat,1000035,I-Vnm
chant,1005360,,Domine exaudi orationem meam et clamor meus ad te perveniat,1000035,I-Vnm
chant,1005372,,Domine ne in furore tuo arguas me neque in ira tua corripias me,1000035,I-Vnm
chant,1005438,,Domine tu mihi lavas pedes respondit iesus et dixit ei et si non lavero tibi pedes non habebis partem mecum,1000035,I-Vnm
chant,1005441,,Domine non tantum pedes meos sed et manus et caput | Domine,1000035,I-Vnm
chant,1005558,,Domine audivi auditum tuum et timui consideravi opera tua et expavi,1000035,I-Vnm
chant,1005602,,Domine domine virtus salutis mee obumbra caput meum in die belli,1000035,I-Vnm
chant,1005224,,Domine regnum,1000096,N-Ora
chant,491841,,Domine deus virtutum converte nos | Et ostende faciem tuam et salvi erimus,123641,NL-Uu
chant,492040,,Domine deus virtutum converte nos | Ostende nobis,123641,NL-Uu
chant,492233,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacentem,123641,NL-Uu
chant,492319,,Domine virtus et laeticia rectorum quoniam tu prevenisti dilectum tibi stephanum dono gratuitae benedictionis te primum secutus est morte gloriosae passionis unde cum corona martirii dedisti ei vitam in seculum seculi | ~Domine in virtute,123641,NL-Uu
chant,492356,,Domine libera animam meam a labiis iniquis et a lingua dolosa | ~Ad dominum,123641,NL-Uu
chant,492376,,Domine suscipe,123641,NL-Uu
chant,492401,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianua vitae et perduc me ad convivium epularum tuarum tu es enim xpystus filius dei vivi qui precepto patris mundum salvasti tibi gratias referimus per infinita seculorum secula | ~Dominus regnavit irascantur,123641,NL-Uu
chant,492593,,Domine audivi,123641,NL-Uu
chant,492866,,Domine ne in ira tua arguas me neque in furore tuo corripias me | miserere michi domine quoniam infirmus sum,123641,NL-Uu
chant,492885,,Domine dilexi decorem domus tuae et locum habitationis gloriae tuae | Ut enarrem,123641,NL-Uu
chant,492889,,Domine deus israhel exaudi preces nostras auribus percipe dolorem nostrum | Ut eruas,123641,NL-Uu
chant,492931,,Domine in caelo misericordia tua | Et veritas tua usque ad nubes,123641,NL-Uu
chant,492989,,Domine ne in fuorore tuo arguas me neque in ira tua corripias me | Sana animam,123641,NL-Uu
chant,493028,,Domine deus in adiutorium meum intende | ~Salvum me fac,123641,NL-Uu
chant,493042,,Domine refugium factus es nobis | ~Domine refugium,123641,NL-Uu
chant,493070,,Domine audivi auditum tuum et timui | ~Domine audivi,123641,NL-Uu
chant,493074,,Domine probasti me et cognovisti me | ~Domine probasti,123641,NL-Uu
chant,493076,,Domine clamavi ad te exaudi me | ~Domine clamavi,123641,NL-Uu
chant,493085,,Domine exaudi orationem meam | Et clamor meus ad te perveniat,123641,NL-Uu
chant,493088,,Domine exaudi orationem meam et clamor meus ad te perveniat | quia non spernis deus preces pauperum,123641,NL-Uu
chant,493105,,Domine,123641,NL-Uu
chant,493109,,Domine si tu vis potes me mundare et ait ihesus volo mundare,123641,NL-Uu
chant,493110,,Domine puer meus iacet paraliticus in domo et male torquetur amen dico tibi ego veniam et curabo eum,123641,NL-Uu
chant,493111,,Domine non sum dignus ut intres sub tectum meum sed tantum dic verbo et sanabitur puer meus,123641,NL-Uu
chant,493115,,Domine salva nos perimus impera et fac deus tranquillitatem magnam porro homines cum vidissent quod fecerat signum dicebant qualis est hic quia ventis imperat et mari et oboediunt ei,123641,NL-Uu
chant,493117,,Domine nonne bonum semen seminasti in {agro} tuo unde ergo habet zizania et ait illis hoc fecit inimicus homo,123641,NL-Uu
chant,493325,,Domine,123641,NL-Uu
chant,493530,,Domine refugium tu factus es nobis | A generatione et progenie,123641,NL-Uu
chant,493574,,Domine refugium,123641,NL-Uu
chant,493585,,Domine in caelo,123641,NL-Uu
chant,493618,,Domine puer meus,123641,NL-Uu
chant,493619,,Domine non sum dignus,123641,NL-Uu
chant,493707,,Domine non habeo hominem ut dum mota fuerit aqua mittat me in piscinam,123641,NL-Uu
chant,493710,,Domine bonum est nos hic esse si vis faciamus hic tria tabernacula tibi unum moysi unum et helyae unum,123641,NL-Uu
chant,493736,,Domine labia mea aperies et os meum annunciabit laudem tuam,123641,NL-Uu
chant,493746,,Domine dimitte eam quia clamat post nos ait illis ihesus non sum missus nisi ad oves quae perierunt domus israhel,123641,NL-Uu
chant,493903,,Domine si hic fuisses lazarus non esset mortuus ecce iam fetet quatriduanus in monumento,123641,NL-Uu
chant,493976,,Domine labia mea aperies et os meum annunciabit laudem tuam | Libera me | Doceam iniquos,123641,NL-Uu
chant,494084,,Domine vim patior responde pro me quia nescio quid dicam inimicis meis,123641,NL-Uu
chant,494155,,Domine miserere,123641,NL-Uu
chant,494159,,Domine miserere,123641,NL-Uu
chant,494163,,Domine miserere,123641,NL-Uu
chant,494209,,Domine miserere,123641,NL-Uu
chant,494213,,Domine miserere,123641,NL-Uu
chant,494229,,Domine abstraxisti ab inferis animam {meam} | ~Exaltabo te,123641,NL-Uu
chant,494340,,Domine si tu sustulisti eum dicito michi | Surrexit,123641,NL-Uu
chant,494386,,Domine si tu ,123641,NL-Uu
chant,494524,,Domine si,123641,NL-Uu
chant,494557,,Domine si,123641,NL-Uu
chant,494847,,Domine ostende nobis patrem et sufficit nobis | Non credit,123641,NL-Uu
chant,494858,,Domine ostende nobis patrem et sufficit nobis alleluia phylippe qui videt me videt et patrem alleluia alleluia,123641,NL-Uu
chant,494864,,Domine {ostende} | ~Credidi propter,123641,NL-Uu
chant,494941,,Domine suscipe me,123641,NL-Uu
chant,494950,,Domine suscipe,123641,NL-Uu
chant,495069,,Domine si in tempore hoc res {ti} tues regnum israhel dixit autem eis non est vestrum nosse tempora vel momenta que pa {ter} posuit in sua potestate alleluia,123641,NL-Uu
chant,495278,,Domine qui custodis pactum et misericordiam servis tuis {qui} ambulant coram te in toto corde suo | Benedic,123641,NL-Uu
chant,495279,,Domine si conversus fuerit populus tuus oraverit ad sanctuarium tuum | tu exaudies in caelo domine et libera {eos} de manibus inimicorum eorum,123641,NL-Uu
chant,495338,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum,123641,NL-Uu
chant,495502,,Domine tu omnia {nos} ti tu scis quia amo te | Pasce,123641,NL-Uu
chant,495609,,Domine deus noster cuius gratia beatus martinus tres mortuos resuscitavit concede propicius ut per eius interventum a morte animae resuscitari mereamur,123641,NL-Uu
chant,495984,,Domine pater et deus vitae meae ne derelinquas me in cogitatu maligno extollentiam oculorum meorum ne dederis michi et desiderium malignum averte a me domine aufer a me concupiscentiam | et animo  inreverenti et infrunito ne tradas me domine,123641,NL-Uu
chant,496290,,Domine mi rex da michi in disco caput iohannis baptistae,123641,NL-Uu
chant,496552,,Domine deus qui conteris bella ab inicio eleva brachium tuum super gentes quae cogitant servis tuis mala | et dextera tua glorificetur in nobis,123641,NL-Uu
chant,496558,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit tuae resistere voluntati,123641,NL-Uu
chant,496559,,Domine rex omnipotens in ditione tua cuncta sunt posita et non est qui possit resistere voluntati tuae | libera nos propter nomen tuum,123641,NL-Uu
chant,496564,,Domine deus caeli et terrae respice ad humilitatem nostram | Qui irasceris,123641,NL-Uu
chant,496605,,Domine dilexi {decorem},123641,NL-Uu
chant,496897,,Domine qui operati sunt iusticiam habitabunt in tabernaculo tuo et requiescent in monte sancto tuo | ~Domine quis habitabit | euouae,123641,NL-Uu
chant,496906,,Domine spes sanctorum et turris fortitudinis eorum dedisti hereditatem timentibus nomen tuum et inhabitabunt in tabernaculo tuo in secula | ~Exaudi deus deprecationem | euouae,123641,NL-Uu
chant,496907,,Domine deus virtutum beati omnes qui sperant in te non privabis bonis eos qui ambulant in aequitate in secula seculorum laudabunt te | ~Quam dilecta tabernacula | euouae,123641,NL-Uu
chant,497022,,Domine deus noster,123641,NL-Uu
chant,497031,,Domine si adhuc populo tuo sum ne {ces} sarius non recuso subire propter eos laborem | fiat voluntas tua,123641,NL-Uu
chant,497058,,Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | euouae,123641,NL-Uu
chant,497084,,Domine iam satis est quod hucusque certavi sed quoad ipse iusseris militabo ac si parcis aetati bonum est michi hos quibus timeo ipse custodias,123641,NL-Uu
chant,497099,,Domine {deus},123641,NL-Uu
chant,497105,,Domine ihesu,123641,NL-Uu
chant,497117,,Domine ihesu xpyctE seminator casti consilii suscipe seminum fructus quos in cecilia seminasti,123641,NL-Uu
chant,497124,,Domine ihesu xpyCTE pastor bone seminator casti consilii suscipe seminum fructus quos in | cecilia seminasti cecilia famula tua quasi xpisti tibi argumentosa deservit,123641,NL-Uu
chant,497492,,Domine quinque talenta tradidisti michi ecce alia quinque superlucratus sum | Intra,123641,NL-Uu
chant,497499,,Domine dominus noster quam admirabile est nomen tuum in universa terra quia gloria et honore coronasti sanctum tuum et constituisti eum super opera manuum tuarum | ~Domine dominus noster,123641,NL-Uu
chant,497507,,Domine iste sanctus habitabit in tabernaculo tuo operatus est iusticiam requiescet in monte sancto tuo | euouae | ~Domine quis habitabit,123641,NL-Uu
chant,497544,,Domine quinque talenta,123641,NL-Uu
chant,497644,,Domine factum est ut imperasti et adhuc locus est | Euouae,123641,NL-Uu
chant,497715,,Domine nonne bonum semen seminasti in,123641,NL-Uu
chant,497722,,Domine descende ut sanes filium meum priusquam moriatur dicit ei ihesus vade filius tuus vivit alleluia | Euouae,123641,NL-Uu
chant,497823,,DOmine in voluntate tua prestitisti decori meo virtutem | ~Exaltabo,123641,NL-Uu
chant,497962,,Domine in voluntate tua prestitisti decori meo virtutem | ~Exaltabo,123641,NL-Uu
chant,604093,,"Domine ostende nobis patrem et sufficit nobis alleluia philippe qui videt me videt et patrem alleluia alleluia | Euouae
",599679,NZ-Wt
chant,604227,,"Domine si tu es iube me venire ad te super aquas et extendens ihesus manum apprehendit eum et dixit ihesus modice fidei quare dubitasti | Euouae
",599679,NZ-Wt
chant,620144,,"Domine tu omnia nosti tu scis domine quia amo te | Pasce
",599679,NZ-Wt
chant,637963,,"Domine mi rex da michi in disco caput iohannis baptiste | Euouae
",599679,NZ-Wt
chant,657913,,Domine deus noster cuius gracia beatus martinus tres mortuos resuscitavit concede propicius ut per eius interventum a morte anime resuscitari mereamur | Euouae,599679,NZ-Wt
chant,657919,,"Domine si adhuc populo tuo sum necessarius non recuso laborem fiat voluntas tua | Euouae
",599679,NZ-Wt
chant,657983,,Domine ihesu xpe pastor bone seminator casti consilii suscipe seminum fructus quos in cecilia seminasti Cecilia famula tua quasi apis tibi argumentosa deservit,599679,NZ-Wt
chant,662427,,"Domine quinque talenta tradidisti mihi ecce alia quinque superlucratus sum | Euouae
",599679,NZ-Wt
chant,664867,,Domine si  in tempore hoc restitues regnum israhel dicit autem eis non est vestrum nosse tempora vel monumenta que pater posuit in sua potestate alleluya | Euouae,599679,NZ-Wt
chant,666741,,Domine descende ut sanes filium meum priusquam moriatur dicit illi ihesus vade filius tuus vivit alleluia | Euouae,599679,NZ-Wt
chant,560350,,Domine deus virtutum converte nos et ostende faciem tuam et salvi erimus,123756,PL-WRu
chant,560568,,Domine deus virtutum converte nos | Ostende,123756,PL-WRu
chant,560669,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duum animalium | Iacentem,123756,PL-WRu
chant,560798,,Domine suscipe me ut cum fratribus meis sim cum quibus veniens invitasti me aperi michi ianuam vite et perduc me ad convivium epularum tuarum tu es enim Xpistuc filius dei vivi qui precepto patris mundum salvasti tibi gratias referimus per infinita seculorum secula | ~ Dominus regnavit irascantur,123756,PL-WRu
chant,560957,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duorum animalium | Iacebat,123756,PL-WRu
chant,560961,,Domine audivi auditum tuum et timui consideravi opera tua et expavi in medio duorum animalium | Iacet,123756,PL-WRu
chant,561048,,Domine suscipe,123756,PL-WRu
chant,561202,,Domine ne in ira tua arguas me neque in furore tuo corripias me | Miserere michi domine quoniam infirmus sum,123756,PL-WRu
chant,561225,,Domine dilexi decorem domus tue et locum habitationis glorie tue | Ut,123756,PL-WRu
chant,561227,,Domine deus israhel exaudi preces nostras auribus percipe dolorem cordis nostri | Ut eruas,123756,PL-WRu
chant,561277,,Domine in celo misericordia tua Et usque ad nubes,123756,PL-WRu
chant,561332,,Domine ne in ira tua arguas me neque in furore tuo corripias me | Sana,123756,PL-WRu
chant,561384,,Domine deus in adiutorium meum intende | ~Salvum me,123756,PL-WRu
chant,561397,,Domine deus virtutum,123756,PL-WRu
chant,561399,,Domine refugium tu factus es nobis | ~Ipsum [Domine refugium],123756,PL-WRu
chant,561433,,Domine audivi auditum tuum et timui | ~ Ipsum [Domine audivi],123756,PL-WRu
